algorithm,sweep_tag,sweep_value,sample_id,sum_rate_bps_per_hz,weighted_sum_rate,worst_fs_excess,mean_positive_fs_excess,fs_outage_any,power_violation,active_subband_fraction,runtime_ms
static_notch_mf,fs_in_target_db,-10.0,0,11.256169319152832,11.256169319152832,18180.171875,4569.4599609375,1.0,3.973643103449831e-08,0.9166666865348816,10.441516060382128
risk_neutral_pgd,fs_in_target_db,-10.0,0,16.3521671295166,16.3521671295166,18688.966796875,4685.76318359375,1.0,0.0,1.0,141.50096010416746
wideband_pgd,fs_in_target_db,-10.0,0,7.944940090179443,7.944940090179443,433086.4375,108951.515625,1.0,0.0,0.9166666865348816,143.67387304082513
budgeted_primal_dual_pgd,fs_in_target_db,-10.0,0,10.499424934387207,10.499424934387207,584592.4375,146179.03125,1.0,0.0,0.9166666865348816,289.3350818194449
budgeted_primal_dual_pgd_repair,fs_in_target_db,-10.0,0,2.5356719493865967,2.5356719493865967,-0.0050002336502075195,0.0,0.0,0.0,0.9166666865348816,415.55170295760036
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-10.0,0,7.043200969696045,7.043200969696045,-0.0050002336502075195,0.0,0.0,0.0,0.9166666865348816,578.7778473459184
budget_aware_primal_dual_unfolded,fs_in_target_db,-10.0,0,14.679537773132324,14.679537773132324,55095.234375,13793.107421875,1.0,0.0,0.9166666865348816,327.92640989646316
rate_recovered_primal_dual_unfolded,fs_in_target_db,-10.0,0,5.153830051422119,5.153830051422119,-0.004999816417694092,0.0,0.0,0.0,0.9166666865348816,617.5724756903946
static_notch_mf,fs_in_target_db,-10.0,0,10.352378845214844,10.352378845214844,1684.7841796875,425.2500305175781,1.0,0.0,0.9166666865348816,10.256458073854446
risk_neutral_pgd,fs_in_target_db,-10.0,0,12.648082733154297,12.648082733154297,3967.62548828125,993.4087524414062,1.0,0.0,1.0,141.15044986829162
wideband_pgd,fs_in_target_db,-10.0,0,6.909639358520508,6.909639358520508,53931.859375,13482.96484375,1.0,0.0,0.9166666865348816,143.42221105471253
budgeted_primal_dual_pgd,fs_in_target_db,-10.0,0,7.3727707862854,7.3727707862854,72815.6328125,18203.908203125,1.0,0.0,0.9166666865348816,288.8714810833335
budgeted_primal_dual_pgd_repair,fs_in_target_db,-10.0,0,0.9529014229774475,0.9529014229774475,-0.004999816417694092,0.0,0.0,0.0,0.9166666865348816,414.35865964740515
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-10.0,0,7.8377299308776855,7.8377299308776855,-0.004999816417694092,0.0,0.0,0.0,0.9166666865348816,575.6775788031518
budget_aware_primal_dual_unfolded,fs_in_target_db,-10.0,0,12.641377449035645,12.641377449035645,1703.3409423828125,444.3169860839844,1.0,0.0,0.9166666865348816,330.16509702429175
rate_recovered_primal_dual_unfolded,fs_in_target_db,-10.0,0,6.417140960693359,6.417140960693359,-0.0050002336502075195,0.0,0.0,0.0,0.9166666865348816,619.7800850495696
