group_size,num_groups,nmse,adjacent_freq_correlation,coherence_bw_proxy_hz
1.0,12.0,0.0,0.40146204829216003,27851199.66484098
2.0,6.0,0.4476396441459656,0.40146204829216003,27851199.66484098
3.0,4.0,0.5947642922401428,0.40146204829216003,27851199.66484098
4.0,3.0,0.7356293797492981,0.40146204829216003,27851199.66484098
6.0,2.0,0.8235989212989807,0.40146204829216003,27851199.66484098
