epoch,train_loss,train_utility,train_distill_loss,teacher_runtime_s_mean,train_soft_outage,train_tail_excess,outage_weight,tail_weight,distill_weight,val_loss,val_utility,val_soft_outage,val_tail_excess
1,80700846.38641262,-41398.82859992981,89621609.89149363,1.0746787328583498,0.6005893147099414,2210479209.2687845,0.0,0.0,0.9,-5.593753099441528,8.48878788948059,0.48250579833984375,0.0
2,765.6345361709594,-729.3587829589844,40.306393432617185,0.5793217625468969,0.6000025725343221,869370.1091787338,0.0,0.0,0.9,-11.85263967514038,13.300163984298706,0.24125402560756015,0.0
3,23243975631.292686,-100665.46065502167,25826529280.0,0.5850413197961947,0.8000026720759706,8614520568.8,0.0,0.0,0.9,-7.790437459945679,9.237962245941162,0.2412541014832641,0.0
4,21966.458335494994,-241.58991632461547,24.961656951904295,0.5794653515331447,1.0,50641.930484008786,0.8571428571428571,0.42857142857142855,0.8142857142857143,-5.940135717391968,8.835177421569824,0.48250697553157806,0.0
5,282750.2741329193,-248.10441884994506,278564.98502178787,0.5781612006636957,0.6002983370330185,92804.43292751312,1.7142857142857142,0.8571428571428571,0.7285714285714285,-3.372028112411499,6.267067193984985,0.48250652849674225,0.0
6,21396413.290109348,-2081.6857975006105,19963528.126278114,0.5840461025945842,0.7939196772877949,6658270.250086108,2.571428571428571,1.2857142857142856,0.6428571428571428,-1.9722847938537598,4.867322206497192,0.4825062155723572,0.0
7,22644383.058016967,-2324.019090270996,19934973.88506279,0.582719019924601,0.8000002552427986,6728999.908991003,3.4285714285714284,1.7142857142857142,0.5571428571428572,-8.35532820224762,9.802851438522339,0.24125385218385986,0.0
8,16174.745344161987,-90.50044956207276,71.2008852005005,0.5806522951461375,1.0,7488.31700630188,4.285714285714286,2.142857142857143,0.47142857142857136,-5.814505934715271,8.709546327590942,0.48250673711299896,0.0
9,26151246.020104982,-3631.04534034729,0.0,0.0,1.0,10168515.175024414,5.142857142857142,2.571428571428571,0.3857142857142857,-8.828706979751587,11.723748683929443,0.4825069308280945,0.0
10,30190.756022262573,-80.49018821716308,0.0,0.0,0.6000005654539791,10035.555017089844,6.0,3.0,0.3,-2.7707489728927612,5.665790796279907,0.48250697553157806,0.0
11,2437068.3597522737,-744.1120562553406,0.0,0.0,0.8000001799997107,812106.4852500915,6.0,3.0,0.3,-8.733993530273438,11.629037380218506,0.48250727355480194,0.0
12,27820.218535089494,-77.0463924407959,0.0,0.0,0.8000002538665967,9246.124526357651,6.0,3.0,0.3,-5.7895283699035645,8.684568881988525,0.48250678181648254,0.0
