algorithm,layer,utility,mean_violation,cvar,power_violation,dual_mean,dual_max,repair_selective_iters_mean,repair_alpha_mean,repair_alpha_min,repair_global_used_fraction,repair_global_scale_mean,repair_worst_excess_mean,recovery_safe_fraction_mean,recovery_eta_mean,recovery_eta_min,recovery_num_groups,recovery_global_rescue_fraction,recovery_global_scale_mean,recovery_worst_excess_mean
risk_neutral_pgd,1,12.224432945251465,18656.80859375,74538.2109375,2.6490953430879927e-08,,,,,,,,,,,,,,,
risk_neutral_pgd,2,24.310758590698242,14303.94140625,57149.03515625,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,3,16.405038833618164,6644.67236328125,26499.162109375,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,4,15.678500175476074,7241.15380859375,28933.15234375,0.0,,,,,,,,,,,,,,,
wideband_pgd,1,-213972.015625,4569.4599609375,18180.171875,3.973643103449831e-08,,,,,,,,,,,,,,,
wideband_pgd,2,-7388881.0,157886.03125,627575.375,0.0,,,,,,,,,,,,,,,
wideband_pgd,3,-4630785.5,98947.265625,393323.09375,0.0,,,,,,,,,,,,,,,
wideband_pgd,4,-5260039.5,112393.875,446767.3125,0.0,,,,,,,,,,,,,,,
budgeted_primal_dual_pgd,1,-36361.0859375,4569.4599609375,18180.171875,3.973643103449831e-08,1.5473363399505615,3.9982457160949707,,,,,,,,,,,,,
budgeted_primal_dual_pgd,2,-1543349.125,192932.59375,771669.25,0.0,2.279891014099121,5.598245620727539,,,,,,,,,,,,,
budgeted_primal_dual_pgd,3,-1107390.625,138442.21875,553677.9375,0.0,3.002808094024658,7.198245525360107,,,,,,,,,,,,,
budgeted_primal_dual_pgd,4,-1180547.375,147584.3125,590247.6875,0.0,3.799983501434326,8.798245429992676,,,,,,,,,,,,,
budgeted_primal_dual_pgd,5,-1167222.875,145914.265625,583578.8125,0.0,4.599983215332031,10.398244857788086,,,,,,,,,,,,,
budgeted_primal_dual_pgd,6,-1169632.5,146208.46875,584776.4375,0.0,5.3999834060668945,11.998245239257812,,,,,,,,,,,,,
budgeted_primal_dual_pgd,7,-1169220.0,146160.71875,584560.6875,0.0,6.199983596801758,13.598245620727539,,,,,,,,,,,,,
budgeted_primal_dual_pgd,8,-1169310.75,146181.359375,584599.5625,0.0,6.999983787536621,15.198246002197266,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,1,-36361.0859375,4569.4599609375,18180.171875,3.973643103449831e-08,1.5473363399505615,3.9982457160949707,8.0,0.9183333516120911,0.019999999552965164,1.0,6.65425177430734e-05,-0.0050002336502075195,,,,,,,
budgeted_primal_dual_pgd_repair,2,-1543349.125,192932.59375,771669.25,0.0,2.279891014099121,5.598245620727539,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,3,-1107390.625,138442.21875,553677.9375,0.0,3.002808094024658,7.198245525360107,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,4,-1180547.375,147584.3125,590247.6875,0.0,3.799983501434326,8.798245429992676,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,5,-1167222.875,145914.265625,583578.8125,0.0,4.599983215332031,10.398244857788086,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,6,-1169632.5,146208.46875,584776.4375,0.0,5.3999834060668945,11.998245239257812,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,7,-1169220.0,146160.71875,584560.6875,0.0,6.199983596801758,13.598245620727539,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,8,-1169310.75,146181.359375,584599.5625,0.0,6.999983787536621,15.198246002197266,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,9,-1461610.625,146179.03125,584592.4375,0.0,9.868733406066895,20.935745239257812,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,10,-1920720.0,192061.21875,768213.8125,0.0,12.737483024597168,26.67324447631836,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,11,-1862389.75,186216.984375,744857.5,0.0,15.606232643127441,32.410743713378906,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,1,-36361.0859375,4569.4599609375,18180.171875,3.973643103449831e-08,1.5473363399505615,3.9982457160949707,8.0,0.9183333516120911,0.019999999552965164,1.0,6.65425177430734e-05,-0.0050002336502075195,0.75,0.999755859375,0.999755859375,3.0,0.0,1.0,-0.0050002336502075195
budgeted_primal_dual_pgd_repair_recover,2,-1543349.125,192932.59375,771669.25,0.0,2.279891014099121,5.598245620727539,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,3,-1107390.625,138442.21875,553677.9375,0.0,3.002808094024658,7.198245525360107,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,4,-1180547.375,147584.3125,590247.6875,0.0,3.799983501434326,8.798245429992676,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,5,-1167222.875,145914.265625,583578.8125,0.0,4.599983215332031,10.398244857788086,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,6,-1169632.5,146208.46875,584776.4375,0.0,5.3999834060668945,11.998245239257812,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,7,-1169220.0,146160.71875,584560.6875,0.0,6.199983596801758,13.598245620727539,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,8,-1169310.75,146181.359375,584599.5625,0.0,6.999983787536621,15.198246002197266,,,,,,,,,,,,,
