algorithm,sweep_tag,sweep_value,sum_rate_bps_per_hz_mean,weighted_sum_rate_mean,sum_rate_bps_per_hz_p50,sum_rate_bps_per_hz_p05,sum_rate_bps_per_hz_p95,fs_outage_prob_any,worst_fs_excess_mean,mean_positive_fs_excess,cvar95_fs_excess,power_violation_mean,active_subband_fraction_mean,runtime_ms_mean,mean_delay_spread_ns,blocked_subband_fraction_mean,weight_profile,weight_sample_idx
static_notch_mf,weight_profile,0.0,23.346946716308594,23.346946716308594,23.346945762634277,20.3140248298645,26.379866695404054,1.0,8383.6748046875,1282.0618896484375,8383.6748046875,3.12214822884016e-08,0.8958333134651184,11.460619512945414,84.77784729003906,0.10416668653488159,uniform,0
risk_neutral_pgd,weight_profile,0.0,59.0128173828125,59.0128173828125,59.0128173828125,54.184930419921876,63.840704345703124,1.0,15402.650390625,2552.138427734375,15402.650390625,0.0,1.0,268.35149666294456,84.77784729003906,0.10416668653488159,uniform,0
wideband_pgd,weight_profile,0.0,18.25243377685547,18.25243377685547,18.252432823181152,16.83146200180054,19.673403644561766,1.0,361933.3125,44307.5390625,361933.3125,0.0,0.8958333134651184,270.8962874021381,84.77784729003906,0.10416668653488159,uniform,0
budgeted_primal_dual_pgd,weight_profile,0.0,51.422508239746094,51.422508239746094,51.42250633239746,49.312133979797366,53.532878684997556,1.0,327240.9375,27790.9765625,327240.9375,0.0,0.8958333134651184,279.7740993555635,84.77784729003906,0.10416668653488159,uniform,0
budgeted_primal_dual_pgd_repair,weight_profile,0.0,5.860965728759766,5.860965728759766,5.860965967178345,4.529622769355774,7.192309165000915,0.0,-0.0029999911785125732,0.0,0.0,0.0,0.8958333134651184,341.5969170164317,84.77784729003906,0.10416668653488159,uniform,0
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,21.990230560302734,21.990230560302734,21.990229606628418,19.372375583648683,24.608083629608153,0.0,-0.0029999911785125732,0.0,0.0,0.0,0.8958333134651184,404.91718449629843,84.77784729003906,0.10416668653488159,uniform,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,38.480186462402344,38.480186462402344,38.48018455505371,31.378266716003417,45.582102394104005,1.0,34196.18359375,2961.89404296875,34196.18359375,0.0,0.8958333134651184,308.83969739079475,84.77784729003906,0.10416668653488159,uniform,0
rate_recovered_primal_dual_unfolded,weight_profile,0.0,20.370704650878906,20.370704650878906,20.37070369720459,16.34753522872925,24.39387216567993,0.0,-0.0029997527599334717,0.0,0.0,0.0,0.8958333134651184,435.0236675236374,84.77784729003906,0.10416668653488159,uniform,0
static_notch_mf,weight_profile,0.0,23.346946716308594,19.52206802368164,23.346945762634277,20.3140248298645,26.379866695404054,1.0,8383.6748046875,1282.0618896484375,8383.6748046875,3.12214822884016e-08,0.8958333134651184,11.610771995037794,84.77784729003906,0.10416668653488159,inverse_serving_gain,0
risk_neutral_pgd,weight_profile,0.0,58.63408660888672,51.47078323364258,58.634084701538086,57.88950519561767,59.3786642074585,1.0,13400.681640625,2425.722900390625,13400.681640625,0.0,1.0,271.9493010081351,84.77784729003906,0.10416668653488159,inverse_serving_gain,0
wideband_pgd,weight_profile,0.0,17.119319915771484,11.73621940612793,17.119319915771484,14.408934402465821,19.829705429077148,1.0,361933.375,44308.046875,361933.375,0.0,0.8958333134651184,274.33391590602696,84.77784729003906,0.10416668653488159,inverse_serving_gain,0
budgeted_primal_dual_pgd,weight_profile,0.0,46.35032653808594,42.33388137817383,46.350324630737305,43.44016819000244,49.26048107147217,1.0,327252.90625,27816.62109375,327252.90625,0.0,0.8958333134651184,279.68904934823513,84.77784729003906,0.10416668653488159,inverse_serving_gain,0
budgeted_primal_dual_pgd_repair,weight_profile,0.0,4.395639419555664,2.287198066711426,4.395639538764954,3.4357354044914246,5.355543673038483,0.0,-0.0029999911785125732,0.0,0.0,0.0,0.8958333134651184,342.24125999026,84.77784729003906,0.10416668653488159,inverse_serving_gain,0
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,22.523426055908203,19.383756637573242,22.52342700958252,18.482330226898192,26.564523792266844,0.0,-0.0026958584785461426,0.0,0.0,0.0,0.8958333134651184,404.0787455160171,84.77784729003906,0.10416668653488159,inverse_serving_gain,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,37.05141067504883,34.97858428955078,37.051411628723145,30.262720012664794,43.840103244781496,1.0,34195.27734375,2962.196533203125,34195.27734375,0.0,0.8958333134651184,306.0437673702836,84.77784729003906,0.10416668653488159,inverse_serving_gain,0
rate_recovered_primal_dual_unfolded,weight_profile,0.0,19.70980453491211,17.290456771850586,19.70980405807495,15.486125230789185,23.933482885360718,0.0,-0.003000229597091675,0.0,0.0,0.0,0.8958333134651184,432.7749786898494,84.77784729003906,0.10416668653488159,inverse_serving_gain,0
static_notch_mf,weight_profile,0.0,23.346946716308594,46.719947814941406,23.346945762634277,20.3140248298645,26.379866695404054,1.0,8383.6748046875,1282.0618896484375,8383.6748046875,3.12214822884016e-08,0.8958333134651184,11.566078523173928,84.77784729003906,0.10416668653488159,hotspot_priority,0
risk_neutral_pgd,weight_profile,0.0,48.7412109375,60.792510986328125,48.74120903015137,46.339019203186034,51.1433988571167,1.0,9606.9951171875,2087.3291015625,9618.2744140625,0.0,1.0,271.3429741561413,84.77784729003906,0.10416668653488159,hotspot_priority,0
wideband_pgd,weight_profile,0.0,10.77229118347168,44.77605438232422,10.772291660308838,9.037425565719605,12.50715775489807,1.0,361933.4375,44305.37109375,361933.4375,0.0,0.8958333134651184,270.67261189222336,84.77784729003906,0.10416668653488159,hotspot_priority,0
budgeted_primal_dual_pgd,weight_profile,0.0,35.00233459472656,56.84080505371094,35.00233459472656,32.90897560119629,37.095693588256836,1.0,327219.0,27795.6484375,327219.0,0.0,0.8958333134651184,281.8003795109689,84.77784729003906,0.10416668653488159,hotspot_priority,0
budgeted_primal_dual_pgd_repair,weight_profile,0.0,4.489351272583008,21.87082862854004,4.489351391792297,3.1040609240531922,5.874641859531402,0.0,-0.0030000507831573486,0.0,0.0,0.0,0.8958333134651184,347.27006405591965,84.77784729003906,0.10416668653488159,hotspot_priority,0
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,17.9656925201416,33.51451110839844,17.965692043304443,14.522282838821411,21.409101247787476,0.0,-0.0024261176586151123,0.0,0.0,0.0,0.8958333134651184,405.70078999735415,84.77784729003906,0.10416668653488159,hotspot_priority,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,29.25316047668457,80.26158905029297,29.25316047668457,23.548967933654787,34.957353019714354,1.0,34200.921875,2892.63720703125,34200.921875,0.0,0.8958333134651184,305.67280971445143,84.77784729003906,0.10416668653488159,hotspot_priority,0
rate_recovered_primal_dual_unfolded,weight_profile,0.0,11.396136283874512,35.178924560546875,11.396136283874512,8.130119800567627,14.662152767181396,0.0,-0.002051115036010742,0.0,0.0,0.0,0.8958333134651184,430.38479308597744,84.77784729003906,0.10416668653488159,hotspot_priority,0
static_notch_mf,weight_profile,0.0,23.346946716308594,25.26993179321289,23.346945762634277,20.3140248298645,26.379866695404054,1.0,8383.6748046875,1282.0618896484375,8383.6748046875,3.12214822884016e-08,0.8958333134651184,11.402519885450602,84.77784729003906,0.10416668653488159,lognormal,0
risk_neutral_pgd,weight_profile,0.0,57.93341827392578,60.717872619628906,57.933420181274414,55.75680370330811,60.11003665924072,1.0,16888.8984375,2843.03857421875,16895.87890625,0.0,1.0,268.1569950655103,84.77784729003906,0.10416668653488159,lognormal,0
wideband_pgd,weight_profile,0.0,16.14628028869629,18.51548957824707,16.14627981185913,14.225525903701783,18.06703372001648,1.0,361933.375,44307.64453125,361933.375,0.0,0.8958333134651184,271.0258464794606,84.77784729003906,0.10416668653488159,lognormal,0
budgeted_primal_dual_pgd,weight_profile,0.0,50.18177795410156,53.4708137512207,50.18177795410156,49.742238998413086,50.62131690979004,1.0,327233.6875,27873.55078125,327233.6875,0.0,0.8958333134651184,279.5220850966871,84.77784729003906,0.10416668653488159,lognormal,0
budgeted_primal_dual_pgd_repair,weight_profile,0.0,6.035799980163574,6.974094867706299,6.035800218582153,5.088557076454163,6.983043360710144,0.0,-0.0029999911785125732,0.0,0.0,0.0,0.8958333134651184,344.8269539512694,84.77784729003906,0.10416668653488159,lognormal,0
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,23.31005859375,24.617229461669922,23.310057640075684,20.460040187835695,26.160075092315672,0.0,-0.0021004080772399902,0.0,0.0,0.0,0.8958333134651184,411.426450824365,84.77784729003906,0.10416668653488159,lognormal,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,38.088348388671875,41.34211349487305,38.08834648132324,32.32547664642334,43.851216316223145,1.0,34196.0,2958.63427734375,34196.0,0.0,0.8958333134651184,309.5839940942824,84.77784729003906,0.10416668653488159,lognormal,0
rate_recovered_primal_dual_unfolded,weight_profile,0.0,20.454936981201172,21.745981216430664,20.454936027526855,15.624705028533935,25.285167026519776,0.0,-0.0029999613761901855,0.0,0.0,0.0,0.8958333134651184,435.0750094745308,84.77784729003906,0.10416668653488159,lognormal,0
static_notch_mf,weight_profile,0.0,24.13850212097168,24.13850212097168,24.13850212097168,21.889511489868163,26.387492752075197,1.0,54352.7109375,9172.5244140625,98651.40625,2.83831660397027e-08,0.8958333730697632,11.340177850797772,80.33174133300781,0.10416668653488159,uniform,1
risk_neutral_pgd,weight_profile,0.0,60.134849548339844,60.134849548339844,60.13485145568848,57.28493785858154,62.98476505279541,1.0,64327.56640625,10844.9462890625,80104.125,0.0,1.0,270.8798919338733,80.33174133300781,0.10416668653488159,uniform,1
wideband_pgd,weight_profile,0.0,13.824695587158203,13.824695587158203,13.824695587158203,8.12689275741577,19.522498893737794,1.0,7702798.5,1002939.75,11900064.0,0.0,0.8958333730697632,271.5280526317656,80.33174133300781,0.10416668653488159,uniform,1
budgeted_primal_dual_pgd,weight_profile,0.0,51.715240478515625,51.715240478515625,51.71524238586426,36.514828300476076,66.91565647125245,1.0,11424408.0,1504590.125,18052456.0,0.0,0.8958333730697632,280.1438102032989,80.33174133300781,0.10416668653488159,uniform,1
budgeted_primal_dual_pgd_repair,weight_profile,0.0,19.38715362548828,19.38715362548828,19.38715362548828,2.007632051408291,36.76667671203613,0.0,-0.08891621232032776,0.0,0.0,0.0,0.8958333730697632,346.9004125799984,80.33174133300781,0.10416668653488159,uniform,1
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,26.516996383666992,26.516996383666992,26.516996383666992,15.12851791381836,37.905473899841304,0.0,-0.01208198070526123,0.0,0.0,0.0,0.8958333730697632,407.62710152193904,80.33174133300781,0.10416668653488159,uniform,1
