algorithm,layer,utility,mean_violation,cvar,power_violation,dual_mean,dual_max,repair_selective_iters_mean,repair_alpha_mean,repair_alpha_min,repair_global_used_fraction,repair_global_scale_mean,repair_worst_excess_mean,recovery_safe_fraction_mean,recovery_eta_mean,recovery_eta_min,recovery_num_groups,recovery_global_rescue_fraction,recovery_global_scale_mean,recovery_worst_excess_mean
risk_neutral_pgd,1,25.262863159179688,594.6390991210938,3421.6640625,2.838316426334586e-08,,,,,,,,,,,,,,,
risk_neutral_pgd,2,46.29681396484375,501.1126403808594,2673.142822265625,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,3,46.20872497558594,479.0818786621094,2397.037109375,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,4,49.34859848022461,508.1516418457031,2340.8515625,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,5,49.25468063354492,536.6909790039062,3019.52783203125,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,6,51.17302322387695,475.0282897949219,2704.254638671875,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,7,50.50812911987305,502.880126953125,2861.932373046875,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,8,53.853397369384766,549.7424926757812,3621.777587890625,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,9,50.178924560546875,533.576171875,3684.95068359375,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,10,53.095184326171875,607.8208618164062,4377.798828125,0.0,,,,,,,,,,,,,,,
wideband_pgd,1,-23628.390625,320.1221618652344,2356.212890625,3.12214822884016e-08,,,,,,,,,,,,,,,
wideband_pgd,2,-518967.8125,8878.1552734375,48228.5234375,0.0,,,,,,,,,,,,,,,
wideband_pgd,3,-417718.9375,6939.55615234375,39207.2109375,0.0,,,,,,,,,,,,,,,
wideband_pgd,4,-472011.59375,7700.49072265625,44567.25,0.0,,,,,,,,,,,,,,,
wideband_pgd,5,-460276.78125,7527.48779296875,43424.7109375,0.0,,,,,,,,,,,,,,,
wideband_pgd,6,-464646.78125,7584.73095703125,43863.47265625,0.0,,,,,,,,,,,,,,,
wideband_pgd,7,-464542.6875,7579.71630859375,43860.08203125,0.0,,,,,,,,,,,,,,,
wideband_pgd,8,-465242.25,7587.27099609375,43933.31640625,0.0,,,,,,,,,,,,,,,
wideband_pgd,9,-465515.03125,7589.44287109375,43963.43359375,0.0,,,,,,,,,,,,,,,
wideband_pgd,10,-465744.5625,7591.62109375,43987.91796875,0.0,,,,,,,,,,,,,,,
budgeted_primal_dual_pgd,1,-5874.32421875,320.1221618652344,2356.212890625,3.12214822884016e-08,1.3576656579971313,4.727691173553467,,,,,,,,,,,,,
budgeted_primal_dual_pgd,2,-162663.546875,5539.7421875,65056.8203125,0.0,2.130582332611084,4.460620880126953,,,,,,,,,,,,,
budgeted_primal_dual_pgd,3,-132967.046875,4544.021484375,53161.26953125,0.0,2.903498888015747,6.210620880126953,,,,,,,,,,,,,
budgeted_primal_dual_pgd,4,-139184.296875,4750.9794921875,55630.390625,0.0,3.6764156818389893,7.960620880126953,,,,,,,,,,,,,
budgeted_primal_dual_pgd,5,-139134.171875,4755.57958984375,55592.265625,0.0,4.449332237243652,9.710620880126953,,,,,,,,,,,,,
budgeted_primal_dual_pgd,6,-139750.078125,4777.01220703125,55819.7265625,0.0,5.2222490310668945,11.460620880126953,,,,,,,,,,,,,
budgeted_primal_dual_pgd,7,-140104.09375,4787.30029296875,55942.7578125,0.0,5.9951653480529785,13.210620880126953,,,,,,,,,,,,,
budgeted_primal_dual_pgd,8,-140382.390625,4804.4541015625,56034.9765625,0.0,6.768082141876221,14.960620880126953,,,,,,,,,,,,,
budgeted_primal_dual_pgd,9,-140589.890625,4805.87939453125,56098.3515625,0.0,7.540998935699463,16.710620880126953,,,,,,,,,,,,,
budgeted_primal_dual_pgd,10,-140748.09375,4809.99658203125,56142.15625,0.0,8.313915252685547,18.460620880126953,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,1,-5874.32421875,320.1221618652344,2356.212890625,3.12214822884016e-08,1.3576656579971313,4.727691173553467,5.0,0.8846200108528137,0.019999999552965164,1.0,0.0007477588369511068,-0.003000020980834961,,,,,,,
budgeted_primal_dual_pgd_repair,2,-162663.546875,5539.7421875,65056.8203125,0.0,2.130582332611084,4.460620880126953,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,3,-132967.046875,4544.021484375,53161.26953125,0.0,2.903498888015747,6.210620880126953,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,4,-139184.296875,4750.9794921875,55630.390625,0.0,3.6764156818389893,7.960620880126953,,,,,,,,,,,,,
