algorithm,sweep_tag,sweep_value,sum_rate_bps_per_hz_mean,weighted_sum_rate_mean,sum_rate_bps_per_hz_p50,sum_rate_bps_per_hz_p05,sum_rate_bps_per_hz_p95,fs_outage_prob_any,worst_fs_excess_mean,mean_positive_fs_excess,cvar95_fs_excess,power_violation_mean,active_subband_fraction_mean,runtime_ms_mean,mean_delay_spread_ns,blocked_subband_fraction_mean,weight_profile,weight_sample_idx
static_notch_mf,weight_profile,0.0,10.955150604248047,10.955150604248047,10.955150604248047,10.955150604248047,10.955150604248047,1.0,93620.4765625,23828.6015625,93620.4765625,2.6490953430879927e-08,0.9166666865348816,10.695032076910138,71.2632827758789,0.08333331346511841,uniform,0
risk_neutral_pgd,weight_profile,0.0,11.08919620513916,11.08919620513916,11.08919620513916,11.08919620513916,11.08919620513916,1.0,253239.3125,63685.53125,253239.3125,0.0,1.0,146.12076501362026,71.2632827758789,0.08333331346511841,uniform,0
wideband_pgd,weight_profile,0.0,4.197901248931885,4.197901248931885,4.197901248931885,4.197901248931885,4.197901248931885,1.0,5184559.5,1345567.75,5184559.5,0.0,0.9166666865348816,148.1222159927711,71.2632827758789,0.08333331346511841,uniform,0
budgeted_primal_dual_pgd,weight_profile,0.0,10.4948148727417,10.4948148727417,10.4948148727417,10.4948148727417,10.4948148727417,1.0,7001999.5,1750680.0,7001999.5,0.0,0.9166666865348816,299.3364150170237,71.2632827758789,0.08333331346511841,uniform,0
budgeted_primal_dual_pgd_repair,weight_profile,0.0,0.9851593971252441,0.9851593971252441,0.9851593971252441,0.9851593971252441,0.9851593971252441,0.0,-0.0030000805854797363,0.0,0.0,0.0,0.9166666865348816,389.9267560336739,71.2632827758789,0.08333331346511841,uniform,0
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,10.703773498535156,10.703773498535156,10.703773498535156,10.703773498535156,10.703773498535156,0.0,-0.0030000805854797363,0.0,0.0,0.0,0.9166666865348816,579.2048959992826,71.2632827758789,0.08333331346511841,uniform,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,10.980738639831543,10.980738639831543,10.980738639831543,10.980738639831543,10.980738639831543,1.0,4640.11669921875,1241.755615234375,4640.11669921875,0.0,0.9166666865348816,336.47056098561734,71.2632827758789,0.08333331346511841,uniform,0
rate_recovered_primal_dual_unfolded,weight_profile,0.0,6.561972141265869,6.561972141265869,6.561972141265869,6.561972141265869,6.561972141265869,0.0,-0.003000020980834961,0.0,0.0,0.0,0.9166666865348816,616.2017020396888,71.2632827758789,0.08333331346511841,uniform,0
static_notch_mf,weight_profile,0.0,10.955150604248047,9.289023399353027,10.955150604248047,10.955150604248047,10.955150604248047,1.0,93620.4765625,23828.6015625,93620.4765625,2.6490953430879927e-08,0.9166666865348816,10.332313016988337,71.2632827758789,0.08333331346511841,inverse_serving_gain,0
risk_neutral_pgd,weight_profile,0.0,10.842041015625,7.92144775390625,10.842041015625,10.842041015625,10.842041015625,1.0,234910.59375,59155.11328125,234910.59375,0.0,1.0,144.9195130262524,71.2632827758789,0.08333331346511841,inverse_serving_gain,0
wideband_pgd,weight_profile,0.0,5.8176798820495605,2.6390511989593506,5.8176798820495605,5.8176798820495605,5.8176798820495605,1.0,5184559.0,1345567.75,5184559.0,0.0,0.9166666865348816,147.55712309852242,71.2632827758789,0.08333331346511841,inverse_serving_gain,0
budgeted_primal_dual_pgd,weight_profile,0.0,11.712554931640625,8.54308795928955,11.712554931640625,11.712554931640625,11.712554931640625,1.0,7001999.0,1750667.375,7001999.0,0.0,0.9166666865348816,297.9163280688226,71.2632827758789,0.08333331346511841,inverse_serving_gain,0
budgeted_primal_dual_pgd_repair,weight_profile,0.0,0.6728346943855286,0.203374445438385,0.6728346943855286,0.6728346943855286,0.6728346943855286,0.0,-0.0029998421669006348,0.0,0.0,0.0,0.9166666865348816,387.941985973157,71.2632827758789,0.08333331346511841,inverse_serving_gain,0
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,11.851985931396484,8.138221740722656,11.851985931396484,11.851985931396484,11.851985931396484,0.0,-0.0029998421669006348,0.0,0.0,0.0,0.9166666865348816,573.3965949621052,71.2632827758789,0.08333331346511841,inverse_serving_gain,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,10.639892578125,8.817486763000488,10.639892578125,10.639892578125,10.639892578125,1.0,4640.1240234375,1251.93359375,4640.1240234375,0.0,0.9166666865348816,336.1951989354566,71.2632827758789,0.08333331346511841,inverse_serving_gain,0
rate_recovered_primal_dual_unfolded,weight_profile,0.0,7.191975116729736,4.840469837188721,7.191975116729736,7.191975116729736,7.191975116729736,0.0,-0.003000020980834961,0.0,0.0,0.0,0.9166666865348816,612.3332339338958,71.2632827758789,0.08333331346511841,inverse_serving_gain,0
static_notch_mf,weight_profile,0.0,10.955150604248047,11.490925788879395,10.955150604248047,10.955150604248047,10.955150604248047,1.0,93620.4765625,23828.6015625,93620.4765625,2.6490953430879927e-08,0.9166666865348816,10.465256054885685,71.2632827758789,0.08333331346511841,hotspot_priority,0
risk_neutral_pgd,weight_profile,0.0,13.517192840576172,17.232698440551758,13.517192840576172,13.517192840576172,13.517192840576172,1.0,458251.0625,114753.5390625,458251.0625,0.0,1.0,145.32633603084832,71.2632827758789,0.08333331346511841,hotspot_priority,0
wideband_pgd,weight_profile,0.0,6.078196048736572,12.62764835357666,6.078196048736572,6.078196048736572,6.078196048736572,1.0,5184560.0,1345567.875,5184560.0,0.0,0.9166666865348816,147.96671096701175,71.2632827758789,0.08333331346511841,hotspot_priority,0
