group_size,num_groups,nmse,adjacent_freq_correlation,coherence_bw_proxy_hz
1.0,12.0,0.0,0.32918617129325867,24850411.97218312
2.0,6.0,0.4977430999279022,0.32918617129325867,24850411.97218312
3.0,4.0,0.6832953095436096,0.32918617129325867,24850411.97218312
4.0,3.0,0.757876455783844,0.32918617129325867,24850411.97218312
6.0,2.0,0.8152050375938416,0.32918617129325867,24850411.97218312
