algorithm,layer,utility,mean_violation,cvar,power_violation,dual_mean,dual_max,repair_selective_iters_mean,repair_alpha_mean,repair_alpha_min,repair_global_used_fraction,repair_global_scale_mean,repair_worst_excess_mean,recovery_safe_fraction_mean,recovery_eta_mean,recovery_eta_min,recovery_num_groups,recovery_global_rescue_fraction,recovery_global_scale_mean,recovery_worst_excess_mean
risk_neutral_pgd,1,10.873157501220703,33753.484375,130741.9375,3.973643103449831e-08,,,,,,,,,,,,,,,
risk_neutral_pgd,2,18.665647506713867,16429.03515625,61415.7578125,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,3,17.570816040039062,43970.69140625,173623.640625,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,4,16.173532485961914,51802.34765625,201161.828125,0.0,,,,,,,,,,,,,,,
wideband_pgd,1,-56537.703125,1204.7471923828125,4809.50439453125,2.6490953430879927e-08,,,,,,,,,,,,,,,
wideband_pgd,2,-3553797.5,75613.015625,302452.0625,0.0,,,,,,,,,,,,,,,
wideband_pgd,3,-2161163.75,45982.44140625,183929.765625,0.0,,,,,,,,,,,,,,,
wideband_pgd,4,-2476927.25,52700.8359375,210803.34375,0.0,,,,,,,,,,,,,,,
budgeted_primal_dual_pgd,1,-9607.451171875,1204.7471923828125,4809.50439453125,2.6490953430879927e-08,1.3199999332427979,2.016465425491333,,,,,,,,,,,,,
budgeted_primal_dual_pgd,2,-737858.125,92233.5,368934.0,0.0,1.5885719060897827,3.263500213623047,,,,,,,,,,,,,
budgeted_primal_dual_pgd,3,-519958.1875,64994.625,259978.5,0.0,1.8309316635131836,4.863500118255615,,,,,,,,,,,,,
budgeted_primal_dual_pgd,4,-556377.0625,69545.96875,278183.875,0.0,2.0718252658843994,6.463500022888184,,,,,,,,,,,,,
budgeted_primal_dual_pgd,5,-549736.625,68715.3515625,274861.40625,0.0,2.3128421306610107,8.063499450683594,,,,,,,,,,,,,
budgeted_primal_dual_pgd,6,-550942.1875,68864.4765625,275457.90625,0.0,2.554124355316162,9.66349983215332,,,,,,,,,,,,,
budgeted_primal_dual_pgd,7,-550738.25,68837.640625,275350.5625,0.0,2.839991569519043,11.263500213623047,,,,,,,,,,,,,
budgeted_primal_dual_pgd,8,-550783.9375,68842.46875,275369.875,0.0,3.2158751487731934,12.863500595092773,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,1,-9607.451171875,1204.7471923828125,4809.50439453125,2.6490953430879927e-08,1.3199999332427979,2.016465425491333,6.0,0.9183333516120911,0.019999999552965164,1.0,0.00014207998174242675,-0.0030002593994140625,,,,,,,
budgeted_primal_dual_pgd_repair,2,-737858.125,92233.5,368934.0,0.0,1.5885719060897827,3.263500213623047,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,3,-519958.1875,64994.625,259978.5,0.0,1.8309316635131836,4.863500118255615,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,4,-556377.0625,69545.96875,278183.875,0.0,2.0718252658843994,6.463500022888184,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,5,-549736.625,68715.3515625,274861.40625,0.0,2.3128421306610107,8.063499450683594,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,6,-550942.1875,68864.4765625,275457.90625,0.0,2.554124355316162,9.66349983215332,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,7,-550738.25,68837.640625,275350.5625,0.0,2.839991569519043,11.263500213623047,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,8,-550783.9375,68842.46875,275369.875,0.0,3.2158751487731934,12.863500595092773,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,9,-688469.75,68841.5859375,275366.34375,0.0,4.650250434875488,18.601001739501953,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,10,-904726.75,90464.921875,361859.6875,0.0,6.084625244140625,24.3385009765625,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,1,-9607.451171875,1204.7471923828125,4809.50439453125,2.6490953430879927e-08,1.3199999332427979,2.016465425491333,6.0,0.9183333516120911,0.019999999552965164,1.0,0.00014207998174242675,-0.0030002593994140625,0.75,0.9990234375,0.9990234375,4.0,0.0,1.0,-0.0030002593994140625
budgeted_primal_dual_pgd_repair_recover,2,-737858.125,92233.5,368934.0,0.0,1.5885719060897827,3.263500213623047,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,3,-519958.1875,64994.625,259978.5,0.0,1.8309316635131836,4.863500118255615,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,4,-556377.0625,69545.96875,278183.875,0.0,2.0718252658843994,6.463500022888184,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,5,-549736.625,68715.3515625,274861.40625,0.0,2.3128421306610107,8.063499450683594,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,6,-550942.1875,68864.4765625,275457.90625,0.0,2.554124355316162,9.66349983215332,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,7,-550738.25,68837.640625,275350.5625,0.0,2.839991569519043,11.263500213623047,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,8,-550783.9375,68842.46875,275369.875,0.0,3.2158751487731934,12.863500595092773,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,9,-688469.75,68841.5859375,275366.34375,0.0,4.650250434875488,18.601001739501953,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,10,-904726.75,90464.921875,361859.6875,0.0,6.084625244140625,24.3385009765625,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,1,-12.159320831298828,1204.7471923828125,4809.50439453125,2.6490953430879927e-08,3.6875009536743164,7.375006675720215,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,2,-1538212.25,140600.109375,562400.4375,0.0,5.563216209411621,16.67782974243164,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,3,-2890.373046875,118763.2421875,475052.96875,0.0,8.568916320800781,31.592615127563477,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,4,-1791977.5,118074.7890625,472299.15625,0.0,9.218012809753418,34.81366729736328,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,5,-498140.5625,114262.8984375,457051.59375,0.0,14.124774932861328,56.49909973144531,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,6,-3456.818359375,137063.0625,548252.25,0.0,14.608194351196289,58.432777404785156,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,7,-18295.08984375,88695.7421875,354782.96875,0.0,22.843202590942383,91.37281036376953,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,8,-63760.74609375,5184.87109375,20739.484375,0.0,25.076656341552734,100.30662536621094,,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,1,-12.159320831298828,1204.7471923828125,4809.50439453125,2.6490953430879927e-08,3.6875009536743164,7.375006675720215,6.0,0.9183333516120911,0.019999999552965164,1.0,0.0001456935569876805,-0.0029999613761901855,0.75,0.9990234375,0.9990234375,4.0,0.0,1.0,-0.0029999613761901855
rate_recovered_primal_dual_unfolded,2,-1538212.25,140600.109375,562400.4375,0.0,5.563216209411621,16.67782974243164,,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,3,-2890.373046875,118763.2421875,475052.96875,0.0,8.568916320800781,31.592615127563477,,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,4,-1791977.5,118074.7890625,472299.15625,0.0,9.218012809753418,34.81366729736328,,,,,,,,,,,,,
