epoch,train_loss,train_utility,train_distill_loss,teacher_runtime_s_mean,train_soft_outage,train_tail_excess,outage_weight,tail_weight,distill_weight,val_loss,val_utility,val_soft_outage,val_tail_excess
1,151854292.64738217,-30255.493252849577,189780038.08199888,2.3886927432147784,34097.12319736481,1835733250.5295098,0.0,0.0,0.8,-8.454243898391724,8.454243898391724,0.0,0.0
2,22546.4061958313,-586.0342029571533,27450.465316724778,1.9041003732010722,675.5248092710972,725873.5109120638,0.0,0.0,0.8,-9.46398138999939,9.46398138999939,0.0,0.0
3,49506.80431599617,-660.3442276477814,61058.07298202514,2.3908933042082934,740.0382244110108,470005.54514894483,0.0,0.0,0.8,-7.5506813526153564,7.5506813526153564,0.0,0.0
4,11314.219689369202,-85.45613374710084,12979.566779720783,2.3899773827753963,111.07290534973144,5980.631159973144,0.5714285714285714,0.2857142857142857,0.7285714285714286,-6.472682476043701,6.472682476043701,0.0,0.0
5,434147.5388858795,-849.516125869751,123646.99111328126,1.9187003475846722,969.1009202957154,614139.2732795716,1.1428571428571428,0.5714285714285714,0.6571428571428573,-11.309767723083496,11.309767723083496,0.0,0.0
6,265680.17394866946,-343.86343641281127,220262.17879028321,1.917934211413376,401.75023126602173,158243.02331838608,1.7142857142857142,0.8571428571428571,0.5857142857142857,-6.340808153152466,6.340808153152466,0.0,0.0
7,478765.820076704,-358.2914356231689,488384.5840789795,1.9258624346228317,417.8430098772049,197997.7933043957,2.2857142857142856,1.1428571428571428,0.5142857142857143,-13.664727210998535,13.664727210998535,0.0,0.0
8,93.81437563896179,10.398962211608886,243.33571009635926,1.9063257510075347,0.0,0.0,2.857142857142857,1.4285714285714286,0.4428571428571429,-10.561872482299805,10.561872482299805,0.0,0.0
9,191.89819416999816,9.504980230331421,551.5314962267876,1.9287269486347214,0.0,0.0,3.4285714285714284,1.7142857142857142,0.3714285714285715,-10.084386825561523,10.084386825561523,0.0,0.0
10,-14.428631114959718,10.539009046554565,0.08418398275971413,0.5742568064015359,0.0,0.0,4.0,2.0,0.3,-7.292306423187256,7.292306423187256,0.0,0.0
11,-13.487458992004395,9.518848276138305,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-11.093405485153198,11.093405485153198,0.0,0.0
12,-14.112469577789307,10.030815744400025,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-6.342363357543945,6.342363357543945,0.0,0.0
13,-17.652633666992188,12.749027538299561,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-10.24663496017456,10.24663496017456,0.0,0.0
14,-12.896705818176269,8.680808115005494,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-12.407151699066162,12.407151699066162,0.0,0.0
15,-14.845881175994872,10.407030057907104,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-12.987216472625732,12.987216472625732,0.0,0.0
16,-13.693107414245606,9.462246251106261,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-8.895721435546875,8.895721435546875,0.0,0.0
17,-15.806395053863525,10.978674268722534,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-10.286574363708496,10.286574363708496,0.0,0.0
18,-14.4320499420166,10.344950079917908,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-10.701130867004395,10.701130867004395,0.0,0.0
