epoch,train_loss,train_utility,train_distill_loss,teacher_runtime_s_mean,train_soft_outage,train_tail_excess,outage_weight,tail_weight,distill_weight,val_loss,val_utility,val_soft_outage,val_tail_excess
1,161845445945.81992,-297449.4985961914,215793544921.2,2.844204788818024,210604.6605834961,87009632653.46875,0.0,0.0,0.75,-13.066394805908203,13.066394805908203,0.0,0.0
2,27783564.667529296,-10333.82663269043,37030976.48481445,2.834794186009094,10157.962515258789,41370497.71081543,0.0,0.0,0.75,-12.50290584564209,12.50290584564209,0.0,0.0
3,13713440.439990234,-12685.995703125,18267672.578125,2.833098153816536,13942.673669433594,61059159.375,0.0,0.0,0.75,-11.014741897583008,11.014741897583008,0.0,0.0
4,255718188.60585937,-12813.416528320313,340940498.2828125,2.8350575129967184,14885.812219238282,140726822.365625,0.0,0.0,0.75,-10.657715320587158,10.657715320587158,0.0,0.0
5,18743980545.225,-90157.55263671876,24095471927.925,2.8215740512125196,107717.99567871094,10127272956.4375,0.2857142857142857,0.14285714285714285,0.7178571428571429,-10.85348129272461,10.85348129272461,0.0,0.0
6,-21.00073137283325,14.021821308135987,0.43585761785507204,2.8304517223965378,0.0,0.0,0.5714285714285714,0.2857142857142857,0.6857142857142857,-14.995163917541504,14.995163917541504,0.0,0.0
7,-19.811107444763184,13.114986801147461,0.39360072612762453,2.838471618969925,0.0,0.0,0.8571428571428571,0.42857142857142855,0.6535714285714286,-17.833178520202637,17.833178520202637,0.0,0.0
8,-20.97207431793213,14.006755065917968,0.1773897588253021,0.7785040266346186,0.0,0.0,1.1428571428571428,0.5714285714285714,0.6214285714285714,-13.346415758132935,13.346415758132935,0.0,0.0
9,-18.83192949295044,12.840842533111573,0.12331481873989106,0.7774032356217504,0.0,0.0,1.4285714285714286,0.7142857142857143,0.5892857142857143,-11.444030284881592,11.444030284881592,0.0,0.0
10,-17.893147945404053,12.501037311553954,0.16707508862018586,0.774013737984933,0.0,0.0,1.7142857142857142,0.8571428571428571,0.5571428571428572,-12.96044921875,12.96044921875,0.0,0.0
11,-18.379429626464844,13.067419862747192,0.22947742640972138,0.7745522090001031,0.0,0.0,2.0,1.0,0.525,-17.22114372253418,17.22114372253418,0.0,0.0
12,-16.12975025177002,11.12298550605774,0.14352276921272278,0.7741788864135742,0.0,0.0,2.2857142857142856,1.1428571428571428,0.4928571428571429,-10.818922996520996,10.818922996520996,0.0,0.0
13,-17.39482946395874,12.109077644348144,0.13468337953090667,0.7766468408051879,0.0,0.0,2.5714285714285716,1.2857142857142858,0.4607142857142857,-13.662326335906982,13.662326335906982,0.0,0.0
14,-17.938280010223387,12.466192722320557,0.16742829382419586,0.7795108686201274,0.0,0.0,2.857142857142857,1.4285714285714286,0.42857142857142855,-10.347562789916992,10.347562789916992,0.0,0.0
15,-18.396067905426026,13.247028636932374,0.11741991639137268,0.7799529939657077,0.0,0.0,3.142857142857143,1.5714285714285714,0.3964285714285714,-12.06138563156128,12.06138563156128,0.0,0.0
16,-17.915022468566896,12.612999963760377,0.12964263409376145,0.7785882406402379,0.0,0.0,3.4285714285714284,1.7142857142857142,0.3642857142857143,-14.822301387786865,14.822301387786865,0.0,0.0
17,-15.554543781280518,10.419832324981689,0.0,0.0,0.0,0.0,3.7142857142857144,1.8571428571428572,0.33214285714285713,-10.244691371917725,10.244691371917725,0.0,0.0
18,-18.157079887390136,12.668344306945801,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-10.77563214302063,10.77563214302063,0.0,0.0
19,-19.587932777404784,14.260093402862548,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-12.989711284637451,12.989711284637451,0.0,0.0
20,-17.37775650024414,12.295997428894044,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-9.043928146362305,9.043928146362305,0.0,0.0
21,-15.03575086593628,10.154155254364014,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-15.883036613464355,15.883036613464355,0.0,0.0
22,-16.64279737472534,11.617675495147704,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-13.50692892074585,13.50692892074585,0.0,0.0
23,-18.10008544921875,12.944379901885986,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-12.061796188354492,12.061796188354492,0.0,0.0
24,-16.470026969909668,11.600265312194825,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-16.036284923553467,16.036284923553467,0.0,0.0
25,-17.50901288986206,12.74028992652893,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-14.557884693145752,14.557884693145752,0.0,0.0
26,-18.00158452987671,12.530857419967651,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-13.749143123626709,13.749143123626709,0.0,0.0
27,-18.42745933532715,12.597816610336304,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-12.1138916015625,12.1138916015625,0.0,0.0
28,-22.884203147888183,15.761591053009033,0.0,0.0,0.0,0.0,4.0,2.0,0.3,-9.765373706817627,9.765373706817627,0.0,0.0
