algorithm,sweep_tag,sweep_value,sum_rate_bps_per_hz_mean,weighted_sum_rate_mean,sum_rate_bps_per_hz_p50,sum_rate_bps_per_hz_p05,sum_rate_bps_per_hz_p95,fs_outage_prob_any,worst_fs_excess_mean,mean_positive_fs_excess,cvar95_fs_excess,power_violation_mean,active_subband_fraction_mean,runtime_ms_mean,mean_delay_spread_ns,blocked_subband_fraction_mean,weight_profile,weight_sample_idx
static_notch_mf,weight_profile,0.0,16.57637596130371,16.57637596130371,16.576375484466553,15.200206995010376,17.95254397392273,1.0,137120.8125,16288.666015625,137120.8125,1.9868215517249155e-08,0.8958333730697632,11.070373991969973,80.80036163330078,0.10416668653488159,uniform,0
risk_neutral_pgd,weight_profile,0.0,41.0859375,41.0859375,41.08593559265137,40.80238018035889,41.369491004943846,1.0,174880.578125,20698.87890625,174880.578125,0.0,1.0,257.6708519482054,80.80036163330078,0.10416668653488159,uniform,0
wideband_pgd,weight_profile,0.0,6.884004592895508,6.884004592895508,6.884004354476929,4.558655953407287,9.20935275554657,1.0,5676856.5,755907.5,5676856.5,0.0,0.8958333730697632,263.6224679881707,80.80036163330078,0.10416668653488159,uniform,0
budgeted_primal_dual_pgd,weight_profile,0.0,33.02458953857422,33.02458953857422,33.024587631225586,30.566707420349122,35.482467842102054,1.0,5789984.0,485985.28125,5789984.0,0.0,0.8958333730697632,272.4288890021853,80.80036163330078,0.10416668653488159,uniform,0
budgeted_primal_dual_pgd_repair,weight_profile,0.0,0.17882782220840454,0.17882782220840454,0.17882782220840454,0.07403447553515434,0.28362116515636443,0.0,-0.00299990177154541,0.0,0.0,0.0,0.8958333730697632,333.09667150024325,80.80036163330078,0.10416668653488159,uniform,0
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,8.271889686584473,8.271889686584473,8.271889448165894,7.735354733467102,8.808424162864686,0.0,-0.0020088553428649902,0.0,0.0,0.0,0.8958333730697632,393.24389898683876,80.80036163330078,0.10416668653488159,uniform,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,20.777366638183594,20.777366638183594,20.777366638183594,20.310559272766113,21.244174003601074,1.0,1146577.5,121284.6484375,1146577.5,0.0,0.8958333730697632,239.11954299546778,80.80036163330078,0.10416668653488159,uniform,0
rate_recovered_primal_dual_unfolded,weight_profile,0.0,6.0046515464782715,6.0046515464782715,6.0046515464782715,5.311152458190918,6.698150634765625,0.0,-0.002508789300918579,0.0,0.0,0.0,0.8958333730697632,359.41326653119177,80.80036163330078,0.10416668653488159,uniform,0
static_notch_mf,weight_profile,0.0,16.57637596130371,16.03597068786621,16.576375484466553,15.200206995010376,17.95254397392273,1.0,137120.8125,16288.666015625,137120.8125,1.9868215517249155e-08,0.8958333730697632,11.157939035911113,80.80036163330078,0.10416668653488159,inverse_serving_gain,0
risk_neutral_pgd,weight_profile,0.0,41.257659912109375,41.533111572265625,41.257659912109375,40.314483642578125,42.200836181640625,1.0,262040.40625,29170.04296875,262040.40625,0.0,1.0,259.00689751142636,80.80036163330078,0.10416668653488159,inverse_serving_gain,0
wideband_pgd,weight_profile,0.0,6.846513748168945,7.4208197593688965,6.846513509750366,4.436484551429748,9.256542468070984,1.0,5676856.0,755907.5,5676856.0,0.0,0.8958333730697632,263.41551350196823,80.80036163330078,0.10416668653488159,inverse_serving_gain,0
budgeted_primal_dual_pgd,weight_profile,0.0,32.96784973144531,34.624996185302734,32.96784782409668,30.090406608581542,35.845289039611814,1.0,5789978.0,486011.0625,5789978.0,0.0,0.8958333730697632,270.19026450579986,80.80036163330078,0.10416668653488159,inverse_serving_gain,0
