algorithm,sweep_tag,sweep_value,sum_rate_bps_per_hz_mean,weighted_sum_rate_mean,sum_rate_bps_per_hz_p50,sum_rate_bps_per_hz_p05,sum_rate_bps_per_hz_p95,fs_outage_prob_any,worst_fs_excess_mean,mean_positive_fs_excess,cvar95_fs_excess,power_violation_mean,active_subband_fraction_mean,runtime_ms_mean,mean_delay_spread_ns,blocked_subband_fraction_mean,weight_profile,weight_sample_idx
static_notch_mf,weight_profile,0.0,23.444530487060547,23.444530487060547,23.444530487060547,19.018762016296385,27.870298957824705,1.0,78959.703125,15694.1015625,153946.28125,2.2706531765948057e-08,0.8333333730697632,11.638516327366233,81.58350372314453,0.1666666865348816,uniform,0
risk_neutral_pgd,weight_profile,0.0,62.793495178222656,62.793495178222656,62.79349708557129,57.84113674163818,67.7458574295044,1.0,101156.359375,15814.208984375,145516.3125,0.0,1.0,255.36571233533323,81.58350372314453,0.1666666865348816,uniform,0
wideband_pgd,weight_profile,0.0,18.535816192626953,18.535816192626953,18.535816192626953,16.296169090270997,20.77546329498291,1.0,2278925.75,289257.71875,3318961.75,0.0,0.8333333730697632,258.0183739773929,81.58350372314453,0.1666666865348816,uniform,0
scenario_adaptive_unfolded,weight_profile,0.0,14.841302871704102,14.841302871704102,14.84130334854126,14.59002070426941,15.09258599281311,0.5,15.29317569732666,2.1028850078582764,22.1329345703125,0.0,0.8125,228.42778894118965,81.58350372314453,0.1666666865348816,uniform,0
static_notch_mf,weight_profile,0.0,23.444530487060547,24.172657012939453,23.444530487060547,19.018762016296385,27.870298957824705,1.0,78959.703125,15694.1015625,153946.28125,2.2706531765948057e-08,0.8333333730697632,11.174883460626006,81.58350372314453,0.1666666865348816,inverse_serving_gain,0
risk_neutral_pgd,weight_profile,0.0,60.58839416503906,61.855865478515625,60.58839225769043,54.999267768859866,66.177516746521,1.0,96713.3046875,16336.9423828125,152014.90625,0.0,1.0,254.66769095510244,81.58350372314453,0.1666666865348816,inverse_serving_gain,0
wideband_pgd,weight_profile,0.0,17.47823715209961,18.001785278320312,17.47823667526245,14.76761212348938,20.188861227035524,1.0,2278925.75,289257.78125,3318961.75,0.0,0.8333333730697632,259.2924004420638,81.58350372314453,0.1666666865348816,inverse_serving_gain,0
scenario_adaptive_unfolded,weight_profile,0.0,14.415580749511719,14.38479995727539,14.41558027267456,14.080314874649048,14.750845670700073,0.5,15.293691635131836,2.102883815765381,22.132925033569336,0.0,0.8125,228.46198407933116,81.58350372314453,0.1666666865348816,inverse_serving_gain,0
static_notch_mf,weight_profile,0.0,23.444530487060547,20.39211654663086,23.444530487060547,19.018762016296385,27.870298957824705,1.0,78959.703125,15694.1015625,153946.28125,2.2706531765948057e-08,0.8333333730697632,11.182678397744894,81.58350372314453,0.1666666865348816,hotspot_priority,0
risk_neutral_pgd,weight_profile,0.0,45.82487487792969,50.414772033691406,45.82487487792969,45.4973861694336,46.15236358642578,1.0,91560.671875,19506.970703125,160482.515625,0.0,1.0,254.85697388648987,81.58350372314453,0.1666666865348816,hotspot_priority,0
