algorithm,sweep_tag,sweep_value,sum_rate_bps_per_hz_mean,weighted_sum_rate_mean,sum_rate_bps_per_hz_p50,sum_rate_bps_per_hz_p05,sum_rate_bps_per_hz_p95,fs_outage_prob_any,worst_fs_excess_mean,mean_positive_fs_excess,cvar95_fs_excess,power_violation_mean,active_subband_fraction_mean,runtime_ms_mean,mean_delay_spread_ns,blocked_subband_fraction_mean
static_notch_mf,fs_in_target_db,-6.0,26.677066802978516,26.677066802978516,26.677067756652832,21.172506237030028,32.181629276275636,1.0,729.1473388671875,159.3018798828125,729.1473388671875,2.554484801464696e-08,0.875,11.179388035088778,82.88736724853516,0.125
risk_neutral_pgd,fs_in_target_db,-6.0,63.284263610839844,63.284263610839844,63.28426170349121,59.4156099319458,67.15291347503663,1.0,25436.119140625,2327.5322265625,25436.119140625,0.0,1.0,262.72197789512575,82.88736724853516,0.125
wideband_pgd,fs_in_target_db,-6.0,31.328014373779297,31.328014373779297,31.328014373779297,27.327071762084962,35.32895698547363,1.0,129168.1796875,11646.0517578125,129168.1796875,0.0,0.875,264.7456710692495,82.88736724853516,0.125
scenario_adaptive_unfolded,fs_in_target_db,-6.0,21.845378875732422,21.845378875732422,21.84537935256958,15.105471754074097,28.58528695106506,0.0,-0.6529545187950134,0.0,0.0,0.0,0.875,233.61483868211508,82.88736724853516,0.125
static_notch_mf,fs_in_target_db,-6.0,24.574811935424805,24.574811935424805,24.574811935424805,24.454230117797852,24.695393753051757,1.0,2158.1689453125,440.3291015625,2921.12744140625,3.4059798537100505e-08,0.9166666865348816,11.154170613735914,81.02288055419922,0.08333331346511841
risk_neutral_pgd,fs_in_target_db,-6.0,57.83349609375,57.83349609375,57.83349800109863,54.09412097930908,61.572875022888184,1.0,5430.0234375,797.0546875,5430.0234375,0.0,1.0,262.236000970006,81.02288055419922,0.08333331346511841
wideband_pgd,fs_in_target_db,-6.0,18.428932189941406,18.428932189941406,18.428931713104248,14.698415422439576,22.159448003768922,1.0,231493.53125,28767.43359375,283011.59375,0.0,0.9166666865348816,265.0137220043689,81.02288055419922,0.08333331346511841
scenario_adaptive_unfolded,fs_in_target_db,-6.0,14.41261100769043,14.41261100769043,14.41261100769043,13.357558727264404,15.467663288116455,0.0,-0.860792875289917,0.0,0.0,0.0,0.9166666865348816,233.78324159421027,81.02288055419922,0.08333331346511841
static_notch_mf,fs_in_target_db,-6.0,20.023971557617188,20.023971557617188,20.023971557617188,19.700458526611328,20.347484588623047,1.0,5968.109375,998.99365234375,6790.390625,2.554484801464696e-08,0.8333333730697632,11.118252528831363,81.07759094238281,0.1666666865348816
risk_neutral_pgd,fs_in_target_db,-6.0,53.88745880126953,53.88745880126953,53.8874568939209,50.203965950012204,57.57094783782959,1.0,39039.37890625,3566.494140625,39039.37890625,0.0,1.0,261.7217355873436,81.07759094238281,0.1666666865348816
