group_size,num_groups,nmse,adjacent_freq_correlation,coherence_bw_proxy_hz
1.0,24.0,0.0,0.6418527364730835,23272549.726946566
2.0,12.0,0.2930125296115875,0.6418527364730835,23272549.726946566
4.0,6.0,0.4799065887928009,0.6418527364730835,23272549.726946566
6.0,4.0,0.5495123267173767,0.6418527364730835,23272549.726946566
8.0,3.0,0.6324316263198853,0.6418527364730835,23272549.726946566
12.0,2.0,0.7288536429405212,0.6418527364730835,23272549.726946566
