algorithm,layer,utility,mean_violation,cvar,power_violation,dual_mean,dual_max,repair_selective_iters_mean,repair_alpha_mean,repair_alpha_min,repair_global_used_fraction,repair_global_scale_mean,repair_worst_excess_mean,recovery_safe_fraction_mean,recovery_eta_mean,recovery_eta_min,recovery_global_rescue_fraction,recovery_global_scale_mean,recovery_worst_excess_mean
budgeted_primal_dual_pgd_repair,11,-12976833.0,361255.625,4325414.0,0.0,15.549830436706543,31.468685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,12,-16209356.0,450438.25,5402824.5,0.0,20.237329483032227,38.968685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,13,-15870542.0,440899.28125,5289805.5,0.0,24.618270874023438,46.468685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,14,-15902622.0,441854.34375,5300390.5,0.0,29.36956787109375,53.968685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,1,-72049.8359375,3769.847900390625,28818.0390625,1.9868215517249155e-08,1.6790248155593872,8.218685150146484,10.0,0.9561448693275452,0.019999999552965164,1.0,1.2379311556287576e-05,-0.00499996542930603,0.5833333134651184,0.27008056640625,0.183837890625,0.0,1.0,-0.0013863146305084229
budgeted_primal_dual_pgd_repair_recover,2,-2781373.75,94077.46875,1112526.375,0.0,2.7581913471221924,9.968685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,3,-2675677.75,90377.90625,1070225.0,0.0,3.837358236312866,11.718685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,4,-11835320.0,395328.09375,4734057.0,0.0,4.916524887084961,13.468685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,5,-10312629.0,344590.78125,4124955.75,0.0,5.983310699462891,15.218685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,6,-10820875.0,361438.65625,4328230.0,0.0,7.037057876586914,16.968685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,7,-10800199.0,360782.46875,4319932.5,0.0,8.105572700500488,18.718685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,8,-10813742.0,361208.125,4325322.5,0.0,9.184739112854004,20.468685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,9,-10813642.0,361198.25,4325272.0,0.0,10.180127143859863,22.218685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,10,-10814053.0,361306.59375,4325411.0,0.0,11.18091869354248,23.968685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,11,-12976833.0,361255.625,4325414.0,0.0,15.549830436706543,31.468685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,12,-16209356.0,450438.25,5402824.5,0.0,20.237329483032227,38.968685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,13,-15870542.0,440899.28125,5289805.5,0.0,24.618270874023438,46.468685150146484,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,14,-15902622.0,441854.34375,5300390.5,0.0,29.36956787109375,53.968685150146484,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,1,-155820.3125,3769.847900390625,28818.0390625,1.9868215517249155e-08,0.07209920883178711,0.7686194777488708,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,2,-12165.2626953125,2298.960693359375,13849.72265625,0.0,0.08551669120788574,0.7911891937255859,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,3,-44822472.0,340335.65625,4074210.75,0.0,10.522880554199219,17.697036743164062,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,4,-609.8880004882812,13643.9736328125,158995.046875,0.0,12.06836986541748,20.363525390625,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,5,-152121.921875,8191.49755859375,95172.6875,0.0,12.069293022155762,20.3652286529541,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,6,-79766.1796875,6176.42138671875,71701.6875,0.0,23.106924057006836,39.11632537841797,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,7,-1302.313720703125,944.3220825195312,9943.31640625,0.0,34.11482620239258,58.17961120605469,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,8,-1713.5718994140625,107.16931915283203,1119.3203125,0.0,34.122833251953125,58.19478988647461,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,9,-14709.232421875,105.19658660888672,1100.8878173828125,0.0,34.23847579956055,58.4616813659668,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,10,-4891.0283203125,89.05413055419922,909.38232421875,0.0,34.238929748535156,58.46266555786133,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,1,-155820.3125,3769.847900390625,28818.0390625,1.9868215517249155e-08,0.07209920883178711,0.7686194777488708,10.0,0.8796067833900452,0.019999999552965164,1.0,5.1182454626541585e-05,-0.005000084638595581,0.5833333134651184,0.18536376953125,0.013427734375,0.0,1.0,-0.0010703504085540771
rate_recovered_primal_dual_unfolded,2,-12165.2626953125,2298.960693359375,13849.72265625,0.0,0.08551669120788574,0.7911891937255859,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,3,-44822472.0,340335.65625,4074210.75,0.0,10.522880554199219,17.697036743164062,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,4,-609.8880004882812,13643.9736328125,158995.046875,0.0,12.06836986541748,20.363525390625,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,5,-152121.921875,8191.49755859375,95172.6875,0.0,12.069293022155762,20.3652286529541,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,6,-79766.1796875,6176.42138671875,71701.6875,0.0,23.106924057006836,39.11632537841797,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,7,-1302.313720703125,944.3220825195312,9943.31640625,0.0,34.11482620239258,58.17961120605469,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,8,-1713.5718994140625,107.16931915283203,1119.3203125,0.0,34.122833251953125,58.19478988647461,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,9,-14709.232421875,105.19658660888672,1100.8878173828125,0.0,34.23847579956055,58.4616813659668,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,10,-4891.0283203125,89.05413055419922,909.38232421875,0.0,34.238929748535156,58.46266555786133,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,11,-3416.838623046875,70.88565826416016,692.2700805664062,0.0,37.23147201538086,65.96266174316406,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,12,-1025668.0,37812.91796875,341287.875,0.0,41.14347457885742,73.46266174316406,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,13,-2640096.5,87238.375,879216.5,0.0,45.83097457885742,80.96266174316406,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,14,-2946173.75,83498.3046875,981148.0,0.0,50.51847457885742,88.46266174316406,,,,,,,,,,,,
risk_neutral_pgd,1,25.11625099182129,829.9424438476562,4188.34521484375,1.9868215517249155e-08,,,,,,,,,,,,,,
risk_neutral_pgd,2,45.1735725402832,835.7913208007812,4420.78076171875,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,3,46.574432373046875,751.2536010742188,3460.3408203125,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,4,48.550045013427734,757.2158203125,3410.779052734375,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,5,50.46360778808594,709.1188354492188,3254.439453125,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,6,53.57796096801758,745.312255859375,3405.994873046875,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,7,51.55282211303711,753.9861450195312,3138.4052734375,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,8,53.92691421508789,722.8086547851562,3089.09912109375,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,9,54.363094329833984,671.3028564453125,2904.794921875,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,10,53.2037353515625,737.6607055664062,2891.42724609375,0.0,,,,,,,,,,,,,,
wideband_pgd,1,-31558.55078125,569.63818359375,2879.7412109375,2.2706531765948057e-08,,,,,,,,,,,,,,
wideband_pgd,2,-1252792.125,22583.306640625,114258.25,0.0,,,,,,,,,,,,,,
wideband_pgd,3,-1204418.375,17531.623046875,117683.1328125,0.0,,,,,,,,,,,,,,
wideband_pgd,4,-1267100.25,18793.5859375,123151.953125,0.0,,,,,,,,,,,,,,
wideband_pgd,5,-1250261.0,18458.673828125,121674.5625,0.0,,,,,,,,,,,,,,
wideband_pgd,6,-1254785.25,18567.658203125,122035.9921875,0.0,,,,,,,,,,,,,,
wideband_pgd,7,-1253855.0,18553.939453125,121945.234375,0.0,,,,,,,,,,,,,,
wideband_pgd,8,-1254213.375,18565.748046875,121967.96875,0.0,,,,,,,,,,,,,,
wideband_pgd,9,-1254183.625,18566.595703125,121962.375,0.0,,,,,,,,,,,,,,
wideband_pgd,10,-1254241.125,18569.705078125,121963.890625,0.0,,,,,,,,,,,,,,
budgeted_primal_dual_pgd,1,-7211.3984375,569.63818359375,2879.7412109375,2.2706531765948057e-08,1.7707843780517578,5.024957656860352,,,,,,,,,,,,
budgeted_primal_dual_pgd,2,-311298.4375,10619.0732421875,124492.1953125,0.0,2.8576622009277344,6.774957656860352,,,,,,,,,,,,
budgeted_primal_dual_pgd,3,-246336.515625,8422.3369140625,98498.4296875,0.0,3.778902769088745,6.799713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd,4,-256592.078125,8757.0791015625,102574.734375,0.0,4.741703987121582,8.549713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd,5,-255196.0625,8710.00390625,101983.78125,0.0,5.816925525665283,10.299713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd,6,-255465.65625,8736.2041015625,102085.625,0.0,6.736736297607422,12.049713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd,7,-255497.703125,8718.2431640625,102065.578125,0.0,7.749460697174072,13.799713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd,8,-255565.046875,8722.271484375,102071.453125,0.0,8.758663177490234,15.549713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd,9,-255566.015625,8722.5625,102045.3671875,0.0,9.807280540466309,17.299713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd,10,-255577.328125,10875.1484375,102042.5546875,0.0,10.74169635772705,19.049713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,1,-7211.3984375,569.63818359375,2879.7412109375,2.2706531765948057e-08,1.7707843780517578,5.024957656860352,10.0,0.7034295201301575,0.019999999552965164,1.0,0.0004114361363463104,-0.005000084638595581,,,,,,
budgeted_primal_dual_pgd_repair,2,-311298.4375,10619.0732421875,124492.1953125,0.0,2.8576622009277344,6.774957656860352,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,3,-246336.515625,8422.3369140625,98498.4296875,0.0,3.778902769088745,6.799713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,4,-256592.078125,8757.0791015625,102574.734375,0.0,4.741703987121582,8.549713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,5,-255196.0625,8710.00390625,101983.78125,0.0,5.816925525665283,10.299713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,6,-255465.65625,8736.2041015625,102085.625,0.0,6.736736297607422,12.049713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,7,-255497.703125,8718.2431640625,102065.578125,0.0,7.749460697174072,13.799713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,8,-255565.046875,8722.271484375,102071.453125,0.0,8.758663177490234,15.549713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,9,-255566.015625,8722.5625,102045.3671875,0.0,9.807280540466309,17.299713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,10,-255577.328125,10875.1484375,102042.5546875,0.0,10.74169635772705,19.049713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,11,-306704.84375,9212.7705078125,102037.5078125,0.0,15.42919635772705,26.549713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,12,-383052.84375,10670.109375,127448.421875,0.0,19.1109676361084,34.049713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,13,-375223.75,10550.72265625,124771.421875,0.0,22.685943603515625,41.10515594482422,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,14,-376167.53125,14566.3017578125,125049.03125,0.0,26.044288635253906,48.60515594482422,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,1,-7211.3984375,569.63818359375,2879.7412109375,2.2706531765948057e-08,1.7707843780517578,5.024957656860352,10.0,0.7034295201301575,0.019999999552965164,1.0,0.0004114361363463104,-0.005000084638595581,0.5833333134651184,0.141693115234375,0.00982666015625,0.0,1.0,-0.0027886927127838135
budgeted_primal_dual_pgd_repair_recover,2,-311298.4375,10619.0732421875,124492.1953125,0.0,2.8576622009277344,6.774957656860352,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,3,-246336.515625,8422.3369140625,98498.4296875,0.0,3.778902769088745,6.799713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,4,-256592.078125,8757.0791015625,102574.734375,0.0,4.741703987121582,8.549713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,5,-255196.0625,8710.00390625,101983.78125,0.0,5.816925525665283,10.299713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,6,-255465.65625,8736.2041015625,102085.625,0.0,6.736736297607422,12.049713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,7,-255497.703125,8718.2431640625,102065.578125,0.0,7.749460697174072,13.799713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,8,-255565.046875,8722.271484375,102071.453125,0.0,8.758663177490234,15.549713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,9,-255566.015625,8722.5625,102045.3671875,0.0,9.807280540466309,17.299713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,10,-255577.328125,10875.1484375,102042.5546875,0.0,10.74169635772705,19.049713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,11,-306704.84375,9212.7705078125,102037.5078125,0.0,15.42919635772705,26.549713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,12,-383052.84375,10670.109375,127448.421875,0.0,19.1109676361084,34.049713134765625,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,13,-375223.75,10550.72265625,124771.421875,0.0,22.685943603515625,41.10515594482422,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,14,-376167.53125,14566.3017578125,125049.03125,0.0,26.044288635253906,48.60515594482422,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,1,-15852.666015625,569.63818359375,2879.7412109375,2.2706531765948057e-08,0.06941674649715424,0.3620072305202484,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,2,-1071.08984375,362.2225646972656,1249.417236328125,0.0,0.08292552828788757,0.38489964604377747,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,3,-1190678.125,8999.6552734375,106388.578125,0.0,9.664149284362793,18.297748565673828,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,4,-547.9996948242188,419.2899169921875,4162.951171875,0.0,11.22568416595459,21.03014373779297,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,5,-573.7904663085938,11.096870422363281,90.53253173828125,0.0,11.226188659667969,21.031248092651367,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,6,-527.22998046875,8.33143424987793,50.84418487548828,0.0,18.948083877563477,40.80719757080078,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,7,-849.7237548828125,6.767266750335693,33.19293212890625,0.0,25.912811279296875,60.798030853271484,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,8,-74.06124877929688,0.30946043133735657,3.1956710815429688,0.0,25.91275978088379,60.7999382019043,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,9,149.77915954589844,0.12619070708751678,1.5142884254455566,0.0,25.893415451049805,60.90275573730469,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,10,57.09453201293945,0.13270790874958038,1.5924949645996094,0.0,25.89338493347168,60.90304946899414,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,1,-15852.666015625,569.63818359375,2879.7412109375,2.2706531765948057e-08,0.06941674649715424,0.3620072305202484,10.0,0.8730495572090149,0.019999999552965164,1.0,0.0005771191790699959,-0.005000025033950806,0.5833333134651184,0.235931396484375,0.12237548828125,0.0,1.0,-0.0011374950408935547
rate_recovered_primal_dual_unfolded,2,-1071.08984375,362.2225646972656,1249.417236328125,0.0,0.08292552828788757,0.38489964604377747,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,3,-1190678.125,8999.6552734375,106388.578125,0.0,9.664149284362793,18.297748565673828,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,4,-547.9996948242188,419.2899169921875,4162.951171875,0.0,11.22568416595459,21.03014373779297,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,5,-573.7904663085938,11.096870422363281,90.53253173828125,0.0,11.226188659667969,21.031248092651367,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,6,-527.22998046875,8.33143424987793,50.84418487548828,0.0,18.948083877563477,40.80719757080078,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,7,-849.7237548828125,6.767266750335693,33.19293212890625,0.0,25.912811279296875,60.798030853271484,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,8,-74.06124877929688,0.30946043133735657,3.1956710815429688,0.0,25.91275978088379,60.7999382019043,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,9,149.77915954589844,0.12619070708751678,1.5142884254455566,0.0,25.893415451049805,60.90275573730469,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,10,57.09453201293945,0.13270790874958038,1.5924949645996094,0.0,25.89338493347168,60.90304946899414,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,11,106.6651382446289,0.0634671226143837,0.761605441570282,0.0,25.513547897338867,62.125648498535156,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,12,-281303.59375,19131.365234375,93271.9765625,0.0,29.830251693725586,69.62564849853516,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,13,-255861.75,8920.2236328125,84710.203125,0.0,34.37150192260742,77.12564849853516,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,14,-259697.453125,7521.10693359375,85956.796875,0.0,38.40005874633789,84.62564849853516,,,,,,,,,,,,
risk_neutral_pgd,1,24.8618106842041,1893.1534423828125,9925.37890625,1.419158213167293e-08,,,,,,,,,,,,,,
risk_neutral_pgd,2,51.10380935668945,1832.2923583984375,9825.5,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,3,51.48979568481445,2048.511962890625,10193.177734375,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,4,56.72321701049805,2184.14208984375,10304.66015625,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,5,55.285823822021484,2301.721435546875,11435.498046875,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,6,56.88657760620117,2270.630859375,11085.7939453125,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,7,58.509578704833984,2268.3955078125,12461.443359375,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,8,57.37211227416992,2230.51171875,11633.447265625,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,9,57.91535568237305,2788.244384765625,18030.38671875,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,10,60.7652587890625,2673.0888671875,16224.201171875,0.0,,,,,,,,,,,,,,
wideband_pgd,1,-110429.296875,1586.4183349609375,10831.845703125,4.257474728319721e-08,,,,,,,,,,,,,,
wideband_pgd,2,-15259241.0,160011.578125,1607386.5,0.0,,,,,,,,,,,,,,
wideband_pgd,3,-9575016.0,100119.96875,1009154.875,0.0,,,,,,,,,,,,,,
wideband_pgd,4,-11098140.0,115604.625,1170511.375,0.0,,,,,,,,,,,,,,
wideband_pgd,5,-10826166.0,112825.9765625,1141724.125,0.0,,,,,,,,,,,,,,
wideband_pgd,6,-10960097.0,114181.7265625,1155923.5,0.0,,,,,,,,,,,,,,
wideband_pgd,7,-10963148.0,114207.9375,1156255.75,0.0,,,,,,,,,,,,,,
wideband_pgd,8,-10982848.0,114405.4921875,1158347.625,0.0,,,,,,,,,,,,,,
wideband_pgd,9,-10989390.0,114470.7265625,1159043.25,0.0,,,,,,,,,,,,,,
wideband_pgd,10,-10994188.0,114518.1484375,1159553.875,0.0,,,,,,,,,,,,,,
budgeted_primal_dual_pgd,1,-27091.3125,1586.4183349609375,10831.845703125,4.257474728319721e-08,1.6475311517715454,5.222988128662109,,,,,,,,,,,,
budgeted_primal_dual_pgd,2,-5365651.5,179305.234375,2146235.25,0.0,2.6844475269317627,6.972988128662109,,,,,,,,,,,,
budgeted_primal_dual_pgd,3,-4076696.75,136344.109375,1630640.75,0.0,3.6383285522460938,8.278619766235352,,,,,,,,,,,,
budgeted_primal_dual_pgd,4,-4339892.5,145105.296875,1735892.75,0.0,4.656671524047852,10.028619766235352,,,,,,,,,,,,
budgeted_primal_dual_pgd,5,-4346224.0,145325.671875,1738408.25,0.0,5.60892915725708,11.778619766235352,,,,,,,,,,,,
budgeted_primal_dual_pgd,6,-4372112.0,146203.859375,1748735.875,0.0,6.622437953948975,13.528619766235352,,,,,,,,,,,,
budgeted_primal_dual_pgd,7,-4383847.5,146504.421875,1753398.625,0.0,7.716187953948975,15.278619766235352,,,,,,,,,,,,
budgeted_primal_dual_pgd,8,-4391317.0,146794.6875,1756382.125,0.0,8.649649620056152,17.02861976623535,,,,,,,,,,,,
budgeted_primal_dual_pgd,9,-4395653.0,146951.9375,1758081.625,0.0,9.677437782287598,18.77861976623535,,,,,,,,,,,,
budgeted_primal_dual_pgd,10,-4398249.5,147003.828125,1759100.25,0.0,10.688526153564453,20.52861976623535,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,1,-27091.3125,1586.4183349609375,10831.845703125,4.257474728319721e-08,1.6475311517715454,5.222988128662109,10.0,0.7438371777534485,0.019999999552965164,1.0,0.0025532857980579138,-0.004999935626983643,,,,,,
budgeted_primal_dual_pgd_repair,2,-5365651.5,179305.234375,2146235.25,0.0,2.6844475269317627,6.972988128662109,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,3,-4076696.75,136344.109375,1630640.75,0.0,3.6383285522460938,8.278619766235352,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,4,-4339892.5,145105.296875,1735892.75,0.0,4.656671524047852,10.028619766235352,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,5,-4346224.0,145325.671875,1738408.25,0.0,5.60892915725708,11.778619766235352,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,6,-4372112.0,146203.859375,1748735.875,0.0,6.622437953948975,13.528619766235352,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,7,-4383847.5,146504.421875,1753398.625,0.0,7.716187953948975,15.278619766235352,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,8,-4391317.0,146794.6875,1756382.125,0.0,8.649649620056152,17.02861976623535,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,9,-4395653.0,146951.9375,1758081.625,0.0,9.677437782287598,18.77861976623535,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,10,-4398249.5,147003.828125,1759100.25,0.0,10.688526153564453,20.52861976623535,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,11,-5279669.5,147058.09375,1759703.875,0.0,15.012123107910156,28.02861976623535,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,12,-6589707.0,183088.015625,2196304.0,0.0,19.330162048339844,35.52861785888672,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,13,-6438196.0,178840.703125,2145771.0,0.0,22.850610733032227,41.57666778564453,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,14,-6416086.5,191337.75,2138246.75,0.0,27.538110733032227,49.07666778564453,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,1,-27091.3125,1586.4183349609375,10831.845703125,4.257474728319721e-08,1.6475311517715454,5.222988128662109,10.0,0.7438371777534485,0.019999999552965164,1.0,0.0025532857980579138,-0.004999935626983643,0.4791666567325592,0.195465087890625,0.14544677734375,0.0,1.0,-0.0012355446815490723
budgeted_primal_dual_pgd_repair_recover,2,-5365651.5,179305.234375,2146235.25,0.0,2.6844475269317627,6.972988128662109,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,3,-4076696.75,136344.109375,1630640.75,0.0,3.6383285522460938,8.278619766235352,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,4,-4339892.5,145105.296875,1735892.75,0.0,4.656671524047852,10.028619766235352,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,5,-4346224.0,145325.671875,1738408.25,0.0,5.60892915725708,11.778619766235352,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,6,-4372112.0,146203.859375,1748735.875,0.0,6.622437953948975,13.528619766235352,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,7,-4383847.5,146504.421875,1753398.625,0.0,7.716187953948975,15.278619766235352,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,8,-4391317.0,146794.6875,1756382.125,0.0,8.649649620056152,17.02861976623535,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,9,-4395653.0,146951.9375,1758081.625,0.0,9.677437782287598,18.77861976623535,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,10,-4398249.5,147003.828125,1759100.25,0.0,10.688526153564453,20.52861976623535,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,11,-5279669.5,147058.09375,1759703.875,0.0,15.012123107910156,28.02861976623535,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,12,-6589707.0,183088.015625,2196304.0,0.0,19.330162048339844,35.52861785888672,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,13,-6438196.0,178840.703125,2145771.0,0.0,22.850610733032227,41.57666778564453,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,14,-6416086.5,191337.75,2138246.75,0.0,27.538110733032227,49.07666778564453,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,1,-57986.1953125,1586.4183349609375,10831.845703125,4.257474728319721e-08,0.07406193763017654,0.4087136685848236,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,2,-3491.860107421875,904.8790893554688,3952.5791015625,0.0,0.08754590153694153,0.4380137622356415,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,3,-21241888.0,163760.28125,1955041.75,0.0,9.652939796447754,18.22553825378418,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,4,-552.7848510742188,7795.47021484375,89544.171875,0.0,11.092658996582031,20.94818878173828,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,5,-1909.268310546875,113.35521697998047,905.6857299804688,0.0,11.093310356140137,20.949352264404297,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,6,-6252.3291015625,468.6477966308594,5093.2080078125,0.0,20.912832260131836,40.58854675292969,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,7,-1212.59130859375,206.3819122314453,2013.4261474609375,0.0,30.841705322265625,60.426246643066406,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,8,-869.0809936523438,9.012797355651855,59.60929870605469,0.0,30.84569549560547,60.43910598754883,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,9,-1909.0045166015625,10.456721305847168,59.075904846191406,0.0,30.944717407226562,60.69236755371094,,,,,,,,,,,,
