epoch,train_loss,train_utility,train_distill_loss,teacher_runtime_s_mean,train_soft_outage,train_tail_excess,outage_weight,tail_weight,distill_weight,val_loss,val_utility,val_soft_outage,val_tail_excess
1,417148668296.5524,-515430.24822998047,521435169680.0,2.890836443286389,0.0,0.0,0.0,0.0,0.8,8232.8623046875,-8232.8623046875,0.0,0.0
2,1896484112.9127808,-52089.94854736328,2370540043.0,2.882562230923213,0.0,0.0,0.0,0.0,0.8,150245.13232421875,-150245.13232421875,0.0,0.0
3,4473976985.893372,-80946.39154052734,5592369893.5,2.868160412297584,0.0,0.0,0.0,0.0,0.8,69202.6953125,-69202.6953125,0.0,0.0
4,4456296835.684326,-141788.3175048828,5570193482.0,2.879272073507309,0.0,0.0,0.0,0.0,0.8,7079.535400390625,-7079.535400390625,0.0,0.0
5,225580707.21392822,-20853.559089660645,297909238.28125,2.8732868642546237,0.0,0.0,0.7142857142857142,0.42857142857142855,0.7571428571428572,14037.92578125,-14037.92578125,0.0,0.0
6,5188503100122.446,-1135136.2798156738,7263902324045.0,2.8717208430171013,0.0,0.0,1.4285714285714284,0.8571428571428571,0.7142857142857143,608.2252807617188,-608.2252807617188,0.0,0.0
7,191903746.13435364,-83042.75780105591,285690415.1816406,2.865896802279167,0.0,0.0,2.142857142857143,1.2857142857142856,0.6714285714285715,2838.56982421875,-2838.56982421875,0.0,0.0
8,175948912.34553242,-16944.29194355011,279891743.0,2.875722252880223,0.0,0.0,2.8571428571428568,1.7142857142857142,0.6285714285714286,1265.8187103271484,-1265.8187103271484,0.0,0.0
9,43552.54470157623,-605.9363460540771,73323.478515625,2.8724218158749864,0.0,0.0,3.5714285714285716,2.142857142857143,0.5857142857142857,481.80577659606934,-481.80577659606934,0.0,0.0
10,53165.01197433472,-336.8828594684601,97314.96960306168,2.870047483826056,0.0,0.0,4.285714285714286,2.571428571428571,0.5428571428571429,297.21781635284424,-297.21781635284424,0.0,0.0
11,5521.293619394302,-4092.4826831817627,2857.6217616796494,2.8836495850700885,0.0,0.0,5.0,3.0,0.5,216.41786003112793,-216.41786003112793,0.0,0.0
12,3259.6739065647125,-416.12657165527344,6220.259636878967,2.8774763805558905,0.0,0.0,5.7142857142857135,3.4285714285714284,0.45714285714285713,28.79435920715332,-28.79435920715332,0.0,0.0
13,1630.387418627739,-1630.387418627739,0.0,0.0,0.0,0.0,6.428571428571429,3.8571428571428577,0.41428571428571426,129.87523078918457,-129.87523078918457,0.0,0.0
14,112.00892186164856,-112.00892186164856,0.0,0.0,0.0,0.0,7.142857142857143,4.285714285714286,0.3714285714285714,6.583697319030762,-6.583697319030762,0.0,0.0
15,142.91725981235504,-142.91725981235504,0.0,0.0,0.0,0.0,7.857142857142857,4.714285714285714,0.32857142857142857,-18.665985107421875,18.665985107421875,0.0,0.0
16,2427.489859342575,-2427.489859342575,0.0,0.0,0.0,0.0,8.571428571428571,5.142857142857142,0.2857142857142857,14316.431640625,-14316.431640625,0.0,0.0
17,1208.623958826065,-1208.623958826065,0.0,0.0,0.0,0.0,9.285714285714286,5.571428571428571,0.24285714285714277,132.76169300079346,-132.76169300079346,0.0,0.0
18,9444.340598583221,-9444.340598583221,0.0,0.0,0.0,0.0,10.0,6.0,0.2,9.581864356994629,-9.581864356994629,0.0,0.0
19,148.1746108531952,-148.1746108531952,0.0,0.0,0.0,0.0,10.0,6.0,0.2,-3.2524404525756836,3.2524404525756836,0.0,0.0
20,99.48149561882019,-99.48149561882019,0.0,0.0,0.0,0.0,10.0,6.0,0.2,1916001.4130239487,-1916001.4130239487,0.0,0.0
21,466.5287084579468,-466.5287084579468,0.0,0.0,0.0,0.0,10.0,6.0,0.2,357.9059000015259,-357.9059000015259,0.0,0.0
22,460.8696222305298,-460.8696222305298,0.0,0.0,0.0,0.0,10.0,6.0,0.2,163.0713768005371,-163.0713768005371,0.0,0.0
23,17.83536696434021,-17.83536696434021,0.0,0.0,0.0,0.0,10.0,6.0,0.2,78.0359992980957,-78.0359992980957,0.0,0.0
24,59.983697175979614,-59.983697175979614,0.0,0.0,0.0,0.0,10.0,6.0,0.2,298.9758110046387,-298.9758110046387,0.0,0.0
