group_size,num_groups,nmse,adjacent_freq_correlation,coherence_bw_proxy_hz
1.0,12.0,0.0,0.2448171228170395,22074123.372849338
2.0,6.0,0.43546611070632935,0.2448171228170395,22074123.372849338
3.0,4.0,0.6285812854766846,0.2448171228170395,22074123.372849338
4.0,3.0,0.6848810315132141,0.2448171228170395,22074123.372849338
6.0,2.0,0.7931658029556274,0.2448171228170395,22074123.372849338
