algorithm,sweep_tag,sweep_value,sum_rate_bps_per_hz_mean,weighted_sum_rate_mean,sum_rate_bps_per_hz_p50,sum_rate_bps_per_hz_p05,sum_rate_bps_per_hz_p95,fs_outage_prob_any,worst_fs_excess_mean,mean_positive_fs_excess,cvar95_fs_excess,power_violation_mean,active_subband_fraction_mean,runtime_ms_mean,mean_delay_spread_ns,blocked_subband_fraction_mean
static_notch_mf,fs_in_target_db,-10.0,10.379997253417969,10.379997253417969,10.379997253417969,10.379997253417969,10.379997253417969,1.0,16.729347229003906,4.182336807250977,16.729347229003906,0.0,0.9166666865348816,10.298875160515308,65.6742172241211,0.08333331346511841
risk_neutral_pgd,fs_in_target_db,-10.0,18.10307502746582,18.10307502746582,18.10307502746582,18.10307502746582,18.10307502746582,1.0,1702.950439453125,426.8515319824219,1702.950439453125,0.0,1.0,145.13298403471708,65.6742172241211,0.08333331346511841
wideband_pgd,fs_in_target_db,-10.0,11.144757270812988,11.144757270812988,11.144757270812988,11.144757270812988,11.144757270812988,1.0,305.1722717285156,76.2930679321289,305.1722717285156,0.0,0.9166666865348816,147.53035502508283,65.6742172241211,0.08333331346511841
budgeted_primal_dual_pgd,fs_in_target_db,-10.0,13.183749198913574,13.183749198913574,13.183749198913574,13.183749198913574,13.183749198913574,1.0,384.31353759765625,96.07838439941406,384.31353759765625,0.0,0.9166666865348816,295.32812628895044,65.6742172241211,0.08333331346511841
budgeted_primal_dual_pgd_repair,fs_in_target_db,-10.0,8.66987133026123,8.66987133026123,8.66987133026123,8.66987133026123,8.66987133026123,0.0,-0.002999722957611084,0.0,0.0,0.0,0.9166666865348816,386.09178410843015,65.6742172241211,0.08333331346511841
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-10.0,11.644036293029785,11.644036293029785,11.644036293029785,11.644036293029785,11.644036293029785,0.0,-0.002999722957611084,0.0,0.0,0.0,0.9166666865348816,506.72348588705063,65.6742172241211,0.08333331346511841
budget_aware_primal_dual_unfolded,fs_in_target_db,-10.0,15.354554176330566,15.354554176330566,15.354554176330566,15.354554176330566,15.354554176330566,1.0,7.036017417907715,1.7590043544769287,7.036017417907715,0.0,0.9166666865348816,336.76991891115904,65.6742172241211,0.08333331346511841
rate_recovered_primal_dual_unfolded,fs_in_target_db,-10.0,13.862510681152344,13.862510681152344,13.862510681152344,13.862510681152344,13.862510681152344,0.0,-0.0030001401901245117,0.0,0.0,0.0,0.9166666865348816,546.2340167723596,65.6742172241211,0.08333331346511841
static_notch_mf,fs_in_target_db,-10.0,9.905277252197266,9.905277252197266,9.905277252197266,9.905277252197266,9.905277252197266,0.0,-0.8885475397109985,0.0,0.0,1.3245476715439963e-08,0.9166666865348816,10.753230657428503,68.67257690429688,0.08333331346511841
risk_neutral_pgd,fs_in_target_db,-10.0,17.32609748840332,17.32609748840332,17.32609748840332,17.32609748840332,17.32609748840332,1.0,1078.0926513671875,269.5231628417969,1078.0926513671875,0.0,1.0,145.11805586516857,68.67257690429688,0.08333331346511841
wideband_pgd,fs_in_target_db,-10.0,16.327228546142578,16.327228546142578,16.327228546142578,16.327228546142578,16.327228546142578,0.0,-0.9011808037757874,0.0,0.0,0.0,0.9166666865348816,146.65310131385922,68.67257690429688,0.08333331346511841
budgeted_primal_dual_pgd,fs_in_target_db,-10.0,18.386302947998047,18.386302947998047,18.386302947998047,18.386302947998047,18.386302947998047,0.0,-0.8498629331588745,0.0,0.0,0.0,0.9166666865348816,299.3620936758816,68.67257690429688,0.08333331346511841
budgeted_primal_dual_pgd_repair,fs_in_target_db,-10.0,15.864990234375,15.864990234375,15.864990234375,15.864990234375,15.864990234375,0.0,-0.9778170585632324,0.0,0.0,0.0,0.9166666865348816,377.2836518473923,68.67257690429688,0.08333331346511841
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-10.0,15.864990234375,15.864990234375,15.864990234375,15.864990234375,15.864990234375,0.0,-0.9778170585632324,0.0,0.0,0.0,0.9166666865348816,494.0171907655895,68.67257690429688,0.08333331346511841
budget_aware_primal_dual_unfolded,fs_in_target_db,-10.0,16.013532638549805,16.013532638549805,16.013532638549805,16.013532638549805,16.013532638549805,0.0,-0.9934871196746826,0.0,0.0,0.0,0.9166666865348816,338.4391372092068,68.67257690429688,0.08333331346511841
rate_recovered_primal_dual_unfolded,fs_in_target_db,-10.0,15.098891258239746,15.098891258239746,15.098891258239746,15.098891258239746,15.098891258239746,0.0,-0.9625647068023682,0.0,0.0,0.0,0.9166666865348816,537.0355271734297,68.67257690429688,0.08333331346511841
