group_size,num_groups,nmse,adjacent_freq_correlation,coherence_bw_proxy_hz
1.0,12.0,0.0,0.40031853318214417,27798091.023985673
2.0,6.0,0.40868663787841797,0.40031853318214417,27798091.023985673
3.0,4.0,0.603848934173584,0.40031853318214417,27798091.023985673
4.0,3.0,0.7169294953346252,0.40031853318214417,27798091.023985673
6.0,2.0,0.7788230180740356,0.40031853318214417,27798091.023985673
