epoch,train_loss,train_utility,train_distill_loss,teacher_runtime_s_mean,train_soft_outage,train_tail_excess,outage_weight,tail_weight,distill_weight,val_loss,val_utility,val_soft_outage,val_tail_excess
1,209005080186.00238,-507599.035446167,245887724006.03125,2.830543227639282,449269.45764160156,170845731768.47656,0.0,0.0,0.85,-12.524423122406006,12.524423122406006,0.0,0.0
2,34690512628.26001,-103561.35903930664,40812244422.0625,2.826092774994322,114592.16622924805,16524124764.585938,0.0,0.0,0.85,-12.26143503189087,12.26143503189087,0.0,0.0
3,980741340.7114716,-35362.308307647705,1153771745.4453125,2.8099760918703396,38062.17590332031,700058655.9174805,0.0,0.0,0.85,-9.57388973236084,9.57388973236084,0.0,0.0
4,1220088145.9408379,-36891.823345184326,1435354317.0,2.803434921283042,37341.29141998291,646372816.6943359,0.0,0.0,0.85,-13.60020399093628,13.60020399093628,0.0,0.0
5,2199100711.0168457,-47058.51916503906,2577526345.75,2.8167076323879883,54371.2403755188,1055476743.7480469,0.21428571428571427,0.10714285714285714,0.8092857142857143,-9.041711568832397,9.041711568832397,0.0,0.0
6,5170954110.602051,-99318.94429397583,1415879965.8339844,2.8100868096371414,113861.45631027222,19052137938.700195,0.42857142857142855,0.21428571428571427,0.7685714285714286,-12.438374519348145,12.438374519348145,0.0,0.0
7,41533316497.69141,-324558.72846984863,33523478.46875,2.814802142631379,276864.87969970703,129137290886.1914,0.6428571428571428,0.3214285714285714,0.7278571428571429,-16.198813915252686,16.198813915252686,0.0,0.0
8,13363796167.268555,-138351.57070922852,427088394.328125,2.822807967386325,112062.48386383057,30496876749.070312,0.8571428571428571,0.42857142857142855,0.6871428571428572,-14.78127670288086,14.78127670288086,0.0,0.0
9,2354969558.128418,-45779.15860748291,2109426594.7714844,2.8097310987650417,43134.01021194458,1850396745.3642578,1.0714285714285714,0.5357142857142857,0.6464285714285714,-14.177793502807617,14.177793502807617,0.0,0.0
10,318210546770.2384,-490909.0916996002,21685790969.291016,2.8217490312672453,590795.4754886627,474559402598.8658,1.2857142857142856,0.6428571428571428,0.6057142857142858,-13.528113842010498,13.528113842010498,0.0,0.0
11,-23.63677704334259,12.713054031133652,0.5090848878026009,2.827481825981522,0.0,0.0,1.5,0.75,0.565,-10.037551403045654,10.037551403045654,0.0,0.0
12,-23.792867183685303,13.562973260879517,0.5211263820528984,2.811566623742692,0.0,0.0,1.7142857142857142,0.8571428571428571,0.5242857142857142,-14.505200862884521,14.505200862884521,0.0,0.0
13,-19.48954802751541,11.400946140289307,0.4559458717703819,2.808227581495885,0.0,0.0,1.9285714285714288,0.9642857142857144,0.48357142857142854,-6.843178033828735,6.843178033828735,0.0,0.0
14,-21.188822090625763,11.430634081363678,0.15466433204710484,1.2730646196287125,0.0,0.0,2.142857142857143,1.0714285714285714,0.44285714285714284,-12.46935224533081,12.46935224533081,0.0,0.0
15,-27.567455410957336,13.097503125667572,0.17832247074693441,1.2781284369993955,0.0,0.0,2.357142857142857,1.1785714285714286,0.4021428571428572,-11.567110061645508,11.567110061645508,0.0,0.0
16,-30.40420353412628,12.853382617235184,0.1683737738057971,1.2752356226264965,0.0,0.0,2.571428571428571,1.2857142857142856,0.3614285714285715,-11.671361446380615,11.671361446380615,0.0,0.0
17,-29.417149543762207,13.587537467479706,0.16413378901779652,1.2821185132779647,0.0,0.0,2.7857142857142856,1.3928571428571428,0.32071428571428573,-13.357851505279541,13.357851505279541,0.0,0.0
18,-27.206305265426636,12.518129974603653,0.14250299613922834,1.2730072984995786,0.0,0.0,3.0,1.5,0.28,-15.6502685546875,15.6502685546875,0.0,0.0
19,-26.1880624294281,11.949845552444458,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-15.349251747131348,15.349251747131348,0.0,0.0
20,-26.742650032043457,12.110154509544373,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-13.421590328216553,13.421590328216553,0.0,0.0
21,-29.502424836158752,13.520961165428162,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-12.787908554077148,12.787908554077148,0.0,0.0
22,-28.22363817691803,11.49222993850708,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-10.42115592956543,10.42115592956543,0.0,0.0
23,-31.01074743270874,13.188205063343048,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-10.749695301055908,10.749695301055908,0.0,0.0
24,-30.469548106193542,13.263183116912842,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-11.512549877166748,11.512549877166748,0.0,0.0
25,-29.636715412139893,13.171143889427185,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-12.695338726043701,12.695338726043701,0.0,0.0
26,-30.100481629371643,13.470943719148636,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-10.351757526397705,10.351757526397705,0.0,0.0
27,-32.067163944244385,14.728686094284058,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-12.112724781036377,12.112724781036377,0.0,0.0
28,-28.53226065635681,12.436290472745895,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-13.551499843597412,13.551499843597412,0.0,0.0
29,-29.057456016540527,12.401477068662643,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-10.37070083618164,10.37070083618164,0.0,0.0
30,-28.567089080810547,12.72598946094513,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-10.392971754074097,10.392971754074097,0.0,0.0
31,-25.977278470993042,10.943284392356873,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-14.925239562988281,14.925239562988281,0.0,0.0
32,-28.295613169670105,12.86710238456726,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-15.082166194915771,15.082166194915771,0.0,0.0
33,-30.304692268371582,13.782617807388306,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-14.348203182220459,14.348203182220459,0.0,0.0
34,-28.58423364162445,12.48644158244133,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-14.468255519866943,14.468255519866943,0.0,0.0
35,-28.989908695220947,12.946712017059326,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-12.214049816131592,12.214049816131592,0.0,0.0
36,-28.02072048187256,11.73332142829895,0.0,0.0,0.0,0.0,3.0,1.5,0.28,-8.445366859436035,8.445366859436035,0.0,0.0
