algorithm,sweep_tag,sweep_value,sample_id,sum_rate_bps_per_hz,weighted_sum_rate,worst_fs_excess,mean_positive_fs_excess,fs_outage_any,power_violation,active_subband_fraction,runtime_ms
static_notch_mf,fs_in_target_db,-6.0,0,23.918373107910156,23.918373107910156,1718.9791259765625,451.6644592285156,1.0,1.7029899268550253e-08,0.8333333134651184,10.684188979212195
static_notch_mf,fs_in_target_db,-6.0,1,30.03905487060547,30.03905487060547,7491.51318359375,1309.745361328125,1.0,1.1353265882974029e-08,0.9583333134651184,10.684188979212195
risk_neutral_pgd,fs_in_target_db,-6.0,0,63.04484558105469,63.04484558105469,9496.830078125,1277.90966796875,1.0,0.0,1.0,255.0542299868539
risk_neutral_pgd,fs_in_target_db,-6.0,1,65.5930404663086,65.5930404663086,7328.03515625,1219.4091796875,1.0,0.0,1.0,255.0542299868539
wideband_pgd,fs_in_target_db,-6.0,0,21.77618408203125,21.77618408203125,202086.59375,22803.509765625,1.0,0.0,0.8333333134651184,259.81719500850886
wideband_pgd,fs_in_target_db,-6.0,1,20.15314292907715,20.15314292907715,160793.828125,24251.505859375,1.0,0.0,0.9583333134651184,259.81719500850886
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,0,71.12471771240234,71.12471771240234,1738.628173828125,360.5556640625,1.0,0.0,0.8333333134651184,266.01005299016833
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,1,42.791229248046875,42.791229248046875,244015.90625,31770.173828125,1.0,0.0,0.9583333134651184,266.01005299016833
budgeted_primal_dual_pgd_repair,fs_in_target_db,-6.0,0,2.2589163780212402,2.2589163780212402,-0.00299990177154541,0.0,0.0,0.0,0.8333333134651184,380.16707549104467
budgeted_primal_dual_pgd_repair,fs_in_target_db,-6.0,1,4.3834991455078125,4.3834991455078125,-0.0030000805854797363,0.0,0.0,0.0,0.9583333134651184,380.16707549104467
