epoch,train_loss,train_utility,train_distill_loss,teacher_runtime_s_mean,train_soft_outage,train_tail_excess,outage_weight,tail_weight,distill_weight,val_loss,val_utility,val_soft_outage,val_tail_excess
1,745930748253.0358,-630424.5704694475,828811234182.0358,2.8677115504896,567698.0069056919,276270314666.0714,0.0,0.0,0.9,-14.816691875457764,14.816691875457764,0.0,0.0
2,128023599384.0,-220712.50404575892,142248198805.14285,2.8657239949929396,221737.38664899554,47416029733.28571,0.0,0.0,0.9,-7.576633930206299,7.576633930206299,0.0,0.0
3,128092994630.15178,-207088.16064453125,142325325550.2143,2.8629053592282747,246432.6203351702,47441738186.91295,0.0,0.0,0.9,-10.289827823638916,10.289827823638916,0.0,0.0
4,274469984.5714286,-17185.394313267298,304947560.6964286,2.8585009062330107,20320.180646623885,101645798.05357143,0.0,0.0,0.9,-12.955607891082764,12.955607891082764,0.0,0.0
5,23591413608.151787,-71868.10043770926,25769455379.08482,2.8574608159916743,76263.71250697544,8589805380.24442,0.2857142857142857,0.14285714285714285,0.8678571428571429,-9.171060562133789,9.171060562133789,0.0,0.0
6,-19.151131561824254,12.481719868523735,0.9895717671939305,2.852920792331653,0.0,0.0,0.5714285714285714,0.2857142857142857,0.8357142857142857,-10.75293779373169,10.75293779373169,0.0,0.0
7,-19.336795534406388,12.95247060911996,0.9605669208935329,2.8699181963290488,0.0,0.0,0.8571428571428571,0.42857142857142855,0.8035714285714286,-5.195794343948364,5.195794343948364,0.0,0.0
8,-18.026463644845144,11.885380404336113,0.415902316570282,0.8495778548531234,0.0,0.0,1.1428571428571428,0.5714285714285714,0.7714285714285715,-12.389866828918457,12.389866828918457,0.0,0.0
9,-17.940379551478795,12.278017112186976,0.4251911704029356,0.8533117018440473,0.0,0.0,1.4285714285714286,0.7142857142857143,0.7392857142857143,-10.834338665008545,10.834338665008545,0.0,0.0
10,-15.311498028891426,10.540266071047101,0.36485432194811956,0.8530664790887386,0.0,0.0,1.7142857142857142,0.8571428571428571,0.7071428571428572,-11.23503303527832,11.23503303527832,0.0,0.0
11,-13.989035742623466,9.545183982167925,0.3860571767602648,0.8558706635542747,0.0,0.0,2.0,1.0,0.675,-12.252278327941895,12.252278327941895,0.0,0.0
12,-15.068353652954102,10.219132270131793,0.3620150334068707,0.853049716845687,0.0,0.0,2.2857142857142856,1.1428571428571428,0.6428571428571429,-8.744909048080444,8.744909048080444,0.0,0.0
13,-17.186397518430436,11.820028952189855,0.3936164251395634,0.8503275287470647,0.0,0.0,2.5714285714285716,1.2857142857142858,0.6107142857142858,-9.893087387084961,9.893087387084961,0.0,0.0
14,-18.676774297441757,12.911876610347203,0.4631452602999551,0.8501514281212751,0.0,0.0,2.857142857142857,1.4285714285714286,0.5785714285714285,-11.933580875396729,11.933580875396729,0.0,0.0
