algorithm,sweep_tag,sweep_value,sample_id,sum_rate_bps_per_hz,weighted_sum_rate,worst_fs_excess,mean_positive_fs_excess,fs_outage_any,power_violation,active_subband_fraction,runtime_ms
static_notch_mf,fs_in_target_db,-6.0,0,24.43425750732422,24.43425750732422,1100.383544921875,309.76434326171875,1.0,5.676632941487014e-09,0.9166666865348816,10.739539051428437
static_notch_mf,fs_in_target_db,-6.0,1,21.628774642944336,21.628774642944336,6060.10986328125,1466.22216796875,1.0,3.973643103449831e-08,0.9166666865348816,10.739539051428437
risk_neutral_pgd,fs_in_target_db,-6.0,0,62.00080490112305,62.00080490112305,11022.8623046875,1372.2041015625,1.0,0.0,1.0,260.43282449245453
risk_neutral_pgd,fs_in_target_db,-6.0,1,51.06232833862305,51.06232833862305,5342.70751953125,1377.4473876953125,1.0,0.0,1.0,260.43282449245453
wideband_pgd,fs_in_target_db,-6.0,0,27.209518432617188,27.209518432617188,226731.296875,19781.607421875,1.0,0.0,0.9166666865348816,263.2018285803497
wideband_pgd,fs_in_target_db,-6.0,1,8.05484390258789,8.05484390258789,908937.3125,91444.5078125,1.0,0.0,0.9166666865348816,263.2018285803497
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,0,70.54363250732422,70.54363250732422,1220.5899658203125,322.9326477050781,1.0,0.0,0.9166666865348816,270.63925517722964
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,1,37.829105377197266,37.829105377197266,181677.40625,24211.923828125,1.0,0.0,0.9166666865348816,270.63925517722964
budgeted_primal_dual_pgd_repair,fs_in_target_db,-6.0,0,32.552120208740234,32.552120208740234,-0.00299990177154541,0.0,0.0,0.0,0.9166666865348816,332.2649875190109
budgeted_primal_dual_pgd_repair,fs_in_target_db,-6.0,1,1.5142345428466797,1.5142345428466797,-0.0030000805854797363,0.0,0.0,0.0,0.9166666865348816,332.2649875190109
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-6.0,0,33.368167877197266,33.368167877197266,-0.0019420385360717773,0.0,0.0,0.0,0.9166666865348816,422.7866444271058
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-6.0,1,12.227776527404785,12.227776527404785,-0.0013415813446044922,0.0,0.0,0.0,0.9166666865348816,422.7866444271058
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,0,33.806182861328125,33.806182861328125,4719.09912109375,415.8617858886719,1.0,0.0,0.9166666865348816,296.66659282520413
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,1,22.464406967163086,22.464406967163086,11813.630859375,1037.18212890625,1.0,0.0,0.9166666865348816,296.66659282520413
rate_recovered_primal_dual_unfolded,fs_in_target_db,-6.0,0,11.06704330444336,11.06704330444336,-0.0020788908004760742,0.0,0.0,0.0,0.9166666865348816,448.67245643399656
rate_recovered_primal_dual_unfolded,fs_in_target_db,-6.0,1,8.076714515686035,8.076714515686035,-0.0014216899871826172,0.0,0.0,0.0,0.9166666865348816,448.67245643399656
static_notch_mf,fs_in_target_db,-6.0,0,21.729568481445312,21.729568481445312,1399581.125,118121.9609375,1.0,3.973643103449831e-08,0.875,10.860446142032743
static_notch_mf,fs_in_target_db,-6.0,1,22.053701400756836,22.053701400756836,5537.3857421875,790.7702026367188,1.0,3.973643103449831e-08,0.875,10.860446142032743
risk_neutral_pgd,fs_in_target_db,-6.0,0,55.085758209228516,55.085758209228516,3627295.75,303035.6875,1.0,0.0,1.0,260.35680645145476
risk_neutral_pgd,fs_in_target_db,-6.0,1,60.62860107421875,60.62860107421875,11124.2099609375,1275.0584716796875,1.0,0.0,1.0,260.35680645145476
wideband_pgd,fs_in_target_db,-6.0,0,19.835880279541016,19.835880279541016,53257280.0,4448839.5,1.0,0.0,0.875,262.9944081418216
wideband_pgd,fs_in_target_db,-6.0,1,13.714447021484375,13.714447021484375,200574.84375,29426.947265625,1.0,0.0,0.875,262.9944081418216
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,0,42.634830474853516,42.634830474853516,80820072.0,6736657.5,1.0,0.0,0.875,271.07798494398594
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,1,69.61798095703125,69.61798095703125,3683.4111328125,567.9873046875,1.0,0.0,0.875,271.07798494398594
budgeted_primal_dual_pgd_repair,fs_in_target_db,-6.0,0,0.16667334735393524,0.16667334735393524,-0.003000020980834961,0.0,0.0,0.0,0.875,331.24845987185836
budgeted_primal_dual_pgd_repair,fs_in_target_db,-6.0,1,15.45068359375,15.45068359375,-0.00299990177154541,0.0,0.0,0.0,0.875,331.24845987185836
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-6.0,0,14.131793022155762,14.131793022155762,-0.0010089874267578125,0.0,0.0,0.0,0.875,422.02193033881485
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-6.0,1,30.63387107849121,30.63387107849121,-0.0014710426330566406,0.0,0.0,0.0,0.875,422.02193033881485
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,0,24.39924430847168,24.39924430847168,31775.33203125,2687.261474609375,1.0,0.0,0.875,296.2247575633228
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,1,29.33222198486328,29.33222198486328,7573.642578125,746.6775512695312,1.0,0.0,0.875,296.2247575633228
rate_recovered_primal_dual_unfolded,fs_in_target_db,-6.0,0,17.818422317504883,17.818422317504883,-0.0011295080184936523,0.0,0.0,0.0,0.875,447.1651609055698
rate_recovered_primal_dual_unfolded,fs_in_target_db,-6.0,1,15.2073392868042,15.2073392868042,-0.0011562705039978027,0.0,0.0,0.0,0.875,447.1651609055698
static_notch_mf,fs_in_target_db,-6.0,0,18.217496871948242,18.217496871948242,425.9225158691406,121.2200698852539,1.0,1.7029899268550253e-08,0.75,10.857345070689917
static_notch_mf,fs_in_target_db,-6.0,1,21.115304946899414,21.115304946899414,504.4627685546875,119.54840087890625,1.0,2.838316426334586e-08,0.75,10.857345070689917
risk_neutral_pgd,fs_in_target_db,-6.0,0,66.284912109375,66.284912109375,567.0360717773438,175.3474884033203,1.0,0.0,1.0,258.6267665028572
risk_neutral_pgd,fs_in_target_db,-6.0,1,64.5739974975586,64.5739974975586,654.5985717773438,226.5856475830078,1.0,0.0,1.0,258.6267665028572
