group_size,num_groups,nmse,adjacent_freq_correlation,coherence_bw_proxy_hz
1.0,24.0,0.0,0.505954384803772,16870911.80171583
2.0,12.0,0.32980695366859436,0.505954384803772,16870911.80171583
4.0,6.0,0.5120283961296082,0.505954384803772,16870911.80171583
6.0,4.0,0.7127940654754639,0.505954384803772,16870911.80171583
8.0,3.0,0.7718019485473633,0.505954384803772,16870911.80171583
12.0,2.0,0.8794264793395996,0.505954384803772,16870911.80171583
