group_size,num_groups,nmse,adjacent_freq_correlation,coherence_bw_proxy_hz
1.0,12.0,0.0,0.3330683410167694,24995064.749833915
2.0,6.0,0.5321506857872009,0.3330683410167694,24995064.749833915
3.0,4.0,0.7028671503067017,0.3330683410167694,24995064.749833915
4.0,3.0,0.7367429137229919,0.3330683410167694,24995064.749833915
6.0,2.0,0.8122894167900085,0.3330683410167694,24995064.749833915
