algorithm,sweep_tag,sweep_value,sample_id,sum_rate_bps_per_hz,weighted_sum_rate,worst_fs_excess,mean_positive_fs_excess,fs_outage_any,power_violation,active_subband_fraction,runtime_ms
static_notch_mf,fs_in_target_db,-10.0,0,10.007352828979492,10.007352828979492,4591.14794921875,1147.7869873046875,1.0,1.3245476715439963e-08,0.8333333134651184,10.125889908522367
risk_neutral_pgd,fs_in_target_db,-10.0,0,16.920034408569336,16.920034408569336,2861.39892578125,808.161376953125,1.0,0.0,1.0,140.75838727876544
wideband_pgd,fs_in_target_db,-10.0,0,11.72718334197998,11.72718334197998,208617.375,52154.34375,1.0,0.0,0.8333333134651184,142.8413656540215
budgeted_primal_dual_pgd,fs_in_target_db,-10.0,0,14.510834693908691,14.510834693908691,281719.125,70429.78125,1.0,0.0,0.8333333134651184,289.7531809285283
budgeted_primal_dual_pgd_repair,fs_in_target_db,-10.0,0,2.7696564197540283,2.7696564197540283,-0.0030001401901245117,0.0,0.0,0.0,0.8333333134651184,420.8810296840966
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-10.0,0,10.115859031677246,10.115859031677246,-0.0030001401901245117,0.0,0.0,0.0,0.8333333134651184,709.5250240527093
budget_aware_primal_dual_unfolded,fs_in_target_db,-10.0,0,20.87175178527832,20.87175178527832,201628.484375,50407.12109375,1.0,0.0,0.8333333134651184,326.73512399196625
rate_recovered_primal_dual_unfolded,fs_in_target_db,-10.0,0,10.349920272827148,10.349920272827148,-0.0029998421669006348,0.0,0.0,0.0,0.8333333134651184,743.9735610969365
static_notch_mf,fs_in_target_db,-10.0,0,10.947368621826172,10.947368621826172,440.00164794921875,110.00041198730469,1.0,0.0,0.8333333134651184,10.095312260091305
risk_neutral_pgd,fs_in_target_db,-10.0,0,11.794258117675781,11.794258117675781,225.13897705078125,86.36190795898438,1.0,0.0,1.0,142.93357031419873
wideband_pgd,fs_in_target_db,-10.0,0,8.572989463806152,8.572989463806152,7615.22412109375,1903.8060302734375,1.0,0.0,0.8333333134651184,144.60605569183826
budgeted_primal_dual_pgd,fs_in_target_db,-10.0,0,12.09778118133545,12.09778118133545,10276.91796875,2569.2294921875,1.0,0.0,0.8333333134651184,289.42079516127706
budgeted_primal_dual_pgd_repair,fs_in_target_db,-10.0,0,3.31195330619812,3.31195330619812,-0.0029998421669006348,0.0,0.0,0.0,0.8333333134651184,420.7487814128399
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-10.0,0,6.021852016448975,6.021852016448975,-0.0029998421669006348,0.0,0.0,0.0,0.8333333134651184,719.8571707122028
budget_aware_primal_dual_unfolded,fs_in_target_db,-10.0,0,17.85667610168457,17.85667610168457,8665.453125,2166.36328125,1.0,0.0,0.8333333134651184,335.2992460131645
rate_recovered_primal_dual_unfolded,fs_in_target_db,-10.0,0,6.083374500274658,6.083374500274658,-0.0030004382133483887,0.0,0.0,0.0,0.8333333134651184,743.7393311411142
