algorithm,sweep_tag,sweep_value,sum_rate_bps_per_hz_mean,weighted_sum_rate_mean,sum_rate_bps_per_hz_p50,sum_rate_bps_per_hz_p05,sum_rate_bps_per_hz_p95,fs_outage_prob_any,worst_fs_excess_mean,mean_positive_fs_excess,cvar95_fs_excess,power_violation_mean,active_subband_fraction_mean,runtime_ms_mean,mean_delay_spread_ns,blocked_subband_fraction_mean
static_notch_mf,fs_in_target_db,-10.0,14.32516860961914,14.32516860961914,14.32516860961914,14.32516860961914,14.32516860961914,1.0,1444.743408203125,361.251708984375,1444.743408203125,0.0,0.9166666865348816,8.616016246378422,57.07517623901367,0.08333331346511841
risk_neutral_pgd,fs_in_target_db,-10.0,35.031070709228516,35.031070709228516,35.031070709228516,35.031070709228516,35.031070709228516,1.0,13807052.0,3452135.0,13807052.0,0.0,1.0,136.2743368372321,57.07517623901367,0.08333331346511841
wideband_pgd,fs_in_target_db,-10.0,16.23594093322754,16.23594093322754,16.23594093322754,16.23594093322754,16.23594093322754,1.0,127305.875,31826.46875,127305.875,0.0,0.9166666865348816,137.27048505097628,57.07517623901367,0.08333331346511841
scenario_adaptive_unfolded,fs_in_target_db,-10.0,14.595616340637207,14.595616340637207,14.595616340637207,14.595616340637207,14.595616340637207,1.0,326402.375,81608.421875,326402.375,0.0,0.9166666865348816,155.92325618490577,57.07517623901367,0.08333331346511841
static_notch_mf,fs_in_target_db,-10.0,7.207457065582275,7.207457065582275,7.207457065582275,7.207457065582275,7.207457065582275,0.0,-0.027539491653442383,0.0,0.0,0.0,0.8333333134651184,8.606075774878263,62.75031280517578,0.1666666865348816
risk_neutral_pgd,fs_in_target_db,-10.0,20.985755920410156,20.985755920410156,20.985755920410156,20.985755920410156,20.985755920410156,1.0,75940.9375,18985.2890625,75940.9375,0.0,1.0,133.4287910722196,62.75031280517578,0.1666666865348816
wideband_pgd,fs_in_target_db,-10.0,17.263198852539062,17.263198852539062,17.263198852539062,17.263198852539062,17.263198852539062,0.0,-0.029489874839782715,0.0,0.0,0.0,0.8333333134651184,134.7669051028788,62.75031280517578,0.1666666865348816
scenario_adaptive_unfolded,fs_in_target_db,-10.0,10.654669761657715,10.654669761657715,10.654669761657715,10.654669761657715,10.654669761657715,0.0,-0.9083648920059204,0.0,0.0,0.0,0.8333333134651184,153.68369314819574,62.75031280517578,0.1666666865348816
legacy_budget_dual,fs_in_target_db,-6.0,67.96643829345703,67.96643829345703,67.96643829345703,67.96643829345703,67.96643829345703,0.0,0.0,6.2974448071816784e-18,0.0,0.0,,,,
legacy_budget_dual,fs_in_target_db,-10.0,70.64096450805664,70.64096450805664,70.64096450805664,70.64096450805664,70.64096450805664,0.0,0.0,5.2586943688790985e-17,0.0,0.0,,,,
legacy_budget_dual,fs_in_target_db,-14.0,72.73519134521484,72.73519134521484,72.73519134521484,72.73519134521484,72.73519134521484,0.0,0.0,6.8987823489108616e-15,0.0,0.0,,,,
legacy_hard_null,fs_in_target_db,-6.0,43.164602279663086,43.164602279663086,43.164602279663086,43.164602279663086,43.164602279663086,0.0,0.0,6.666008260461219e-22,0.0,0.0,,,,
legacy_hard_null,fs_in_target_db,-10.0,53.79133605957031,53.79133605957031,53.79133605957031,53.79133605957031,53.79133605957031,0.0,0.0,3.0080304654243677e-24,0.0,0.0,,,,
legacy_hard_null,fs_in_target_db,-14.0,51.89213562011719,51.89213562011719,51.89213562011719,51.89213562011719,51.89213562011719,0.0,0.0,2.7842394273426406e-24,0.0,0.0,,,,
legacy_no_fs,fs_in_target_db,-6.0,67.66203308105469,67.66203308105469,67.66203308105469,67.66203308105469,67.66203308105469,1.0,4.056783256762078e-12,4.151651699019817e-12,4.056783256762078e-12,0.0,,,,
legacy_no_fs,fs_in_target_db,-10.0,73.57471084594727,73.57471084594727,73.57471084594727,73.57471084594727,73.57471084594727,1.0,1.8645158771009868e-11,1.868292685204445e-11,1.8645158771009868e-11,0.0,,,,
legacy_no_fs,fs_in_target_db,-14.0,76.07705688476562,76.07705688476562,76.07705688476562,76.07705688476562,76.07705688476562,1.0,1.9520902567473318e-14,3.393122803603955e-14,1.9520902567473318e-14,0.0,,,,
