epoch,train_loss,train_utility,train_distill_loss,teacher_runtime_s_mean,train_soft_outage,train_tail_excess,outage_weight,tail_weight,distill_weight,val_loss,val_utility,val_soft_outage,val_tail_excess
21,-11.489043985094343,8.891307285853795,0.25538051554134916,0.5548033560293594,0.0,0.0,4.0,2.0,0.45,-8.051231861114502,8.051231861114502,0.0,0.0
22,-11.39948194367545,8.749176945005145,0.24606111645698547,0.5595937519932964,0.0,0.0,4.0,2.0,0.45,-9.755312204360962,9.755312204360962,0.0,0.0
23,-11.815356867653984,9.117464440209526,0.26755464715617044,0.5593112678865769,0.0,0.0,4.0,2.0,0.45,-7.072145462036133,7.072145462036133,0.0,0.0
24,-13.82833126613072,10.736209188188825,0.2671767792531422,0.5610399645686682,0.0,0.0,4.0,2.0,0.45,-10.207037925720215,10.207037925720215,0.0,0.0
25,-11.096568754741124,8.155534642083305,0.0,0.0,0.0,0.0,4.0,2.0,0.45,-8.523236751556396,8.523236751556396,0.0,0.0
26,-12.065925223486763,9.03008999143328,0.0,0.0,0.0,0.0,4.0,2.0,0.45,-12.134140491485596,12.134140491485596,0.0,0.0
27,-13.844404084341866,10.24005389213562,0.0,0.0,0.0,0.0,4.0,2.0,0.45,-10.5622239112854,10.5622239112854,0.0,0.0
28,-15.491399356297084,12.056003332138062,0.0,0.0,0.0,0.0,4.0,2.0,0.45,-8.244601011276245,8.244601011276245,0.0,0.0
29,-12.691667079925537,9.191807849066597,0.0,0.0,0.0,0.0,4.0,2.0,0.45,-8.69963264465332,8.69963264465332,0.0,0.0
30,-12.084037031446185,8.774001411029271,0.0,0.0,0.0,0.0,4.0,2.0,0.45,-9.377555847167969,9.377555847167969,0.0,0.0
31,-13.278721468789238,9.132749012538365,0.0,0.0,0.0,0.0,4.0,2.0,0.45,-12.43715524673462,12.43715524673462,0.0,0.0
32,-14.368715286254883,10.106531585965838,0.0,0.0,0.0,0.0,4.0,2.0,0.45,-6.654352903366089,6.654352903366089,0.0,0.0
33,-14.61588532584054,10.527987003326416,0.0,0.0,0.0,0.0,4.0,2.0,0.45,-5.343988656997681,5.343988656997681,0.0,0.0
34,-14.445688792637416,10.602365050997053,0.0,0.0,0.0,0.0,4.0,2.0,0.45,-14.557796955108643,14.557796955108643,0.0,0.0
35,-13.473845890590123,9.413418872015816,0.0,0.0,0.0,0.0,4.0,2.0,0.45,-6.483270883560181,6.483270883560181,0.0,0.0
36,-12.23152140208653,7.701425450188773,0.0,0.0,0.0,0.0,4.0,2.0,0.45,-10.862914800643921,10.862914800643921,0.0,0.0
