avg_sinr_db,avg_user_rate_bps_per_hz,converged,max_bs_power_violation_watt,max_bs_power_watt,max_fs_interference_watt,max_fs_violation_watt,num_iter,sum_rate_bps_per_hz,sweep_variable,sweep_value,snr_db,bs_total_tx_power_dbm,fs_in_target_db
-38.53017282485962,2.599611222743988,0.0,0.0,39.93879783153534,4.056571277820242e-12,4.008638039565415e-12,20.0,46.79299831390381,fs_in_target_db,-6.0,0.0,49.0,-6.0
-21.07640790939331,4.051455020904541,0.0,0.0,3.501668930053711,9.170506437561343e-10,9.170128822955093e-10,20.0,72.92619323730469,fs_in_target_db,-10.0,0.0,49.0,-10.0
-30.667800903320312,2.72829806804657,0.0,0.0,1.5832401812076569,9.16743490303885e-13,9.017078779138756e-13,20.0,49.10936737060547,fs_in_target_db,-14.0,0.0,49.0,-14.0
