group_size,num_groups,nmse,adjacent_freq_correlation,coherence_bw_proxy_hz
1.0,24.0,0.0,0.4066145420074463,14046518.814595882
2.0,12.0,0.35135987401008606,0.4066145420074463,14046518.814595882
4.0,6.0,0.622296154499054,0.4066145420074463,14046518.814595882
6.0,4.0,0.7249416708946228,0.4066145420074463,14046518.814595882
8.0,3.0,0.7863743305206299,0.4066145420074463,14046518.814595882
12.0,2.0,0.8393046259880066,0.4066145420074463,14046518.814595882
