algorithm,sweep_tag,sweep_value,sample_id,sum_rate_bps_per_hz,weighted_sum_rate,worst_fs_excess,mean_positive_fs_excess,fs_outage_any,power_violation,active_subband_fraction,runtime_ms
static_notch_mf,fs_in_target_db,-6.0,0,17.61312484741211,17.61312484741211,3012.90185546875,500.8224182128906,1.0,3.4059798537100505e-08,0.7916666865348816,11.33020594716072
static_notch_mf,fs_in_target_db,-6.0,1,19.359323501586914,19.359323501586914,810.838134765625,198.4009552001953,1.0,2.2706531765948057e-08,0.9166666865348816,11.33020594716072
risk_neutral_pgd,fs_in_target_db,-6.0,0,59.59110641479492,59.59110641479492,2469.705078125,698.6459350585938,1.0,0.0,1.0,263.4811280295253
risk_neutral_pgd,fs_in_target_db,-6.0,1,50.149810791015625,50.149810791015625,6012.1328125,1411.5511474609375,1.0,0.0,1.0,263.4811280295253
wideband_pgd,fs_in_target_db,-6.0,0,34.83256530761719,34.83256530761719,55670.46875,9042.18359375,1.0,0.0,0.7916666865348816,265.80339297652245
wideband_pgd,fs_in_target_db,-6.0,1,23.659439086914062,23.659439086914062,127780.6953125,12626.01953125,1.0,0.0,0.9166666865348816,265.80339297652245
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,0,48.023250579833984,48.023250579833984,84481.1171875,12700.9658203125,1.0,0.0,0.7916666865348816,271.3481115642935
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,1,58.16929244995117,58.16929244995117,851.7925415039062,234.8912811279297,1.0,0.0,0.9166666865348816,271.3481115642935
budgeted_primal_dual_pgd_repair,fs_in_target_db,-6.0,0,3.3091914653778076,3.3091914653778076,-0.0029997825622558594,0.0,0.0,0.0,0.7916666865348816,330.0935919396579
budgeted_primal_dual_pgd_repair,fs_in_target_db,-6.0,1,32.79679870605469,32.79679870605469,-0.0030001401901245117,0.0,0.0,0.0,0.9166666865348816,330.0935919396579
