algorithm,sweep_tag,sweep_value,sum_rate_bps_per_hz_mean,weighted_sum_rate_mean,sum_rate_bps_per_hz_p50,sum_rate_bps_per_hz_p05,sum_rate_bps_per_hz_p95,fs_outage_prob_any,worst_fs_excess_mean,mean_positive_fs_excess,cvar95_fs_excess,power_violation_mean,active_subband_fraction_mean,runtime_ms_mean,mean_delay_spread_ns,blocked_subband_fraction_mean,weight_profile,weight_sample_idx
static_notch_mf,weight_profile,0.0,25.504119873046875,25.504119873046875,25.504119873046875,21.486378479003907,29.521861267089843,1.0,16457.76171875,2421.89111328125,16457.76171875,2.554484801464696e-08,0.8958333730697632,11.346702463924885,80.11679077148438,0.10416668653488159,uniform,0
risk_neutral_pgd,weight_profile,0.0,56.29039764404297,56.29039764404297,56.29039764404297,55.79074287414551,56.79005241394043,1.0,32548.23828125,4398.08251953125,32548.23828125,0.0,1.0,262.1278956066817,80.11679077148438,0.10416668653488159,uniform,0
wideband_pgd,weight_profile,0.0,12.504945755004883,12.504945755004883,12.504946231842041,12.495397138595582,12.5144953250885,1.0,397829.5625,54562.421875,397829.5625,0.0,0.8958333730697632,264.4648787099868,80.11679077148438,0.10416668653488159,uniform,0
budgeted_primal_dual_pgd,weight_profile,0.0,34.31725311279297,34.31725311279297,34.317251205444336,34.30457057952881,34.329931831359865,1.0,603719.6875,50967.703125,603719.6875,0.0,0.8958333730697632,273.8377219066024,80.11679077148438,0.10416668653488159,uniform,0
budgeted_primal_dual_pgd_repair,weight_profile,0.0,2.785327434539795,2.785327434539795,2.785327434539795,1.6600003004074098,3.9106544494628905,0.0,-0.003000110387802124,0.0,0.0,0.0,0.8958333730697632,334.1434858739376,80.11679077148438,0.10416668653488159,uniform,0
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,16.813016891479492,16.813016891479492,16.813016414642334,14.07716794013977,19.548864889144898,0.0,-0.0018662810325622559,0.0,0.0,0.0,0.8958333730697632,396.12378855235875,80.11679077148438,0.10416668653488159,uniform,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,24.986854553222656,24.986854553222656,24.986854553222656,23.020782470703125,26.952926635742188,1.0,405938.21875,33983.03515625,405938.21875,0.0,0.8958333730697632,245.0951379723847,80.11679077148438,0.10416668653488159,uniform,0
rate_recovered_primal_dual_unfolded,weight_profile,0.0,7.378572463989258,7.378572463989258,7.378572702407837,5.159695982933044,9.59744942188263,0.0,-0.0021765828132629395,0.0,0.0,0.0,0.8958333730697632,368.8590666279197,80.11679077148438,0.10416668653488159,uniform,0
static_notch_mf,weight_profile,0.0,25.504119873046875,26.058635711669922,25.504119873046875,21.486378479003907,29.521861267089843,1.0,16457.76171875,2421.89111328125,16457.76171875,2.554484801464696e-08,0.8958333730697632,11.200671549886465,80.11679077148438,0.10416668653488159,inverse_serving_gain,0
risk_neutral_pgd,weight_profile,0.0,52.09507751464844,52.37116241455078,52.09507751464844,49.29110565185547,54.89904937744141,1.0,26273.83984375,4171.837890625,29147.8671875,0.0,1.0,262.4735424760729,80.11679077148438,0.10416668653488159,inverse_serving_gain,0
wideband_pgd,weight_profile,0.0,12.051197052001953,11.169443130493164,12.051197052001953,10.670499706268311,13.431894397735595,1.0,397829.5625,54562.46875,397829.5625,0.0,0.8958333730697632,264.8869794793427,80.11679077148438,0.10416668653488159,inverse_serving_gain,0
budgeted_primal_dual_pgd,weight_profile,0.0,30.864015579223633,29.919208526611328,30.864015579223633,30.29433670043945,31.433694458007814,1.0,603721.875,50810.59375,603721.875,0.0,0.8958333730697632,272.11969695053995,80.11679077148438,0.10416668653488159,inverse_serving_gain,0
budgeted_primal_dual_pgd_repair,weight_profile,0.0,1.963754415512085,0.8950740098953247,1.9637543559074402,1.3682513296604157,2.5592573821544646,0.0,-0.0030000805854797363,0.0,0.0,0.0,0.8958333730697632,332.4800233822316,80.11679077148438,0.10416668653488159,inverse_serving_gain,0
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,15.895822525024414,14.090503692626953,15.895822525024414,15.731352043151855,16.060293006896973,0.0,-0.0029311180114746094,0.0,0.0,0.0,0.8958333730697632,400.8624709676951,80.11679077148438,0.10416668653488159,inverse_serving_gain,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,24.949634552001953,25.21474838256836,24.949633598327637,24.661899089813232,25.23736810684204,1.0,405870.03125,34166.13671875,405870.03125,0.0,0.8958333730697632,244.16029499843717,80.11679077148438,0.10416668653488159,inverse_serving_gain,0
rate_recovered_primal_dual_unfolded,weight_profile,0.0,7.576571464538574,7.359513282775879,7.576571226119995,5.984425473213196,9.168716979026794,0.0,-0.0021581053733825684,0.0,0.0,0.0,0.8958333730697632,364.4832125864923,80.11679077148438,0.10416668653488159,inverse_serving_gain,0
static_notch_mf,weight_profile,0.0,25.504119873046875,24.074567794799805,25.504119873046875,21.486378479003907,29.521861267089843,1.0,16457.76171875,2421.89111328125,16457.76171875,2.554484801464696e-08,0.8958333730697632,11.36941951699555,80.11679077148438,0.10416668653488159,hotspot_priority,0
risk_neutral_pgd,weight_profile,0.0,43.669281005859375,52.28970718383789,43.669281005859375,40.39909057617187,46.93947143554688,1.0,18980.46484375,3975.2890625,23684.44921875,0.0,1.0,261.3866375759244,80.11679077148438,0.10416668653488159,hotspot_priority,0
wideband_pgd,weight_profile,0.0,8.943923950195312,29.75515365600586,8.943924188613892,8.000682044029237,9.887166333198547,1.0,397828.125,54558.41015625,397828.125,0.0,0.8958333730697632,264.14606207981706,80.11679077148438,0.10416668653488159,hotspot_priority,0
budgeted_primal_dual_pgd,weight_profile,0.0,21.730131149291992,35.299583435058594,21.730131149291992,21.072959899902344,22.38730239868164,1.0,603695.9375,50633.6015625,603695.9375,0.0,0.8958333730697632,272.322048433125,80.11679077148438,0.10416668653488159,hotspot_priority,0
budgeted_primal_dual_pgd_repair,weight_profile,0.0,1.4719524383544922,8.909587860107422,1.471952497959137,1.4285525858402253,1.5153524100780487,0.0,-0.0030000507831573486,0.0,0.0,0.0,0.8958333730697632,333.18519848398864,80.11679077148438,0.10416668653488159,hotspot_priority,0
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,10.521644592285156,22.63113784790039,10.521644592285156,9.650743770599366,11.392545413970947,0.0,-0.0010320842266082764,0.0,0.0,0.0,0.8958333730697632,394.2318446934223,80.11679077148438,0.10416668653488159,hotspot_priority,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,17.54254913330078,38.352996826171875,17.542550086975098,16.951877880096436,18.13322229385376,1.0,435517.75,37049.8515625,435517.75,0.0,0.8958333730697632,242.8426039405167,80.11679077148438,0.10416668653488159,hotspot_priority,0
rate_recovered_primal_dual_unfolded,weight_profile,0.0,5.751302242279053,17.180335998535156,5.751302242279053,4.176249027252197,7.326355457305908,0.0,-0.003000020980834961,0.0,0.0,0.0,0.8958333730697632,364.3762259744108,80.11679077148438,0.10416668653488159,hotspot_priority,0
static_notch_mf,weight_profile,0.0,25.504119873046875,28.109041213989258,25.504119873046875,21.486378479003907,29.521861267089843,1.0,16457.76171875,2421.89111328125,16457.76171875,2.554484801464696e-08,0.8958333730697632,11.294714640825987,80.11679077148438,0.10416668653488159,lognormal,0
risk_neutral_pgd,weight_profile,0.0,53.51177978515625,55.495216369628906,53.51177978515625,51.64843330383301,55.37512626647949,1.0,26220.9765625,3986.64306640625,26220.9765625,0.0,1.0,260.97831688821316,80.11679077148438,0.10416668653488159,lognormal,0
wideband_pgd,weight_profile,0.0,12.072698593139648,15.479888916015625,12.07269811630249,11.081801271438598,13.063594961166382,1.0,397828.34375,54562.3125,397828.34375,0.0,0.8958333730697632,263.68248788639903,80.11679077148438,0.10416668653488159,lognormal,0
