epoch,train_loss,train_utility,train_distill_loss,teacher_runtime_s_mean,train_soft_outage,train_tail_excess,outage_weight,tail_weight,distill_weight,val_loss,val_utility,val_soft_outage,val_tail_excess
1,993239.1131916046,-6746.536422491074,1233115.7259807587,2.3335608255001716,0.0,0.0,0.0,0.0,0.8,155.42144918441772,-155.42144918441772,0.0,0.0
2,117204.03805541992,-5139.923759460449,140080.146484375,2.3305894910299685,0.0,0.0,0.0,0.0,0.8,679.9838299751282,-679.9838299751282,0.0,0.0
3,1045556.5147953033,-593.9414932727814,1306203.1762390137,2.3178226595046,0.0,0.0,0.0,0.0,0.8,305.75816893577576,-305.75816893577576,0.0,0.0
4,810117768.2750072,-17311.986951589584,1134140620.7266998,1.25160987052368,0.0,0.0,1.1428571428571428,0.6428571428571428,0.7142857142857143,732.759078502655,-732.759078502655,0.0,0.0
5,-10.118667125701904,10.248108625411987,0.2059294879436493,2.311862813512562,0.0,0.0,2.2857142857142856,1.2857142857142856,0.6285714285714286,12554.7373046875,-12554.7373046875,0.0,0.0
6,1857366.1084280014,-1618.5762212276459,3418482.1920776367,1.2540042955079116,0.0,0.0,3.4285714285714284,1.9285714285714284,0.5428571428571429,931.7525627613068,-931.7525627613068,0.0,0.0
7,57.14944267272949,-57.14944267272949,0.0,0.0,0.0,0.0,4.571428571428571,2.571428571428571,0.45714285714285713,140.81465530395508,-140.81465530395508,0.0,0.0
8,25.565772771835327,-25.565772771835327,0.0,0.0,0.0,0.0,5.714285714285714,3.2142857142857144,0.3714285714285714,87.29320812225342,-87.29320812225342,0.0,0.0
9,1180.3490328788757,-1180.3490328788757,0.0,0.0,0.0,0.0,6.857142857142857,3.8571428571428568,0.2857142857142857,3455.6146545410156,-3455.6146545410156,0.0,0.0
10,545.4699854850769,-545.4699854850769,0.0,0.0,0.0,0.0,8.0,4.5,0.2,10.168410301208496,-10.168410301208496,0.0,0.0
