algorithm,sweep_tag,sweep_value,sum_rate_bps_per_hz_mean,weighted_sum_rate_mean,sum_rate_bps_per_hz_p50,sum_rate_bps_per_hz_p05,sum_rate_bps_per_hz_p95,fs_outage_prob_any,worst_fs_excess_mean,mean_positive_fs_excess,cvar95_fs_excess,power_violation_mean,active_subband_fraction_mean,runtime_ms_mean,mean_delay_spread_ns,blocked_subband_fraction_mean,weight_profile,weight_sample_idx
static_notch_mf,weight_profile,0.0,22.061080932617188,22.061080932617188,22.061081886291504,19.202151775360107,24.9200119972229,1.0,61517.5859375,6310.455078125,61517.5859375,2.2706531765948057e-08,0.8958333730697632,11.204969370737672,85.47403717041016,0.10416668653488159,uniform,0
risk_neutral_pgd,weight_profile,0.0,50.04795837402344,50.04795837402344,50.04796028137207,46.65116443634033,53.44475612640381,1.0,186585.15625,18801.31640625,211722.09375,0.0,1.0,260.97172661684453,85.47403717041016,0.10416668653488159,uniform,0
wideband_pgd,weight_profile,0.0,14.959648132324219,14.959648132324219,14.959648609161377,12.553514432907104,17.36578278541565,1.0,1232319.25,140867.140625,1310973.625,0.0,0.8958333730697632,263.3645385503769,85.47403717041016,0.10416668653488159,uniform,0
budgeted_primal_dual_pgd,weight_profile,0.0,53.25078582763672,53.25078582763672,53.25078582763672,44.01291465759277,62.488656997680664,1.0,1869460.75,156665.359375,1869460.75,0.0,0.8958333730697632,272.1562273800373,85.47403717041016,0.10416668653488159,uniform,0
budgeted_primal_dual_pgd_repair,weight_profile,0.0,1.3971835374832153,1.3971835374832153,1.3971835374832153,1.2609105825424194,1.5334564924240113,0.0,-0.0030002593994140625,0.0,0.0,0.0,0.8958333730697632,334.1755361761898,85.47403717041016,0.10416668653488159,uniform,0
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,12.430862426757812,12.430862426757812,12.43086290359497,8.90397219657898,15.957753610610961,0.0,-0.00204429030418396,0.0,0.0,0.0,0.8958333730697632,426.5006568748504,85.47403717041016,0.10416668653488159,uniform,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,39.81028747558594,39.81028747558594,39.81028938293457,30.982264900207518,48.63831386566162,1.0,11951.005859375,1492.4752197265625,13169.2578125,0.0,0.8958333730697632,300.12729903683066,85.47403717041016,0.10416668653488159,uniform,0
rate_recovered_primal_dual_unfolded,weight_profile,0.0,12.493753433227539,12.493753433227539,12.493753433227539,9.60341272354126,15.384094142913819,0.0,-0.0022488534450531006,0.0,0.0,0.0,0.8958333730697632,451.1690246872604,85.47403717041016,0.10416668653488159,uniform,0
static_notch_mf,weight_profile,0.0,22.061080932617188,19.255231857299805,22.061081886291504,19.202151775360107,24.9200119972229,1.0,61517.5859375,6310.455078125,61517.5859375,2.2706531765948057e-08,0.8958333730697632,11.127067497000098,85.47403717041016,0.10416668653488159,inverse_serving_gain,0
risk_neutral_pgd,weight_profile,0.0,54.913536071777344,50.150150299072266,54.913536071777344,52.61388816833496,57.21318397521973,1.0,253256.3125,25033.5625,285577.75,0.0,1.0,259.62777459062636,85.47403717041016,0.10416668653488159,inverse_serving_gain,0
wideband_pgd,weight_profile,0.0,13.7254638671875,12.704113006591797,13.7254638671875,9.995248413085937,17.45567932128906,1.0,1232319.25,140867.21875,1310973.5,0.0,0.8958333730697632,261.5688336081803,85.47403717041016,0.10416668653488159,inverse_serving_gain,0
budgeted_primal_dual_pgd,weight_profile,0.0,54.22469711303711,48.79981231689453,54.22469711303711,46.364096069335936,62.08529815673828,1.0,1869460.75,156667.265625,1869460.75,0.0,0.8958333730697632,269.67679313383996,85.47403717041016,0.10416668653488159,inverse_serving_gain,0
budgeted_primal_dual_pgd_repair,weight_profile,0.0,1.0369502305984497,0.4921882748603821,1.0369502305984497,1.026564073562622,1.0473363876342774,0.0,-0.00299990177154541,0.0,0.0,0.0,0.8958333730697632,330.922290449962,85.47403717041016,0.10416668653488159,inverse_serving_gain,0
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,12.078768730163574,9.705670356750488,12.078768730163574,8.844375705718994,15.313161754608155,0.0,-0.0010807812213897705,0.0,0.0,0.0,0.8958333730697632,423.7912886310369,85.47403717041016,0.10416668653488159,inverse_serving_gain,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,40.41767883300781,38.188392639160156,40.41767978668213,31.438448238372803,49.39691133499145,1.0,12102.3505859375,1520.2476806640625,13318.744140625,0.0,0.8958333730697632,298.3489620964974,85.47403717041016,0.10416668653488159,inverse_serving_gain,0
