epoch,train_loss,train_utility,train_distill_loss,teacher_runtime_s_mean,train_soft_outage,train_tail_excess,outage_weight,tail_weight,distill_weight,val_loss,val_utility,val_soft_outage,val_tail_excess
1,209992453082.84897,-490365.7409057617,262489950131.0971,2.865441615144456,428250.1729387556,165440363866.5988,0.0,0.0,0.8,-12.349191665649414,12.349191665649414,0.0,0.0
2,112849702331.07103,-152487.49203055244,141061928847.42856,2.8630384579633494,182068.6059134347,56563172627.66071,0.0,0.0,0.8,-16.208006381988525,16.208006381988525,0.0,0.0
3,387628146.3504464,-44850.028337751115,484479112.8214286,2.8628560382972603,45637.75169154576,840848757.1183035,0.0,0.0,0.8,-13.712579250335693,13.712579250335693,0.0,0.0
4,522540303.87100655,-32215.017421177454,653135094.1043527,2.8526384495697648,37006.49217878069,753074581.6688058,0.0,0.0,0.8,-9.471384048461914,9.471384048461914,0.0,0.0
5,83453735.65122768,-23044.358389718192,26652053.25,2.865177578991279,27160.153285435266,441378802.43526787,0.25,0.14285714285714285,0.7642857142857143,-11.089539527893066,11.089539527893066,0.0,0.0
6,67205759.77706473,-18281.207480294364,54195928.53571428,2.861243216986103,18132.457842145646,96924825.53013393,0.5,0.2857142857142857,0.7285714285714286,-9.137191772460938,9.137191772460938,0.0,0.0
7,9766490359.010044,-62310.51371547154,11241360165.745535,2.858480140566826,64199.49283272879,4614688194.776786,0.75,0.42857142857142855,0.692857142857143,-15.842273235321045,15.842273235321045,0.0,0.0
8,1565115545821.529,-1330202.0988769531,46219296843.07143,2.86040885942722,1027854.4721679688,2685795889781.5,1.0,0.5714285714285714,0.6571428571428573,-9.436346292495728,9.436346292495728,0.0,0.0
9,-20.202277524130686,12.599829639707293,0.4696702020508902,2.8764613811425597,0.0,0.0,1.25,0.7142857142857143,0.6214285714285714,-11.380751132965088,11.380751132965088,0.0,0.0
10,-18.965257235935756,12.428492682320732,0.43176262293543133,2.8593750470151593,0.0,0.0,1.5,0.8571428571428571,0.5857142857142857,-8.712581157684326,8.712581157684326,0.0,0.0
11,-18.468195506504603,13.45687484741211,0.4970142500741141,2.867371410148085,0.0,0.0,1.75,1.0,0.55,-13.765076160430908,13.765076160430908,0.0,0.0
12,-16.028815133231028,11.54957904134478,0.12877738369362696,1.302446365173507,0.0,0.0,2.0,1.1428571428571428,0.5142857142857143,-15.177350521087646,15.177350521087646,0.0,0.0
13,-17.13381031581334,11.969385692051478,0.14682821397270476,1.300667779021231,0.0,0.0,2.25,1.2857142857142858,0.4785714285714286,-15.065526008605957,15.065526008605957,0.0,0.0
14,-16.606177602495467,11.324158327920097,0.15943691187671252,1.2975489832959803,0.0,0.0,2.5,1.4285714285714286,0.4428571428571429,-12.21412181854248,12.21412181854248,0.0,0.0
15,-17.694115502493723,12.429742881229945,0.13428171830517904,1.295959867154514,0.0,0.0,2.75,1.5714285714285714,0.4071428571428572,-7.4366981983184814,7.4366981983184814,0.0,0.0
16,-17.346054009028844,11.99157612664359,0.14203073510101863,1.3004794980266265,0.0,0.0,3.0,1.7142857142857142,0.3714285714285715,-12.645736694335938,12.645736694335938,0.0,0.0
17,-17.71475601196289,12.072873660496303,0.12754564519439424,1.2978739680090388,0.0,0.0,3.25,1.8571428571428572,0.33571428571428574,-10.156528949737549,10.156528949737549,0.0,0.0
18,-17.823605469294957,11.731734957013812,0.14780760130711965,1.2984028535928311,0.0,0.0,3.5,2.0,0.3,-12.109737396240234,12.109737396240234,0.0,0.0
19,-18.226454666682653,12.09438749722072,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-12.393020153045654,12.393020153045654,0.0,0.0
20,-19.89956603731428,13.68308711051941,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-13.012888431549072,13.012888431549072,0.0,0.0
21,-16.416237081800187,10.455987180982317,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-13.032142639160156,13.032142639160156,0.0,0.0
22,-18.922276701245988,12.231670583997454,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-12.996932029724121,12.996932029724121,0.0,0.0
23,-20.520119530814036,14.059918301446098,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-13.241322994232178,13.241322994232178,0.0,0.0
24,-18.1952486038208,12.020943573543004,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-10.416047096252441,10.416047096252441,0.0,0.0
25,-19.048712594168528,13.00565140587943,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-12.682456970214844,12.682456970214844,0.0,0.0
26,-18.770980153765,12.07883882522583,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-11.099165678024292,11.099165678024292,0.0,0.0
27,-17.795356001172745,11.400345155170985,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-13.080057144165039,13.080057144165039,0.0,0.0
28,-18.81208256312779,12.354520933968681,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-12.29810094833374,12.29810094833374,0.0,0.0
29,-21.030551842280797,13.351891279220581,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-13.063660144805908,13.063660144805908,0.0,0.0
30,-24.82883071899414,13.944845063345772,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-13.822307586669922,13.822307586669922,0.0,0.0
31,-23.581131526402064,12.19728868348258,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-15.639922618865967,15.639922618865967,0.0,0.0
32,-25.39403452192034,13.868875299181257,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-9.436186790466309,9.436186790466309,0.0,0.0
