algorithm,layer,utility,mean_violation,cvar,power_violation,dual_mean,dual_max,repair_selective_iters_mean,repair_alpha_mean,repair_alpha_min,repair_global_used_fraction,repair_global_scale_mean,repair_worst_excess_mean,recovery_safe_fraction_mean,recovery_eta_mean,recovery_eta_min,recovery_num_groups,recovery_global_rescue_fraction,recovery_global_scale_mean,recovery_worst_excess_mean
risk_neutral_pgd,1,22.51099967956543,12568.5087890625,143383.0,3.973643103449831e-08,,,,,,,,,,,,,,,
risk_neutral_pgd,2,43.80842971801758,11424.4228515625,129995.0546875,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,3,45.44583511352539,11132.6337890625,127367.96875,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,4,50.29179382324219,10098.7373046875,113374.359375,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,5,49.248600006103516,10042.6865234375,113656.0390625,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,6,49.54617691040039,9507.7294921875,106715.8125,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,7,52.058013916015625,9547.890625,106490.0,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,8,51.24530029296875,10202.3271484375,112662.0,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,9,48.93313980102539,9994.6103515625,112344.0,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,10,51.180416107177734,15045.7548828125,172806.375,0.0,,,,,,,,,,,,,,,
wideband_pgd,1,-693176.25,6485.33935546875,74489.53125,1.1353265882974029e-08,,,,,,,,,,,,,,,
wideband_pgd,2,-30079484.0,286771.375,3222242.5,0.0,,,,,,,,,,,,,,,
wideband_pgd,3,-20278124.0,193722.015625,2171539.75,0.0,,,,,,,,,,,,,,,
wideband_pgd,4,-23333974.0,223178.953125,2498289.25,0.0,,,,,,,,,,,,,,,
wideband_pgd,5,-23272720.0,218689.0,2499050.75,0.0,,,,,,,,,,,,,,,
wideband_pgd,6,-24166914.0,222803.171875,2603111.25,0.0,,,,,,,,,,,,,,,
wideband_pgd,7,-23929250.0,220612.375,2577510.5,0.0,,,,,,,,,,,,,,,
wideband_pgd,8,-23988158.0,221144.578125,2583876.5,0.0,,,,,,,,,,,,,,,
wideband_pgd,9,-23973420.0,221010.671875,2582285.25,0.0,,,,,,,,,,,,,,,
wideband_pgd,10,-23977098.0,221043.546875,2582683.25,0.0,,,,,,,,,,,,,,,
budgeted_primal_dual_pgd,1,-186233.828125,6485.33935546875,74489.53125,1.1353265882974029e-08,1.5314644575119019,7.216904640197754,,,,,,,,,,,,,
budgeted_primal_dual_pgd,2,-10707313.0,357179.5,4282903.0,0.0,2.4133265018463135,8.966904640197754,,,,,,,,,,,,,
budgeted_primal_dual_pgd,3,-8689393.0,289919.1875,3475716.5,0.0,3.310302734375,10.716904640197754,,,,,,,,,,,,,
budgeted_primal_dual_pgd,4,-9268420.0,309220.78125,3707305.0,0.0,4.243635654449463,12.466904640197754,,,,,,,,,,,,,
budgeted_primal_dual_pgd,5,-9313250.0,310720.25,3725220.5,0.0,5.095207214355469,14.216904640197754,,,,,,,,,,,,,
budgeted_primal_dual_pgd,6,-9362857.0,312377.71875,3745038.25,0.0,6.024388790130615,15.966904640197754,,,,,,,,,,,,,
budgeted_primal_dual_pgd,7,-9377782.0,312864.0,3750985.5,0.0,6.9723052978515625,17.716903686523438,,,,,,,,,,,,,
budgeted_primal_dual_pgd,8,-9384282.0,313078.46875,3753570.25,0.0,7.857252597808838,19.466903686523438,,,,,,,,,,,,,
budgeted_primal_dual_pgd,9,-9387067.0,313179.5625,3754656.0,0.0,8.805169105529785,21.216903686523438,,,,,,,,,,,,,
budgeted_primal_dual_pgd,10,-9894752.0,329947.65625,3957722.0,0.0,9.667500495910645,22.966903686523438,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,1,-186233.828125,6485.33935546875,74489.53125,1.1353265882974029e-08,1.5314644575119019,7.216904640197754,10.0,0.8427011966705322,0.019999999552965164,1.0,9.487308125244454e-05,-0.0030000805854797363,,,,,,,
budgeted_primal_dual_pgd_repair,2,-10707313.0,357179.5,4282903.0,0.0,2.4133265018463135,8.966904640197754,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,3,-8689393.0,289919.1875,3475716.5,0.0,3.310302734375,10.716904640197754,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,4,-9268420.0,309220.78125,3707305.0,0.0,4.243635654449463,12.466904640197754,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,5,-9313250.0,310720.25,3725220.5,0.0,5.095207214355469,14.216904640197754,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,6,-9362857.0,312377.71875,3745038.25,0.0,6.024388790130615,15.966904640197754,,,,,,,,,,,,,
