group_size,num_groups,nmse,adjacent_freq_correlation,coherence_bw_proxy_hz
1.0,24.0,0.0,0.5712283849716187,19439253.2244661
2.0,12.0,0.2239932268857956,0.5712283849716187,19439253.2244661
4.0,6.0,0.491393119096756,0.5712283849716187,19439253.2244661
6.0,4.0,0.6083670258522034,0.5712283849716187,19439253.2244661
8.0,3.0,0.6919675469398499,0.5712283849716187,19439253.2244661
12.0,2.0,0.7998719215393066,0.5712283849716187,19439253.2244661
