epoch,train_loss,train_utility,train_distill_loss,teacher_runtime_s_mean,train_soft_outage,train_tail_excess,outage_weight,tail_weight,distill_weight,val_loss,val_utility,val_soft_outage,val_tail_excess
1,14363080.872721354,-321833.35881551105,20058924.8125,2.457234528226157,1.0,66512001610.916664,0.0,0.0,0.7,9672000.867156982,-3118.1295881271362,1.0,2148639.011238098
2,371029.3416188558,-964.5989354451498,528663.9313151041,1.8044492305877309,0.8340146144231161,259341.00415039062,0.0,0.0,0.7,340540.2265625,-790.0541381835938,0.7500003278255463,75498.705078125
3,8499117.284773191,-3552.4920903841653,12136521.756612143,2.4067351166158915,0.8333345353603363,4749051.690353394,0.0,0.0,0.7,15442515.0,-5553.532958984375,1.0,3430434.125
4,233685050.91666666,-28990.54268391927,170520527.54166666,2.4970588056991496,0.9166669646898905,194839133.97916666,1.1428571428571428,0.6428571428571428,0.6357142857142857,35993894.907998085,-5999.1192836761475,1.0,7997308.381216049
5,5229144.174543698,-2990.9719336827598,3383359.671453213,2.4155094544403255,0.7500005034394235,2561069.060139974,2.2857142857142856,1.2857142857142856,0.5714285714285714,3910582.1532776356,-1967.438482284546,0.749999612569809,868579.7374020219
6,362693.0262451172,-797.5032873153687,91377.63305664062,0.9137041543920835,0.9161058366298676,163618.97670491537,3.4285714285714284,1.9285714285714284,0.5071428571428571,77545226284.85565,-278956.8733639717,0.7500002086162567,17232209929.128006
7,19459.354177951813,-133.78702227274576,7697.67694791158,2.430464220698923,0.7500002781550089,6188.453929026921,4.571428571428571,2.571428571428571,0.44285714285714284,62654674656.34375,-250884.84703826904,0.7500002086162567,13923205145.475098
8,2684728691807.268,-1077672.8246885936,1844191128377.5078,2.404119544352094,0.7500047286351522,618043874359.9241,5.714285714285714,3.2142857142857144,0.37857142857142856,9456904433294.0,-3085126.4453125,0.7500002086162567,2101533647569.5
9,39360088428.09439,-165265.487566789,0.0,0.0,0.8336348434289297,10204424218.232092,6.857142857142857,3.8571428571428568,0.3142857142857143,1890452.8125,-1915.9080810546875,0.7500002086162567,419673.546875
10,292918159.59124213,-14905.604077339172,0.0,0.0,0.7500003278255463,65089609.543031454,8.0,4.5,0.25,988616.9453125,-1143.504638671875,1.0,219436.76171875
11,13484395.593098959,-3278.415885925293,0.0,0.0,0.7910431623458862,2995802.371419271,8.0,4.5,0.25,15826377.125,-4725.184326171875,1.0,3515921.03125
12,595942837.595459,-17018.869042078655,0.0,0.0,0.9166667461395264,132427957.34395854,8.0,4.5,0.25,4526189304.498047,-67532.26968383789,0.7500016093254089,1005804828.9467773
