group_size,num_groups,nmse,adjacent_freq_correlation,coherence_bw_proxy_hz
1.0,12.0,0.0,0.4280840754508972,29147640.91093038
2.0,6.0,0.49015048146247864,0.4280840754508972,29147640.91093038
3.0,4.0,0.6903918385505676,0.4280840754508972,29147640.91093038
4.0,3.0,0.7047783732414246,0.4280840754508972,29147640.91093038
6.0,2.0,0.8560664653778076,0.4280840754508972,29147640.91093038
