algorithm,sweep_tag,sweep_value,sum_rate_bps_per_hz_mean,weighted_sum_rate_mean,sum_rate_bps_per_hz_p50,sum_rate_bps_per_hz_p05,sum_rate_bps_per_hz_p95,fs_outage_prob_any,worst_fs_excess_mean,mean_positive_fs_excess,cvar95_fs_excess,power_violation_mean,active_subband_fraction_mean,runtime_ms_mean,mean_delay_spread_ns,blocked_subband_fraction_mean
budget_aware_primal_dual_unfolded,fs_in_target_db,-10.0,14.331871509552002,14.331871509552002,14.331871509552002,14.331871509552002,14.331871509552002,1.0,709.5904846191406,177.39762115478516,709.5904846191406,0.0,0.875,328.5330303478986,72.0581169128418,0.125
budgeted_primal_dual_pgd,fs_in_target_db,-10.0,11.870719909667969,11.870719909667969,11.870719909667969,11.870719909667969,11.870719909667969,1.0,27363.4873046875,6840.871826171875,27363.4873046875,0.0,0.875,308.6336695123464,72.0581169128418,0.125
budgeted_primal_dual_pgd_repair,fs_in_target_db,-10.0,1.8341395109891891,1.8341395109891891,1.8341395109891891,1.8341395109891891,1.8341395109891891,0.0,-0.004999905824661255,0.0,0.0,0.0,0.875,492.8073186893016,72.0581169128418,0.125
feasibility_restored_primal_dual_unfolded,fs_in_target_db,-10.0,1.1910264045000076,1.1910264045000076,1.1910264045000076,1.1910264045000076,1.1910264045000076,0.0,-0.0050001442432403564,0.0,0.0,0.0,0.875,453.99439544416964,72.0581169128418,0.125
risk_neutral_pgd,fs_in_target_db,-10.0,15.518225193023682,15.518225193023682,15.518225193023682,15.518225193023682,15.518225193023682,1.0,20705.963623046875,5226.075134277344,20705.963623046875,0.0,1.0,141.56717294827104,72.0581169128418,0.125
static_notch_mf,fs_in_target_db,-10.0,8.820603370666504,8.820603370666504,8.820603370666504,8.820603370666504,8.820603370666504,1.0,544.4379577636719,137.20098114013672,544.4379577636719,2.6490953874969136e-08,0.875,10.465232888236642,72.0581169128418,0.125
wideband_pgd,fs_in_target_db,-10.0,9.29856252670288,9.29856252670288,9.29856252670288,9.29856252670288,9.29856252670288,1.0,20273.8857421875,5068.471435546875,20273.8857421875,0.0,0.875,143.3869230095297,72.0581169128418,0.125
