algorithm,sweep_tag,sweep_value,sum_rate_bps_per_hz_mean,weighted_sum_rate_mean,sum_rate_bps_per_hz_p50,sum_rate_bps_per_hz_p05,sum_rate_bps_per_hz_p95,fs_outage_prob_any,worst_fs_excess_mean,mean_positive_fs_excess,cvar95_fs_excess,power_violation_mean,active_subband_fraction_mean,runtime_ms_mean,mean_delay_spread_ns,blocked_subband_fraction_mean,weight_profile,weight_sample_idx
static_notch_mf,weight_profile,0.0,7.642494201660156,7.642494201660156,7.642494201660156,7.642494201660156,7.642494201660156,0.0,-0.9790081977844238,0.0,0.0,1.3245476715439963e-08,0.8333333134651184,10.221580043435097,64.16313171386719,0.1666666865348816,uniform,0
risk_neutral_pgd,weight_profile,0.0,16.19173812866211,16.19173812866211,16.19173812866211,16.19173812866211,16.19173812866211,1.0,696.9679565429688,174.2419891357422,696.9679565429688,0.0,1.0,147.01513992622495,64.16313171386719,0.1666666865348816,uniform,0
wideband_pgd,weight_profile,0.0,11.561031341552734,11.561031341552734,11.561031341552734,11.561031341552734,11.561031341552734,0.0,-0.9768768548965454,0.0,0.0,0.0,0.8333333134651184,144.42708704154938,64.16313171386719,0.1666666865348816,uniform,0
budgeted_primal_dual_pgd,weight_profile,0.0,17.816146850585938,17.816146850585938,17.816146850585938,17.816146850585938,17.816146850585938,0.0,-0.9802250862121582,0.0,0.0,0.0,0.8333333134651184,290.9581799758598,64.16313171386719,0.1666666865348816,uniform,0
budgeted_primal_dual_pgd_repair,weight_profile,0.0,13.205937385559082,13.205937385559082,13.205937385559082,13.205937385559082,13.205937385559082,0.0,-0.9922018051147461,0.0,0.0,0.0,0.8333333134651184,399.28390900604427,64.16313171386719,0.1666666865348816,uniform,0
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,13.205937385559082,13.205937385559082,13.205937385559082,13.205937385559082,13.205937385559082,0.0,-0.9922018051147461,0.0,0.0,0.0,0.8333333134651184,687.423434923403,64.16313171386719,0.1666666865348816,uniform,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,18.021780014038086,18.021780014038086,18.021780014038086,18.021780014038086,18.021780014038086,0.0,-0.9880107641220093,0.0,0.0,0.0,0.8333333134651184,324.19269101228565,64.16313171386719,0.1666666865348816,uniform,0
rate_recovered_primal_dual_unfolded,weight_profile,0.0,10.734551429748535,10.734551429748535,10.734551429748535,10.734551429748535,10.734551429748535,0.0,-0.9857288599014282,0.0,0.0,0.0,0.8333333134651184,736.3960410002619,64.16313171386719,0.1666666865348816,uniform,0
static_notch_mf,weight_profile,0.0,7.642494201660156,8.698453903198242,7.642494201660156,7.642494201660156,7.642494201660156,0.0,-0.9790081977844238,0.0,0.0,1.3245476715439963e-08,0.8333333134651184,10.195090901106596,64.16313171386719,0.1666666865348816,inverse_serving_gain,0
risk_neutral_pgd,weight_profile,0.0,12.533058166503906,15.803370475769043,12.533058166503906,12.533058166503906,12.533058166503906,1.0,859.234619140625,214.80865478515625,859.234619140625,0.0,1.0,143.88008194509894,64.16313171386719,0.1666666865348816,inverse_serving_gain,0
wideband_pgd,weight_profile,0.0,10.744873046875,13.016972541809082,10.744873046875,10.744873046875,10.744873046875,0.0,-0.9781339764595032,0.0,0.0,0.0,0.8333333134651184,143.45187996514142,64.16313171386719,0.1666666865348816,inverse_serving_gain,0
budgeted_primal_dual_pgd,weight_profile,0.0,13.613781929016113,16.91216468811035,13.613781929016113,13.613781929016113,13.613781929016113,0.0,-0.9839966297149658,0.0,0.0,0.0,0.8333333134651184,287.9402620019391,64.16313171386719,0.1666666865348816,inverse_serving_gain,0
budgeted_primal_dual_pgd_repair,weight_profile,0.0,12.40590763092041,15.410011291503906,12.40590763092041,12.40590763092041,12.40590763092041,0.0,-0.9903147220611572,0.0,0.0,0.0,0.8333333134651184,404.34626396745443,64.16313171386719,0.1666666865348816,inverse_serving_gain,0
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,12.40590763092041,15.410011291503906,12.40590763092041,12.40590763092041,12.40590763092041,0.0,-0.9903147220611572,0.0,0.0,0.0,0.8333333134651184,702.2077339934185,64.16313171386719,0.1666666865348816,inverse_serving_gain,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,12.903976440429688,17.595260620117188,12.903976440429688,12.903976440429688,12.903976440429688,0.0,-0.9881101846694946,0.0,0.0,0.0,0.8333333134651184,338.171654031612,64.16313171386719,0.1666666865348816,inverse_serving_gain,0
rate_recovered_primal_dual_unfolded,weight_profile,0.0,12.546368598937988,15.80288028717041,12.546368598937988,12.546368598937988,12.546368598937988,0.0,-0.9926590919494629,0.0,0.0,0.0,0.8333333134651184,737.3704939382151,64.16313171386719,0.1666666865348816,inverse_serving_gain,0
static_notch_mf,weight_profile,0.0,7.642494201660156,11.518120765686035,7.642494201660156,7.642494201660156,7.642494201660156,0.0,-0.9790081977844238,0.0,0.0,1.3245476715439963e-08,0.8333333134651184,10.152279981411994,64.16313171386719,0.1666666865348816,hotspot_priority,0
risk_neutral_pgd,weight_profile,0.0,8.54377269744873,20.755111694335938,8.54377269744873,8.54377269744873,8.54377269744873,1.0,1059.7607421875,264.940185546875,1059.7607421875,0.0,1.0,144.3144059740007,64.16313171386719,0.1666666865348816,hotspot_priority,0
wideband_pgd,weight_profile,0.0,7.887827396392822,16.054140090942383,7.887827396392822,7.887827396392822,7.887827396392822,0.0,-0.9912943243980408,0.0,0.0,0.0,0.8333333134651184,146.1813289206475,64.16313171386719,0.1666666865348816,hotspot_priority,0
budgeted_primal_dual_pgd,weight_profile,0.0,7.384100437164307,15.092137336730957,7.384100437164307,7.384100437164307,7.384100437164307,0.0,-0.9773867130279541,0.0,0.0,0.0,0.8333333134651184,290.3782450594008,64.16313171386719,0.1666666865348816,hotspot_priority,0
budgeted_primal_dual_pgd_repair,weight_profile,0.0,8.171038627624512,14.709156036376953,8.171038627624512,8.171038627624512,8.171038627624512,0.0,-0.9986032843589783,0.0,0.0,0.0,0.8333333134651184,405.1758269779384,64.16313171386719,0.1666666865348816,hotspot_priority,0
budgeted_primal_dual_pgd_repair_recover,weight_profile,0.0,8.171038627624512,14.709156036376953,8.171038627624512,8.171038627624512,8.171038627624512,0.0,-0.9986032843589783,0.0,0.0,0.0,0.8333333134651184,700.0943790189922,64.16313171386719,0.1666666865348816,hotspot_priority,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,8.840707778930664,19.10569953918457,8.840707778930664,8.840707778930664,8.840707778930664,0.0,-0.9976365566253662,0.0,0.0,0.0,0.8333333134651184,329.75638401694596,64.16313171386719,0.1666666865348816,hotspot_priority,0
rate_recovered_primal_dual_unfolded,weight_profile,0.0,7.645496368408203,17.16615104675293,7.645496368408203,7.645496368408203,7.645496368408203,0.0,-0.962640106678009,0.0,0.0,0.0,0.8333333134651184,735.2198900189251,64.16313171386719,0.1666666865348816,hotspot_priority,0
static_notch_mf,weight_profile,0.0,7.642494201660156,8.674578666687012,7.642494201660156,7.642494201660156,7.642494201660156,0.0,-0.9790081977844238,0.0,0.0,1.3245476715439963e-08,0.8333333134651184,9.979586931876838,64.16313171386719,0.1666666865348816,lognormal,0
