epoch,train_loss,train_utility,train_distill_loss,teacher_runtime_s_mean,train_soft_outage,train_tail_excess,outage_weight,tail_weight,distill_weight,val_loss,val_utility,val_soft_outage,val_tail_excess
1,126553534.93077135,-25385.578468561172,158160179.7232803,2.291431073176985,28608.96444781621,1529857971.8683414,0.0,0.0,0.8,-14.975165843963623,14.975165843963623,0.0,0.0
2,351690.30292606354,-888.374594370524,438502.4061694145,1.9296978186466731,989.2950451423725,1699215.3473104436,0.0,0.0,0.8,-9.102862119674683,9.102862119674683,0.0,0.0
3,467486.3504901727,-496.4370564222336,583737.3850326538,2.2602079700057707,564.4389147758484,365384.3403658867,0.0,0.0,0.8,-7.873146295547485,7.873146295547485,0.0,0.0
4,8905256386.474266,-90540.96038015683,10692.309710010886,2.2754240418047025,102031.41879649337,31167873668.473103,0.5,0.2857142857142857,0.7285714285714286,-13.218668460845947,13.218668460845947,0.0,0.0
5,416112.47202825546,-526.4365983804067,389278.62755139667,1.5766116788533207,604.9978139003118,278546.3735814889,1.0,0.5714285714285714,0.6571428571428573,-7.673063278198242,7.673063278198242,0.0,0.0
6,709811318.3079613,-9597.243670860926,764307810.3616384,1.5659382525094163,10817.31622348229,305806070.7254186,1.5,0.8571428571428571,0.5857142857142857,-9.100042343139648,9.100042343139648,0.0,0.0
7,19611889.05629599,-2580.4226500193276,15133491.122261161,1.9087428668475088,2920.08716827631,10342962.833798468,2.0,1.1428571428571428,0.5142857142857143,-10.08130407333374,10.08130407333374,0.0,0.0
8,131113081.9463011,-4819.828676184018,128017440.16978867,2.250422369184283,5422.199936747551,52080888.218574286,2.5,1.4285714285714286,0.4428571428571429,-7.125736951828003,7.125736951828003,0.0,0.0
9,-14.605790138244629,10.053065061569214,0.5107826739549637,2.2760210375029906,0.0,0.0,3.0,1.7142857142857142,0.3714285714285715,-7.382692337036133,7.382692337036133,0.0,0.0
10,276.6421905358632,9.790105859438578,970.3236647546291,1.9171626001868087,0.0,0.0,3.5,2.0,0.3,-12.833990573883057,12.833990573883057,0.0,0.0
11,-14.129244327545166,9.323124289512634,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-9.771656036376953,9.771656036376953,0.0,0.0
12,-13.561861515045166,9.044695377349854,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-9.564626216888428,9.564626216888428,0.0,0.0
13,-13.356476863225302,8.697232445081076,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-8.473673343658447,8.473673343658447,0.0,0.0
14,-14.506532748540243,9.460258960723877,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-6.816429615020752,6.816429615020752,0.0,0.0
15,-12.923493305842081,8.144460519154867,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-9.14532470703125,9.14532470703125,0.0,0.0
16,-15.492677609125773,10.131636063257853,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-10.891092300415039,10.891092300415039,0.0,0.0
17,-15.156743923823038,10.04708480834961,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-7.393025636672974,7.393025636672974,0.0,0.0
18,-15.818277756373087,11.42077382405599,0.0,0.0,0.0,0.0,3.5,2.0,0.3,-10.99457597732544,10.99457597732544,0.0,0.0
