algorithm,layer,utility,mean_violation,cvar,power_violation,dual_mean,dual_max,repair_selective_iters_mean,repair_alpha_mean,repair_alpha_min,repair_global_used_fraction,repair_global_scale_mean,repair_worst_excess_mean,recovery_safe_fraction_mean,recovery_eta_mean,recovery_eta_min,recovery_num_groups,recovery_global_rescue_fraction,recovery_global_scale_mean,recovery_worst_excess_mean
risk_neutral_pgd,1,7.32227897644043,571.3381958007812,2285.352783203125,1.3245476715439963e-08,,,,,,,,,,,,,,,
risk_neutral_pgd,2,20.04448699951172,356.76177978515625,1427.047119140625,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,3,15.866653442382812,190.2586212158203,761.0344848632812,0.0,,,,,,,,,,,,,,,
risk_neutral_pgd,4,18.112462997436523,470.743896484375,1882.9755859375,0.0,,,,,,,,,,,,,,,
wideband_pgd,1,6.602543830871582,0.0,0.0,2.6490953430879927e-08,,,,,,,,,,,,,,,
wideband_pgd,2,18.17565155029297,0.0,0.0,0.0,,,,,,,,,,,,,,,
wideband_pgd,3,14.830604553222656,0.0,0.0,0.0,,,,,,,,,,,,,,,
wideband_pgd,4,17.53116798400879,0.0,0.0,0.0,,,,,,,,,,,,,,,
budgeted_primal_dual_pgd,1,9.002519607543945,0.0,0.0,2.6490953430879927e-08,0.519870936870575,2.0794837474823,,,,,,,,,,,,,
budgeted_primal_dual_pgd,2,21.79730224609375,0.0,0.0,0.0,0.4398709535598755,1.759483814239502,,,,,,,,,,,,,
budgeted_primal_dual_pgd,3,19.763986587524414,0.0,0.0,0.0,0.359870970249176,1.439483880996704,,,,,,,,,,,,,
budgeted_primal_dual_pgd,4,17.722253799438477,0.0,0.0,0.0,0.27987098693847656,1.1194839477539062,,,,,,,,,,,,,
budgeted_primal_dual_pgd,5,22.000232696533203,0.0,0.0,0.0,0.1998709887266159,0.7994839549064636,,,,,,,,,,,,,
budgeted_primal_dual_pgd,6,20.94120979309082,0.0,0.0,0.0,0.11987099051475525,0.479483962059021,,,,,,,,,,,,,
budgeted_primal_dual_pgd,7,18.863327026367188,0.0,0.0,0.0,0.03987099230289459,0.15948396921157837,,,,,,,,,,,,,
budgeted_primal_dual_pgd,8,18.168624877929688,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,1,9.002519607543945,0.0,0.0,2.6490953430879927e-08,0.519870936870575,2.0794837474823,0.0,1.0,1.0,0.0,1.0,-0.9812934398651123,,,,,,,
budgeted_primal_dual_pgd_repair,2,21.79730224609375,0.0,0.0,0.0,0.4398709535598755,1.759483814239502,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,3,19.763986587524414,0.0,0.0,0.0,0.359870970249176,1.439483880996704,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,4,17.722253799438477,0.0,0.0,0.0,0.27987098693847656,1.1194839477539062,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,5,22.000232696533203,0.0,0.0,0.0,0.1998709887266159,0.7994839549064636,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,6,20.94120979309082,0.0,0.0,0.0,0.11987099051475525,0.479483962059021,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,7,18.863327026367188,0.0,0.0,0.0,0.03987099230289459,0.15948396921157837,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,8,18.168624877929688,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,9,18.46445655822754,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,10,18.52940559387207,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,11,16.849817276000977,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,1,9.002519607543945,0.0,0.0,2.6490953430879927e-08,0.519870936870575,2.0794837474823,0.0,1.0,1.0,0.0,1.0,-0.9812934398651123,1.0,0.99993896484375,0.99993896484375,5.0,0.0,1.0,-0.9812934398651123
budgeted_primal_dual_pgd_repair_recover,2,21.79730224609375,0.0,0.0,0.0,0.4398709535598755,1.759483814239502,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,3,19.763986587524414,0.0,0.0,0.0,0.359870970249176,1.439483880996704,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,4,17.722253799438477,0.0,0.0,0.0,0.27987098693847656,1.1194839477539062,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,5,22.000232696533203,0.0,0.0,0.0,0.1998709887266159,0.7994839549064636,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,6,20.94120979309082,0.0,0.0,0.0,0.11987099051475525,0.479483962059021,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,7,18.863327026367188,0.0,0.0,0.0,0.03987099230289459,0.15948396921157837,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,8,18.168624877929688,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,9,18.46445655822754,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,10,18.52940559387207,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,11,16.849817276000977,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,1,6.603281021118164,0.0,0.0,2.6490953430879927e-08,0.0,0.0,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,2,18.5754451751709,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,3,20.89733123779297,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,4,20.889995574951172,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,5,3.8961095809936523,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,6,15.241925239562988,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,7,15.416821479797363,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,8,18.69527244567871,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,1,6.603281021118164,0.0,0.0,2.6490953430879927e-08,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.9757177233695984,1.0,0.99993896484375,0.99993896484375,5.0,0.0,1.0,-0.9757177233695984
rate_recovered_primal_dual_unfolded,2,18.5754451751709,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,3,20.89733123779297,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,4,20.889995574951172,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,5,3.8961095809936523,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,6,15.241925239562988,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,7,15.416821479797363,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,8,18.69527244567871,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,9,19.906518936157227,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,10,12.248270988464355,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,11,15.222984313964844,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
