algorithm,sweep_tag,sweep_value,sample_id,sum_rate_bps_per_hz,weighted_sum_rate,worst_fs_excess,mean_positive_fs_excess,fs_outage_any,power_violation,active_subband_fraction,runtime_ms
static_notch_mf,fs_in_target_db,-10.0,0,6.60254430770874,6.60254430770874,-0.9050613641738892,0.0,0.0,2.6490953430879927e-08,0.9166666865348816,9.889529086649418
risk_neutral_pgd,fs_in_target_db,-10.0,0,16.04677391052246,16.04677391052246,597.1589965820312,149.2897491455078,1.0,0.0,1.0,141.6098540648818
wideband_pgd,fs_in_target_db,-10.0,0,14.221820831298828,14.221820831298828,-0.9626880288124084,0.0,0.0,0.0,0.9166666865348816,143.22354295291007
budgeted_primal_dual_pgd,fs_in_target_db,-10.0,0,18.46445655822754,18.46445655822754,-0.9582326412200928,0.0,0.0,0.0,0.9166666865348816,287.89758193306625
budgeted_primal_dual_pgd_repair,fs_in_target_db,-10.0,0,16.522743225097656,16.522743225097656,-0.9812934398651123,0.0,0.0,0.0,0.9166666865348816,401.3511888915673
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-10.0,0,16.522743225097656,16.522743225097656,-0.9812934398651123,0.0,0.0,0.0,0.9166666865348816,690.5456179520115
budget_aware_primal_dual_unfolded,fs_in_target_db,-10.0,0,19.906518936157227,19.906518936157227,-0.9821289777755737,0.0,0.0,0.0,0.9166666865348816,326.47988095413893
rate_recovered_primal_dual_unfolded,fs_in_target_db,-10.0,0,13.39914321899414,13.39914321899414,-0.9757177233695984,0.0,0.0,0.0,0.9166666865348816,724.4962289696559
static_notch_mf,fs_in_target_db,-10.0,0,6.276838779449463,6.276838779449463,3129.29833984375,783.43017578125,1.0,3.973643103449831e-08,0.8333333134651184,9.857008000835776
risk_neutral_pgd,fs_in_target_db,-10.0,0,13.618842124938965,13.618842124938965,1900.1131591796875,946.5772094726562,1.0,0.0,1.0,140.15979995019734
wideband_pgd,fs_in_target_db,-10.0,0,9.522927284240723,9.522927284240723,48994.25,12248.5625,1.0,0.0,0.8333333134651184,142.41972903255373
budgeted_primal_dual_pgd,fs_in_target_db,-10.0,0,10.002132415771484,10.002132415771484,66112.328125,16528.08203125,1.0,0.0,0.8333333134651184,288.0714569473639
budgeted_primal_dual_pgd_repair,fs_in_target_db,-10.0,0,2.523568868637085,2.523568868637085,-0.0029999613761901855,0.0,0.0,0.0,0.8333333134651184,406.9639940280467
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-10.0,0,6.658589839935303,6.658589839935303,-0.0029999613761901855,0.0,0.0,0.0,0.8333333134651184,697.504861978814
budget_aware_primal_dual_unfolded,fs_in_target_db,-10.0,0,10.757254600524902,10.757254600524902,169.78262329101562,42.445655822753906,1.0,0.0,0.8333333134651184,325.29370195697993
rate_recovered_primal_dual_unfolded,fs_in_target_db,-10.0,0,6.4344000816345215,6.4344000816345215,-0.0029998421669006348,0.0,0.0,0.0,0.8333333134651184,734.9402660038322
