group_size,num_groups,nmse,adjacent_freq_correlation,coherence_bw_proxy_hz
1.0,12.0,0.0,0.666161298751831,49934294.42923653
2.0,6.0,0.3620189428329468,0.666161298751831,49934294.42923653
3.0,4.0,0.5755417943000793,0.666161298751831,49934294.42923653
4.0,3.0,0.6442298293113708,0.666161298751831,49934294.42923653
6.0,2.0,0.7983798980712891,0.666161298751831,49934294.42923653
