algorithm,sweep_tag,sweep_value,sum_rate_bps_per_hz_mean,weighted_sum_rate_mean,sum_rate_bps_per_hz_p50,sum_rate_bps_per_hz_p05,sum_rate_bps_per_hz_p95,fs_outage_prob_any,worst_fs_excess_mean,mean_positive_fs_excess,cvar95_fs_excess,power_violation_mean,active_subband_fraction_mean,runtime_ms_mean,mean_delay_spread_ns,blocked_subband_fraction_mean
static_notch_mf,fs_in_target_db,-10.0,5.3404717445373535,5.3404717445373535,5.3404717445373535,5.3404717445373535,5.3404717445373535,1.0,1528.2205810546875,384.3031005859375,1528.2205810546875,0.0,0.8333333134651184,10.35405695438385,74.96266174316406,0.1666666865348816
risk_neutral_pgd,fs_in_target_db,-10.0,13.989428520202637,13.989428520202637,13.989428520202637,13.989428520202637,13.989428520202637,1.0,3575.0654296875,1052.714599609375,3575.0654296875,0.0,1.0,141.17214642465115,74.96266174316406,0.1666666865348816
wideband_pgd,fs_in_target_db,-10.0,7.572805404663086,7.572805404663086,7.572805404663086,7.572805404663086,7.572805404663086,1.0,107540.0625,26932.873046875,107540.0625,0.0,0.8333333134651184,142.7590847015381,74.96266174316406,0.1666666865348816
budgeted_primal_dual_pgd,fs_in_target_db,-10.0,10.12230110168457,10.12230110168457,10.12230110168457,10.12230110168457,10.12230110168457,1.0,133673.171875,33420.3984375,133673.171875,0.0,0.8333333134651184,218.6885206028819,74.96266174316406,0.1666666865348816
budget_aware_primal_dual_unfolded,fs_in_target_db,-10.0,6.4486083984375,6.4486083984375,6.4486083984375,6.4486083984375,6.4486083984375,1.0,524.7345581054688,132.76280212402344,524.7345581054688,0.0,0.8333333134651184,247.61583609506488,74.96266174316406,0.1666666865348816
static_notch_mf,fs_in_target_db,-10.0,6.937465667724609,6.937465667724609,6.937465667724609,6.937465667724609,6.937465667724609,1.0,342.2238464355469,89.35038757324219,342.2238464355469,2.6490953430879927e-08,0.9166666865348816,10.350188706070185,74.27611541748047,0.08333331346511841
risk_neutral_pgd,fs_in_target_db,-10.0,14.349329948425293,14.349329948425293,14.349329948425293,14.349329948425293,14.349329948425293,1.0,1885.293701171875,506.7260437011719,1885.293701171875,0.0,1.0,140.0422309525311,74.27611541748047,0.08333331346511841
wideband_pgd,fs_in_target_db,-10.0,6.327070236206055,6.327070236206055,6.327070236206055,6.327070236206055,6.327070236206055,1.0,48010.78515625,12084.6884765625,48010.78515625,0.0,0.9166666865348816,142.4416950903833,74.27611541748047,0.08333331346511841
budgeted_primal_dual_pgd,fs_in_target_db,-10.0,11.429888725280762,11.429888725280762,11.429888725280762,11.429888725280762,11.429888725280762,1.0,59692.55859375,14925.7568359375,59692.55859375,0.0,0.9166666865348816,218.44352781772614,74.27611541748047,0.08333331346511841
budget_aware_primal_dual_unfolded,fs_in_target_db,-10.0,6.279975891113281,6.279975891113281,6.279975891113281,6.279975891113281,6.279975891113281,1.0,720.6920776367188,180.4513702392578,720.6920776367188,0.0,0.9166666865348816,247.0783800818026,74.27611541748047,0.08333331346511841
