algorithm,sweep_tag,sweep_value,sum_rate_bps_per_hz_mean,weighted_sum_rate_mean,sum_rate_bps_per_hz_p50,sum_rate_bps_per_hz_p05,sum_rate_bps_per_hz_p95,fs_outage_prob_any,worst_fs_excess_mean,mean_positive_fs_excess,cvar95_fs_excess,power_violation_mean,active_subband_fraction_mean,runtime_ms_mean,mean_delay_spread_ns,blocked_subband_fraction_mean,weight_profile,weight_sample_idx
static_notch_mf,weight_profile,0.0,11.470053672790527,11.470053672790527,11.470053672790527,11.470053672790527,11.470053672790527,1.0,1192.8760986328125,340.1798095703125,1192.8760986328125,1.3245476715439963e-08,0.9166666865348816,11.194124352186918,71.0921630859375,0.08333331346511841,uniform,0
risk_neutral_pgd,weight_profile,0.0,15.691573143005371,15.691573143005371,15.691573143005371,15.691573143005371,15.691573143005371,1.0,12180.580078125,3126.8330078125,12180.580078125,0.0,1.0,147.7483343333006,71.0921630859375,0.08333331346511841,uniform,0
wideband_pgd,weight_profile,0.0,9.377619743347168,9.377619743347168,9.377619743347168,9.377619743347168,9.377619743347168,1.0,40788.9609375,11591.943359375,40788.9609375,0.0,0.9166666865348816,145.43477119877934,71.0921630859375,0.08333331346511841,uniform,0
budgeted_primal_dual_pgd,weight_profile,0.0,17.39463233947754,17.39463233947754,17.39463233947754,17.39463233947754,17.39463233947754,1.0,50682.88671875,12739.298828125,50682.88671875,0.0,0.9166666865348816,222.51325892284513,71.0921630859375,0.08333331346511841,uniform,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,8.820650100708008,8.820650100708008,8.820650100708008,8.820650100708008,8.820650100708008,1.0,2119.501220703125,532.5348510742188,2119.501220703125,0.0,0.9166666865348816,251.27486092969775,71.0921630859375,0.08333331346511841,uniform,0
static_notch_mf,weight_profile,0.0,11.470053672790527,10.393397331237793,11.470053672790527,11.470053672790527,11.470053672790527,1.0,1192.8760986328125,340.1798095703125,1192.8760986328125,1.3245476715439963e-08,0.9166666865348816,10.43716398999095,71.0921630859375,0.08333331346511841,inverse_serving_gain,0
risk_neutral_pgd,weight_profile,0.0,12.967556953430176,13.00208568572998,12.967556953430176,12.967556953430176,12.967556953430176,1.0,9054.806640625,2273.743408203125,9054.806640625,0.0,1.0,141.7784420773387,71.0921630859375,0.08333331346511841,inverse_serving_gain,0
wideband_pgd,weight_profile,0.0,9.790045738220215,9.173474311828613,9.790045738220215,9.790045738220215,9.790045738220215,1.0,40788.96484375,11592.2373046875,40788.96484375,0.0,0.9166666865348816,145.7199309952557,71.0921630859375,0.08333331346511841,inverse_serving_gain,0
budgeted_primal_dual_pgd,weight_profile,0.0,14.823765754699707,13.314703941345215,14.823765754699707,14.823765754699707,14.823765754699707,1.0,50683.46875,12701.1650390625,50683.46875,0.0,0.9166666865348816,223.4521028585732,71.0921630859375,0.08333331346511841,inverse_serving_gain,0
budget_aware_primal_dual_unfolded,weight_profile,0.0,7.611148834228516,7.380167484283447,7.611148834228516,7.611148834228516,7.611148834228516,1.0,2119.492431640625,530.993408203125,2119.492431640625,0.0,0.9166666865348816,255.48666855320334,71.0921630859375,0.08333331346511841,inverse_serving_gain,0
