algorithm,sweep_tag,sweep_value,sample_id,sum_rate_bps_per_hz,weighted_sum_rate,worst_fs_excess,mean_positive_fs_excess,fs_outage_any,power_violation,active_subband_fraction,runtime_ms
static_notch_mf,fs_in_target_db,-10.0,0,8.35030460357666,8.35030460357666,290.1701354980469,72.54253387451172,1.0,2.6490953430879927e-08,0.9166666865348816,10.55677398107946
risk_neutral_pgd,fs_in_target_db,-10.0,0,14.507472038269043,14.507472038269043,499.4375305175781,148.86135864257812,1.0,0.0,1.0,145.04102803766727
wideband_pgd,fs_in_target_db,-10.0,0,4.042542934417725,4.042542934417725,6623.14697265625,1655.7867431640625,1.0,0.0,0.9166666865348816,147.50812610145658
budgeted_primal_dual_pgd,fs_in_target_db,-10.0,0,8.325562477111816,8.325562477111816,8914.5,2228.625,1.0,0.0,0.9166666865348816,297.01591201592237
budgeted_primal_dual_pgd_repair,fs_in_target_db,-10.0,0,3.9428303241729736,3.9428303241729736,-0.0030001401901245117,0.0,0.0,0.0,0.9166666865348816,386.3249650457874
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-10.0,0,9.028815269470215,9.028815269470215,-0.0010346770286560059,0.0,0.0,0.0,0.9166666865348816,505.52798400167376
budget_aware_primal_dual_unfolded,fs_in_target_db,-10.0,0,12.797089576721191,12.797089576721191,1085.2686767578125,271.3171691894531,1.0,0.0,0.9166666865348816,413.49159297533333
rate_recovered_primal_dual_unfolded,fs_in_target_db,-10.0,0,7.284903049468994,7.284903049468994,-0.003000319004058838,0.0,0.0,0.0,0.9166666865348816,622.4670759402215
static_notch_mf,fs_in_target_db,-10.0,0,12.525801658630371,12.525801658630371,5617.3330078125,1484.541015625,1.0,1.3245476715439963e-08,0.9166666865348816,10.435005999170244
risk_neutral_pgd,fs_in_target_db,-10.0,0,18.634525299072266,18.634525299072266,17093.265625,4284.0849609375,1.0,0.0,1.0,144.99491197057068
wideband_pgd,fs_in_target_db,-10.0,0,6.103268146514893,6.103268146514893,153004.921875,39899.2890625,1.0,0.0,0.9166666865348816,146.43366599921137
budgeted_primal_dual_pgd,fs_in_target_db,-10.0,0,12.499435424804688,12.499435424804688,206628.390625,51905.640625,1.0,0.0,0.9166666865348816,297.7631560061127
budgeted_primal_dual_pgd_repair,fs_in_target_db,-10.0,0,0.9081973433494568,0.9081973433494568,-0.003000319004058838,0.0,0.0,0.0,0.9166666865348816,385.3504540165886
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-10.0,0,13.14748477935791,13.14748477935791,-0.003000319004058838,0.0,0.0,0.0,0.9166666865348816,505.91963005717844
budget_aware_primal_dual_unfolded,fs_in_target_db,-10.0,0,21.55010986328125,21.55010986328125,29862.6640625,7548.1767578125,1.0,0.0,0.9166666865348816,412.50984696671367
rate_recovered_primal_dual_unfolded,fs_in_target_db,-10.0,0,9.589085578918457,9.589085578918457,-0.0030000805854797363,0.0,0.0,0.0,0.9166666865348816,623.718869057484
