epoch,train_loss,train_utility,train_distill_loss,teacher_runtime_s_mean,train_soft_outage,train_tail_excess,outage_weight,tail_weight,distill_weight,val_loss,val_utility,val_soft_outage,val_tail_excess
1,629459922.6185685,-1490141.0393271446,784962211.4200279,1.9937531801794346,1679040.0264790852,8153245366661.536,0.0,0.0,0.8,-13.953305721282959,13.953305721282959,0.0,0.0
2,9322004.543947538,-2214.750227292379,11649736.890718827,1.994735084512892,2505.558146715164,5541156.948258225,0.0,0.0,0.8,-10.905870914459229,10.905870914459229,0.0,0.0
3,22945945903.377224,-56041.049593289696,28682360617.44161,2.3375184788213423,63156.22982734442,11473790346.486452,0.0,0.0,0.8,-7.126834392547607,7.126834392547607,0.0,0.0
4,4432937483157.399,-2020642.3561826546,11000296.11703009,2.3311996916503026,2276792.501263658,15515240793193.63,0.5714285714285714,0.2857142857142857,0.7357142857142858,-14.066980838775635,14.066980838775635,0.0,0.0
5,256116663.30681172,-9645.64779750506,280105970.40818214,1.2554478689950581,10883.444587069253,119041019.0966744,1.1428571428571428,0.5714285714285714,0.6714285714285715,-6.575350284576416,6.575350284576416,0.0,0.0
6,433.68630814552307,9.244709014892578,738.7499702523152,1.6173187536575522,0.0,0.0,1.7142857142857142,0.8571428571428571,0.6071428571428572,-8.115220546722412,8.115220546722412,0.0,0.0
7,56.53681194782257,9.477396070957184,131.58332109948,1.9730335971689783,0.0,0.0,2.2857142857142856,1.1428571428571428,0.5428571428571429,-9.829751014709473,9.829751014709473,0.0,0.0
8,-13.307935873667398,8.792779127756754,0.09291410942872365,0.507180226695103,0.0,0.0,2.857142857142857,1.4285714285714286,0.47857142857142854,-6.183642625808716,6.183642625808716,0.0,0.0
9,-11.593916177749634,7.895244022210439,0.10628802826007207,0.5071057258561874,0.0,0.0,3.4285714285714284,1.7142857142857142,0.4142857142857143,-7.592275381088257,7.592275381088257,0.0,0.0
10,-12.60349973042806,8.697153826554617,0.1490678278108438,0.5050049584436541,0.0,0.0,4.0,2.0,0.35,-14.990896701812744,14.990896701812744,0.0,0.0
11,-15.099138816197714,10.34829831123352,0.11239991833766301,0.5048155791203802,0.0,0.0,4.0,2.0,0.35,-13.58410120010376,13.58410120010376,0.0,0.0
12,-14.576507886250814,8.836034218470255,0.18852372219165167,0.5077808248267198,0.0,0.0,4.0,2.0,0.35,-11.350717544555664,11.350717544555664,0.0,0.0
13,-15.457721869150797,10.116010268529257,0.1384751759469509,0.5071559304875942,0.0,0.0,4.0,2.0,0.35,-10.01944875717163,10.01944875717163,0.0,0.0
14,-13.18295923868815,8.627592702706655,0.1249622106552124,0.5065378035069443,0.0,0.0,4.0,2.0,0.35,-7.277314186096191,7.277314186096191,0.0,0.0
15,-15.519524176915487,10.456217726071676,0.21609976639350256,0.5074762510096965,0.0,0.0,4.0,2.0,0.35,-10.187578201293945,10.187578201293945,0.0,0.0
16,-14.521498839060465,9.918117841084799,0.12145535523692767,0.5048986886589167,0.0,0.0,4.0,2.0,0.35,-11.019715309143066,11.019715309143066,0.0,0.0
17,-12.602775653203329,8.642911990483602,0.22905731946229935,0.5050318743645524,0.0,0.0,4.0,2.0,0.35,-11.430404663085938,11.430404663085938,0.0,0.0
18,-12.942442854245504,8.991110841433207,0.11083055784304936,0.5055245001761554,0.0,0.0,4.0,2.0,0.35,-13.717257022857666,13.717257022857666,0.0,0.0
19,-13.30728522936503,8.748832623163858,0.1522822224845489,0.5059444244640569,0.0,0.0,4.0,2.0,0.35,-12.52227258682251,12.52227258682251,0.0,0.0
20,-14.016342480977377,9.71384052435557,0.16173449655373892,0.5052012260033129,0.0,0.0,4.0,2.0,0.35,-13.090860366821289,13.090860366821289,0.0,0.0
21,-14.479717214902243,9.527000486850739,0.0,0.0,0.0,0.0,4.0,2.0,0.35,-11.23079776763916,11.23079776763916,0.0,0.0
22,-14.564438104629517,9.446364720662435,0.0,0.0,0.0,0.0,4.0,2.0,0.35,-11.281477928161621,11.281477928161621,0.0,0.0
23,-14.67726476987203,10.27994211514791,0.0,0.0,0.0,0.0,4.0,2.0,0.35,-10.483333826065063,10.483333826065063,0.0,0.0
24,-13.845109224319458,9.41000751654307,0.0,0.0,0.0,0.0,4.0,2.0,0.35,-9.305618286132812,9.305618286132812,0.0,0.0
25,-14.098018010457357,9.578867753346762,0.0,0.0,0.0,0.0,4.0,2.0,0.35,-13.510004043579102,13.510004043579102,0.0,0.0
26,-13.377524455388388,9.067487438519796,0.0,0.0,0.0,0.0,4.0,2.0,0.35,-10.896216869354248,10.896216869354248,0.0,0.0
27,-13.389790376027426,9.186523576577505,0.0,0.0,0.0,0.0,4.0,2.0,0.35,-7.608505964279175,7.608505964279175,0.0,0.0
28,-13.88912566502889,9.627456744511923,0.0,0.0,0.0,0.0,4.0,2.0,0.35,-8.090687274932861,8.090687274932861,0.0,0.0
29,-14.01803163687388,10.017042477925619,0.0,0.0,0.0,0.0,4.0,2.0,0.35,-5.719152212142944,5.719152212142944,0.0,0.0
30,-14.365755240122477,10.213958064715067,0.0,0.0,0.0,0.0,4.0,2.0,0.35,-14.928680419921875,14.928680419921875,0.0,0.0
31,-11.167044838269552,7.536986807982127,0.0,0.0,0.0,0.0,4.0,2.0,0.35,-10.489670038223267,10.489670038223267,0.0,0.0
32,-12.476468404134115,8.365567286809286,0.0,0.0,0.0,0.0,4.0,2.0,0.35,-10.982114315032959,10.982114315032959,0.0,0.0
