avg_sinr_db,avg_user_rate_bps_per_hz,converged,max_bs_power_violation_watt,max_bs_power_watt,max_fs_interference_watt,max_fs_violation_watt,num_iter,sum_rate_bps_per_hz,sweep_variable,sweep_value,snr_db,bs_total_tx_power_dbm,fs_in_target_db
-25.68101930618286,3.7590019702911377,0.0,0.0,41.316232085227966,4.151651699019817e-12,4.056783256762078e-12,20.0,67.66203308105469,fs_in_target_db,-6.0,0.0,49.0,-6.0
-34.42866134643555,4.087483644485474,0.0,0.0,42.73355770111084,1.868292685204445e-11,1.864515877100987e-11,20.0,73.57471084594727,fs_in_target_db,-10.0,0.0,49.0,-10.0
-30.70453643798828,4.2265026569366455,0.0,0.0,40.31738430261612,3.393122803603955e-14,1.9520902567473318e-14,20.0,76.07705688476562,fs_in_target_db,-14.0,0.0,49.0,-14.0
