algorithm,sweep_tag,sweep_value,sample_id,sum_rate_bps_per_hz,weighted_sum_rate,worst_fs_excess,mean_positive_fs_excess,fs_outage_any,power_violation,active_subband_fraction,runtime_ms
static_notch_mf,fs_in_target_db,-6.0,0,23.35967254638672,23.35967254638672,31087.244140625,3330.005126953125,1.0,3.973643103449831e-08,0.875,11.490958975628018
static_notch_mf,fs_in_target_db,-6.0,1,25.379364013671875,25.379364013671875,66857.1171875,7333.13623046875,1.0,1.7029899268550253e-08,0.9583333134651184,11.490958975628018
risk_neutral_pgd,fs_in_target_db,-6.0,0,50.2055778503418,50.2055778503418,132951.015625,11754.34765625,1.0,0.0,1.0,275.40022251196206
risk_neutral_pgd,fs_in_target_db,-6.0,1,57.99098587036133,57.99098587036133,78496.0234375,12252.2607421875,1.0,0.0,1.0,275.40022251196206
wideband_pgd,fs_in_target_db,-6.0,0,16.235841751098633,16.235841751098633,1405294.75,140608.65625,1.0,0.0,0.875,277.9580159112811
wideband_pgd,fs_in_target_db,-6.0,1,7.3302178382873535,7.3302178382873535,1734276.25,208991.859375,1.0,0.0,0.9583333134651184,277.9580159112811
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,0,41.83096694946289,41.83096694946289,1741508.125,145758.453125,1.0,0.0,0.875,233.74656587839127
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,1,47.7332649230957,47.7332649230957,2141104.0,178936.125,1.0,0.0,0.9583333134651184,233.74656587839127
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,0,29.34886932373047,29.34886932373047,324.1222839355469,64.52764129638672,1.0,0.0,0.875,255.39599591866136
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,1,32.82258224487305,32.82258224487305,174.90838623046875,42.6998176574707,1.0,0.0,0.9583333134651184,255.39599591866136
static_notch_mf,fs_in_target_db,-6.0,0,27.408220291137695,27.408220291137695,4078.484130859375,845.7607421875,1.0,5.676632941487014e-09,0.9166666865348816,11.357506504282355
static_notch_mf,fs_in_target_db,-6.0,1,21.651382446289062,21.651382446289062,70260.2890625,7067.15234375,1.0,5.676632852669172e-08,0.875,11.357506504282355
risk_neutral_pgd,fs_in_target_db,-6.0,0,52.1182861328125,52.1182861328125,4858.35693359375,1071.4627685546875,1.0,0.0,1.0,275.9800034109503
risk_neutral_pgd,fs_in_target_db,-6.0,1,62.01165771484375,62.01165771484375,401870.0625,34596.48828125,1.0,0.0,1.0,275.9800034109503
wideband_pgd,fs_in_target_db,-6.0,0,16.22638511657715,16.22638511657715,193941.453125,36434.75390625,1.0,0.0,0.9166666865348816,282.98282087780535
wideband_pgd,fs_in_target_db,-6.0,1,15.220272064208984,15.220272064208984,9375810.0,848942.5,1.0,0.0,0.875,282.98282087780535
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,0,53.61136245727539,53.61136245727539,4373.302734375,885.7135620117188,1.0,0.0,0.9166666865348816,234.17219053953886
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,1,31.851837158203125,31.851837158203125,11575038.0,980632.25,1.0,0.0,0.875,234.17219053953886
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,0,28.824037551879883,28.824037551879883,53.203025817871094,17.2467098236084,1.0,0.0,0.9166666865348816,255.93590666539967
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,1,25.416833877563477,25.416833877563477,360.2757873535156,66.94292449951172,1.0,0.0,0.875,255.93590666539967
static_notch_mf,fs_in_target_db,-6.0,0,27.478174209594727,27.478174209594727,15519.986328125,1930.4210205078125,1.0,1.7029899268550253e-08,0.9583333134651184,11.664441553875804
static_notch_mf,fs_in_target_db,-6.0,1,22.481857299804688,22.481857299804688,6890.33447265625,1191.21875,1.0,1.1353265882974029e-08,0.7916666865348816,11.664441553875804
risk_neutral_pgd,fs_in_target_db,-6.0,0,53.211822509765625,53.211822509765625,11197.18359375,1659.7972412109375,1.0,0.0,1.0,273.2633245177567
risk_neutral_pgd,fs_in_target_db,-6.0,1,52.39780044555664,52.39780044555664,25622.0859375,4425.791015625,1.0,0.0,1.0,273.2633245177567
wideband_pgd,fs_in_target_db,-6.0,0,13.627123832702637,13.627123832702637,242492.90625,34777.65625,1.0,0.0,0.9583333134651184,274.4352240115404
wideband_pgd,fs_in_target_db,-6.0,1,20.341796875,20.341796875,284234.09375,35126.50390625,1.0,0.0,0.7916666865348816,274.4352240115404
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,0,40.041316986083984,40.041316986083984,299479.4375,25198.037109375,1.0,0.0,0.9583333134651184,229.96588703244925
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,1,44.0231819152832,44.0231819152832,350905.625,29623.78125,1.0,0.0,0.7916666865348816,229.96588703244925
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,0,23.887527465820312,23.887527465820312,90.11050415039062,23.408843994140625,1.0,0.0,0.9583333134651184,253.14281904138625
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,1,25.995107650756836,25.995107650756836,54.24861526489258,9.382588386535645,1.0,0.0,0.7916666865348816,253.14281904138625
static_notch_mf,fs_in_target_db,-6.0,0,25.918746948242188,25.918746948242188,40110.41796875,4232.23583984375,1.0,5.676632941487014e-09,0.9583333134651184,11.216094717383385
static_notch_mf,fs_in_target_db,-6.0,1,26.28563690185547,26.28563690185547,815.249755859375,81.48589324951172,1.0,2.838316426334586e-08,0.9166666865348816,11.216094717383385
risk_neutral_pgd,fs_in_target_db,-6.0,0,57.41164779663086,57.41164779663086,29118.177734375,4548.86083984375,1.0,0.0,1.0,274.09560210071504
risk_neutral_pgd,fs_in_target_db,-6.0,1,59.26176071166992,59.26176071166992,6710.36328125,929.344970703125,1.0,0.0,1.0,274.09560210071504
wideband_pgd,fs_in_target_db,-6.0,0,17.334152221679688,17.334152221679688,798952.6875,73266.2578125,1.0,0.0,0.9583333134651184,276.61912562325597
wideband_pgd,fs_in_target_db,-6.0,1,35.23884963989258,35.23884963989258,34852.22265625,3181.114501953125,1.0,0.0,0.9166666865348816,276.61912562325597
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,0,41.89426040649414,41.89426040649414,986356.1875,82329.6953125,1.0,0.0,0.9583333134651184,230.87529046460986
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,1,61.51960754394531,61.51960754394531,40311.29296875,3381.824462890625,1.0,0.0,0.9166666865348816,230.87529046460986
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,0,32.93338394165039,32.93338394165039,96.50587463378906,28.734426498413086,1.0,0.0,0.9583333134651184,255.0504587125033
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,1,33.5151481628418,33.5151481628418,51.691009521484375,8.052209854125977,1.0,0.0,0.9166666865348816,255.0504587125033
static_notch_mf,fs_in_target_db,-6.0,0,20.629119873046875,20.629119873046875,4684.00439453125,1231.43603515625,1.0,0.0,0.9166666865348816,11.453092331066728
static_notch_mf,fs_in_target_db,-6.0,1,19.319438934326172,19.319438934326172,2456.5205078125,664.2478637695312,1.0,5.676632941487014e-09,0.9166666865348816,11.453092331066728
risk_neutral_pgd,fs_in_target_db,-6.0,0,56.76547622680664,56.76547622680664,3773.69482421875,889.9273071289062,1.0,0.0,1.0,272.63992140069604
risk_neutral_pgd,fs_in_target_db,-6.0,1,51.75422668457031,51.75422668457031,2096.22265625,612.0355834960938,1.0,0.0,1.0,272.63992140069604
wideband_pgd,fs_in_target_db,-6.0,0,10.350397109985352,10.350397109985352,469119.8125,58968.53125,1.0,0.0,0.9166666865348816,274.89214250817895
wideband_pgd,fs_in_target_db,-6.0,1,7.298689365386963,7.298689365386963,109228.421875,20652.580078125,1.0,0.0,0.9166666865348816,274.89214250817895
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,0,43.322574615478516,43.322574615478516,249950.15625,21178.822265625,1.0,0.0,0.9166666865348816,230.64920352771878
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,1,31.347824096679688,31.347824096679688,135101.6875,11427.4111328125,1.0,0.0,0.9166666865348816,230.64920352771878
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,0,20.63082504272461,20.63082504272461,2768.1396484375,270.5793151855469,1.0,0.0,0.9166666865348816,253.0686785466969
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,1,17.226457595825195,17.226457595825195,49.42998504638672,7.05702018737793,1.0,0.0,0.9166666865348816,253.0686785466969
static_notch_mf,fs_in_target_db,-6.0,0,24.37788963317871,24.37788963317871,16213.091796875,1819.6650390625,1.0,0.0,0.9166666865348816,11.396354995667934
static_notch_mf,fs_in_target_db,-6.0,1,22.366762161254883,22.366762161254883,7275.43212890625,1157.0186767578125,1.0,1.7029899268550253e-08,0.9166666865348816,11.396354995667934
risk_neutral_pgd,fs_in_target_db,-6.0,0,48.16288375854492,48.16288375854492,128471.2578125,11195.49609375,1.0,0.0,1.0,273.3435211703181
risk_neutral_pgd,fs_in_target_db,-6.0,1,50.1220817565918,50.1220817565918,46330.00390625,4720.76171875,1.0,0.0,1.0,273.3435211703181
wideband_pgd,fs_in_target_db,-6.0,0,15.958827018737793,15.958827018737793,1405471.5,133961.890625,1.0,0.0,0.9166666865348816,274.3413718417287
wideband_pgd,fs_in_target_db,-6.0,1,24.46454429626465,24.46454429626465,270910.5625,27989.53125,1.0,0.0,0.9166666865348816,274.3413718417287
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,0,51.418365478515625,51.418365478515625,1735145.125,145344.09375,1.0,0.0,0.9166666865348816,227.36961161717772
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,1,45.93414306640625,45.93414306640625,102698.984375,8756.978515625,1.0,0.0,0.9166666865348816,227.36961161717772
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,0,32.28910446166992,32.28910446166992,523.2881469726562,125.09648895263672,1.0,0.0,0.9166666865348816,250.60708681121469
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,1,30.012765884399414,30.012765884399414,494.3382873535156,89.47724151611328,1.0,0.0,0.9166666865348816,250.60708681121469
static_notch_mf,fs_in_target_db,-10.0,0,18.162067413330078,18.162067413330078,3236.07470703125,496.0489196777344,1.0,1.7029899268550253e-08,0.875,11.276964331045747
static_notch_mf,fs_in_target_db,-10.0,1,21.53284454345703,21.53284454345703,526.0372314453125,43.8364372253418,1.0,2.2706531765948057e-08,0.9166666865348816,11.276964331045747
risk_neutral_pgd,fs_in_target_db,-10.0,0,57.982391357421875,57.982391357421875,10130.7451171875,1861.4315185546875,1.0,0.0,1.0,271.3138710241765
risk_neutral_pgd,fs_in_target_db,-10.0,1,44.3563117980957,44.3563117980957,6077.603515625,678.759765625,1.0,0.0,1.0,271.3138710241765
wideband_pgd,fs_in_target_db,-10.0,0,15.361210823059082,15.361210823059082,205401.984375,25817.787109375,1.0,0.0,0.875,274.68332811258733
