group_size,num_groups,nmse,adjacent_freq_correlation,coherence_bw_proxy_hz
1.0,24.0,0.0,0.8061190247535706,42990293.345728874
2.0,12.0,0.18327249586582184,0.8061190247535706,42990293.345728874
4.0,6.0,0.327935129404068,0.8061190247535706,42990293.345728874
6.0,4.0,0.529667317867279,0.8061190247535706,42990293.345728874
8.0,3.0,0.5440597534179688,0.8061190247535706,42990293.345728874
12.0,2.0,0.7872931957244873,0.8061190247535706,42990293.345728874
