group_size,num_groups,nmse,adjacent_freq_correlation,coherence_bw_proxy_hz
1.0,24.0,0.0,0.4693637490272522,15707558.585981464
2.0,12.0,0.46828892827033997,0.4693637490272522,15707558.585981464
4.0,6.0,0.6986802816390991,0.4693637490272522,15707558.585981464
6.0,4.0,0.8103252053260803,0.4693637490272522,15707558.585981464
8.0,3.0,0.8779364228248596,0.4693637490272522,15707558.585981464
12.0,2.0,0.894285261631012,0.4693637490272522,15707558.585981464
