algorithm,sweep_tag,sweep_value,sample_id,sum_rate_bps_per_hz,weighted_sum_rate,worst_fs_excess,mean_positive_fs_excess,fs_outage_any,power_violation,active_subband_fraction,runtime_ms
static_notch_mf,fs_in_target_db,-6.0,0,17.824262619018555,17.824262619018555,1794.0478515625,395.8377380371094,1.0,3.4059798537100505e-08,0.8333333134651184,11.06987800449133
static_notch_mf,fs_in_target_db,-6.0,1,20.91205406188965,20.91205406188965,2585.535400390625,557.9777221679688,1.0,3.4059798537100505e-08,0.9166666865348816,11.06987800449133
risk_neutral_pgd,fs_in_target_db,-6.0,0,44.03517150878906,44.03517150878906,2787.696044921875,945.0632934570312,1.0,0.0,1.0,258.1798913888633
risk_neutral_pgd,fs_in_target_db,-6.0,1,51.622161865234375,51.622161865234375,1069765.75,89582.5859375,1.0,0.0,1.0,258.1798913888633
wideband_pgd,fs_in_target_db,-6.0,0,17.33616065979004,17.33616065979004,189255.875,18922.017578125,1.0,0.0,0.8333333134651184,259.3515694607049
wideband_pgd,fs_in_target_db,-6.0,1,18.1811466217041,18.1811466217041,518591.09375,47558.53515625,1.0,0.0,0.9166666865348816,259.3515694607049
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,0,32.27420425415039,32.27420425415039,287064.09375,24022.5078125,1.0,0.0,0.8333333134651184,267.62079750187695
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,1,50.66073226928711,50.66073226928711,786985.0625,65718.3203125,1.0,0.0,0.9166666865348816,267.62079750187695
budgeted_primal_dual_pgd_repair,fs_in_target_db,-6.0,0,1.5278077125549316,1.5278077125549316,-0.005000174045562744,0.0,0.0,0.0,0.8333333134651184,382.71210133098066
budgeted_primal_dual_pgd_repair,fs_in_target_db,-6.0,1,4.372801303863525,4.372801303863525,-0.004999935626983643,0.0,0.0,0.0,0.9166666865348816,382.71210133098066
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-6.0,0,8.897586822509766,8.897586822509766,-0.0010685324668884277,0.0,0.0,0.0,0.8333333134651184,561.5757079795003
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-6.0,1,19.641626358032227,19.641626358032227,-0.0010002851486206055,0.0,0.0,0.0,0.9166666865348816,561.5757079795003
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,0,16.732145309448242,16.732145309448242,8.697914123535156,1.1091119050979614,1.0,0.0,0.8333333134651184,297.28319589048624
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,1,25.51788330078125,25.51788330078125,133.5568084716797,12.9503173828125,1.0,0.0,0.9166666865348816,297.28319589048624
rate_recovered_primal_dual_unfolded,fs_in_target_db,-6.0,0,8.715052604675293,8.715052604675293,-0.0010341405868530273,0.0,0.0,0.0,0.8333333134651184,590.976461302489
rate_recovered_primal_dual_unfolded,fs_in_target_db,-6.0,1,21.32253074645996,21.32253074645996,-0.0010002851486206055,0.0,0.0,0.0,0.9166666865348816,590.976461302489
static_notch_mf,fs_in_target_db,-6.0,0,22.337942123413086,22.337942123413086,47260.79296875,4364.80126953125,1.0,1.7029899268550253e-08,0.9166666865348816,11.038453551009297
static_notch_mf,fs_in_target_db,-6.0,1,26.6309757232666,26.6309757232666,4866.2509765625,587.1209106445312,1.0,2.2706531765948057e-08,0.9166666865348816,11.038453551009297
risk_neutral_pgd,fs_in_target_db,-6.0,0,56.993953704833984,56.993953704833984,1991016.25,167919.578125,1.0,0.0,1.0,259.18129296042025
risk_neutral_pgd,fs_in_target_db,-6.0,1,54.04281234741211,54.04281234741211,20774.994140625,2124.225830078125,1.0,0.0,1.0,259.18129296042025
wideband_pgd,fs_in_target_db,-6.0,0,16.912572860717773,16.912572860717773,1990264.75,172855.734375,1.0,0.0,0.9166666865348816,262.14325660839677
wideband_pgd,fs_in_target_db,-6.0,1,21.108938217163086,21.108938217163086,65807.203125,11042.1357421875,1.0,0.0,0.9166666865348816,262.14325660839677
