algorithm,sweep_tag,sweep_value,sum_rate_bps_per_hz_mean,weighted_sum_rate_mean,sum_rate_bps_per_hz_p50,sum_rate_bps_per_hz_p05,sum_rate_bps_per_hz_p95,fs_outage_prob_any,worst_fs_excess_mean,mean_positive_fs_excess,cvar95_fs_excess,power_violation_mean,active_subband_fraction_mean,runtime_ms_mean,mean_delay_spread_ns,blocked_subband_fraction_mean
static_notch_mf,fs_in_target_db,-6.0,23.496593475341797,23.496593475341797,23.496593475341797,22.986215019226073,24.00697193145752,1.0,5339.97705078125,979.251708984375,6210.7109375,2.2706531765948057e-08,0.9166666865348816,11.165516451001167,82.48484802246094,0.08333331346511841
risk_neutral_pgd,fs_in_target_db,-6.0,59.000335693359375,59.000335693359375,59.00033378601074,54.765940284729005,63.23472728729248,1.0,15613.22265625,2121.835205078125,15613.22265625,0.0,1.0,262.2104419860989,82.48484802246094,0.08333331346511841
wideband_pgd,fs_in_target_db,-6.0,16.767589569091797,16.767589569091797,16.76758861541748,14.159984493255616,19.375192737579347,1.0,455500.5625,55954.015625,455500.5625,0.0,0.9166666865348816,264.42991849035025,82.48484802246094,0.08333331346511841
budgeted_primal_dual_pgd,fs_in_target_db,-6.0,49.48666763305664,49.48666763305664,49.48666763305664,31.690666580200194,67.28266868591308,1.0,219635.28125,25685.07421875,301875.5,0.0,0.9166666865348816,272.5923724938184,82.48484802246094,0.08333331346511841
budgeted_primal_dual_pgd_repair,fs_in_target_db,-6.0,13.466320037841797,13.466320037841797,13.466320037841797,2.524799966812134,24.40783939361572,0.0,-0.004999935626983643,0.0,0.0,0.0,0.9166666865348816,535.9503345098346,82.48484802246094,0.08333331346511841
budget_aware_primal_dual_unfolded,fs_in_target_db,-6.0,23.635330200195312,23.635330200195312,23.635330200195312,15.322284698486328,31.948375701904297,1.0,44.895084381103516,8.702677726745605,45.78897476196289,0.0,0.9166666865348816,369.6831236593425,82.48484802246094,0.08333331346511841
feasibility_restored_primal_dual_unfolded,fs_in_target_db,-6.0,11.55227279663086,11.55227279663086,11.55227279663086,1.923335647583008,21.181210899353026,0.0,-0.005000203847885132,0.0,0.0,0.0,0.9166666865348816,418.44338504597545,82.48484802246094,0.08333331346511841
static_notch_mf,fs_in_target_db,-6.0,26.090984344482422,26.090984344482422,26.09098529815674,22.622049617767335,29.559920978546142,1.0,20071.1875,2133.536865234375,21593.77734375,1.9868215517249155e-08,0.875,11.166618904098868,83.45083618164062,0.125
risk_neutral_pgd,fs_in_target_db,-6.0,61.61090850830078,61.61090850830078,61.61090660095215,58.34123630523682,64.88057689666748,1.0,28582.890625,3714.307861328125,40072.0078125,0.0,1.0,262.33778800815344,83.45083618164062,0.125
wideband_pgd,fs_in_target_db,-6.0,18.311626434326172,18.311626434326172,18.31162738800049,16.999779987335206,19.62347478866577,1.0,593713.375,58584.85546875,593713.375,0.0,0.875,268.462939420715,83.45083618164062,0.125
