epoch,train_loss,train_utility,train_distill_loss,teacher_runtime_s_mean,train_soft_outage,train_tail_excess,outage_weight,tail_weight,distill_weight,val_loss,val_utility,val_soft_outage,val_tail_excess
1,365054802570.7533,-647626.8226623535,521505942312.0,3.1192678407533094,1.0,175573870488.84375,0.0,0.0,0.7,67650774.0,-10345.293701171875,1.0,11273403.375
2,1682240239.0610046,-65879.1110534668,2403106297.0,3.197842877241783,1.0,1028058237.0625,0.0,0.0,0.7,48827402432.0,-184976.076171875,1.0,8137869408.0
3,3860428487.1847534,-100986.79205322266,5514753654.25,2.886498654494062,1.0,2333705994.03125,0.0,0.0,0.7,6596540160.0,-91529.650390625,1.0,1099408152.0
4,3576494850.885376,-179438.5118408203,5109022272.5,3.1383949992014095,1.0,9733591044.75,0.0,0.0,0.7,52540543.75,-8619.903442382812,1.0,8755319.0625
5,235700800.65625,-25160.9588470459,275822337.640625,3.2769380235113204,1.0,120086682.09179688,0.7142857142857142,0.42857142857142855,0.6678571428571428,417760532.0,-16985.363891601562,1.0,69623918.5625
6,9805385855924.531,-1724218.71484375,10641475761400.0,2.8839896854478866,1.0,3547187391952.3438,1.4285714285714284,0.8571428571428571,0.6357142857142857,682254.234375,-1065.5550842285156,1.0,113529.779296875
7,2809430905.4799805,-87057.78896331787,462463905.6357422,3.183460762957111,1.0,1967944199.8520508,2.142857142857143,1.2857142857142856,0.6035714285714285,24205491.25,-5051.07373046875,1.0,4033404.828125
8,370267568.47509766,-18749.17029285431,319686077.5,3.2578370172996074,1.0,109416442.44532776,2.8571428571428568,1.7142857142857142,0.5714285714285714,916664.939453125,-1043.0707550048828,1.0,152601.97491455078
9,352163.1932067871,-962.5606918334961,92786.47653198242,2.8843914171447977,1.0,140540.6996231079,3.5714285714285716,2.142857142857143,0.5392857142857143,5191847.09375,-2555.4368286132812,1.0,864880.3203125
10,615449.7013244629,-796.5579073429108,18391.99348449707,3.2167857245076448,1.0,235402.811252594,4.285714285714286,2.571428571428571,0.5071428571428571,139695.02734375,-427.8463439941406,1.0,23209.53076171875
11,66850.09972000122,-276.68815064430237,1025.189022064209,3.197014029487036,0.9424919858574867,22027.244436502457,5.0,3.0,0.475,47229.008544921875,-168.88765048980713,1.0,7841.687088012695
12,29391.97539997101,-148.863507270813,13272.241390869021,2.885951948002912,0.8750107828927867,6813.451189517975,5.7142857142857135,3.4285714285714284,0.44285714285714284,2670.1844482421875,-37.96253776550293,1.0,437.0369873046875
13,3000339.054954529,-1583.1792862415314,0.0,0.0,1.0,777453.5005340576,6.428571428571429,3.8571428571428577,0.4107142857142857,2028454.0961608887,-1041.071102142334,1.0,337900.51611709595
14,25101.97353363037,-169.00695538520813,0.0,0.0,1.0,5816.025957107544,7.142857142857143,4.285714285714286,0.37857142857142856,2077.4723510742188,-36.60368061065674,1.0,338.4780960083008
15,2253.1483631134033,-28.406530380249023,0.0,0.0,1.0,470.2482440471649,7.857142857142857,4.714285714285714,0.3464285714285714,123.16954803466797,8.3991117477417,1.0,20.26144313812256
16,24698.211463928223,-126.05557322502136,0.0,0.0,0.937514029443264,4776.3566699028015,8.571428571428571,5.142857142857142,0.3142857142857143,8693907.05456543,-2245.316358566284,1.0,1448608.5975227356
17,5234.140171051025,-46.305322766304016,0.0,0.0,1.0,929.4831190109253,9.285714285714286,5.571428571428571,0.28214285714285714,1449.9941749572754,-12.572062492370605,0.7500011026859283,238.32034373283386
18,49680771.89376283,-2853.3867164850235,0.0,0.0,0.8604654744267464,8279651.738457292,10.0,6.0,0.25,605.2891235351562,-5.333617210388184,1.0,98.3259162902832
19,129211664.76393127,-4229.920723557472,0.0,0.0,0.9375077113509178,21534570.19775687,10.0,6.0,0.25,38210391.372802734,-5458.229331970215,1.0,6367486.884277344
20,102279440.68267262,-3919.369489431381,0.0,0.0,0.937864363193512,17045918.704578206,10.0,6.0,0.25,13256327445008.83,-2682172.3302383423,0.7500046491622925,2209387383199.167
21,1514180.3365352154,-560.0953476428986,0.0,0.0,0.8161569605581462,252268.67502737045,10.0,6.0,0.25,30131.385019302368,-108.59072065353394,0.753144234418869,5002.543948054314
22,101399.8481054306,-152.52238404750824,0.0,0.0,0.9264020472764969,16873.010358660482,10.0,6.0,0.25,6145.069999694824,-50.33587169647217,0.9994899928569794,1014.1232376098633
23,90856.11886548996,-134.90773034095764,0.0,0.0,0.937340721487999,15118.640273690224,10.0,6.0,0.25,1162.9228820800781,-13.714117050170898,1.0,189.86812591552734
24,86085.99383729696,-134.69273948669434,0.0,0.0,0.9401155561208725,14323.649332157336,10.0,6.0,0.25,6537631.0546875,-2189.598358154297,0.8756633996963501,1089238.751953125
